=====Result of the physicochemical property for each protein======

Pro_id	Hydrophobicity	MW	Half_life	pI
AKEPBNKE_00035	-0.7184	37132.815	1.9	5.43
AKEPBNKE_00036	-0.4351	37838.961	4.4	5.22
AKEPBNKE_00037	-0.5639	79744.925	1.1	4.83
AKEPBNKE_00038	-0.3467	67543.225	1.3	4.97
AKEPBNKE_00039	-0.9116	22147.754	20	4.94
AKEPBNKE_00040	-0.8823	17875.909	20	4.66
AKEPBNKE_00041	-0.9686	51737.054	0.8	4.49
AKEPBNKE_00042	-0.6315	37782.924	20	5.78
AKEPBNKE_00043	-0.5701	34918.152	1.9	4.92
AKEPBNKE_00044	-0.5401	11743.124	1.4	5.09
AKEPBNKE_00045	-0.6964	24459.752	1	4.71
AKEPBNKE_00046	-1.0507	27650.32	20	5.76
AKEPBNKE_00047	-0.4189	6261.292	3.5	5.14
AKEPBNKE_00048	-0.664	42636.91	1.9	5.96
AKEPBNKE_00049	-0.6523	34267.165	1	9.93
AKEPBNKE_00050	-0.6774	47112.153	1.3	6.15
AKEPBNKE_00051	-0.1826	23347.771	1	4.44
AKEPBNKE_00052	-0.2837	52164.552	5.5	4.4
AKEPBNKE_00053	-0.3558	60202.058	7.2	5.6
AKEPBNKE_00054	-0.0612	11649.249	1.9	4.71
AKEPBNKE_00055	0.8403	13932.679	30	11
AKEPBNKE_00056	-0.1724	76945.344	1.4	5.8
AKEPBNKE_00057	-0.2984	91157.733	1	5.79
AKEPBNKE_00058	-0.1944	68655.132	1.3	5.19
AKEPBNKE_00059	-0.6852	46071.973	2.8	5.95
AKEPBNKE_00060	-0.416	38212.33	100	5.12
AKEPBNKE_00061	-1.2647	22807.425	1.9	9.38
AKEPBNKE_00062	-0.4509	67783.206	5.5	6.05
AKEPBNKE_00063	0.2421	64579.918	1.9	6.51
AKEPBNKE_00064	0.3477	4826.631	4.4	5.97
AKEPBNKE_00065	0.1375	5117.995	5.5	6.53
AKEPBNKE_00066	0.6011	49743.29	0.8	5.6
AKEPBNKE_00067	0.012	53087.355	4.4	5.22
AKEPBNKE_00068	-0.6933	24871.087	1	9.06
AKEPBNKE_00069	-0.5197	38189.912	100	4.87
AKEPBNKE_00070	0.134	20187.816	4.4	4.29
AKEPBNKE_00071	0.0411	21309.424	7.2	8.94
AKEPBNKE_00072	-0.2944	20365.86	1.1	4.48
AKEPBNKE_00073	-0.2879	36635.693	1.9	9.41
AKEPBNKE_00074	0.4391	77971.129	20	5.02
AKEPBNKE_00075	0.0432	10215.057	20	5.81
AKEPBNKE_00076	-0.163	30153.164	30	4.94
AKEPBNKE_00077	0.5314	5730.761	1.3	8.18
AKEPBNKE_00078	0.0899	38934.245	5.5	5.92
AKEPBNKE_00081	0.7921	34960.469	1.9	8.57
AKEPBNKE_00082	1.0054	46216.074	4.4	9.87
AKEPBNKE_00083	-0.1278	24156.499	1.4	5.52
AKEPBNKE_00084	-0.362	134665.134	1.3	4.83
AKEPBNKE_00085	-0.1524	69452.507	3.5	6.06
AKEPBNKE_00086	0.192	29606.096	1	4.77
AKEPBNKE_00087	-0.6977	81242.264	1.4	5.25
AKEPBNKE_00088	-0.2364	38929.418	1.3	6.41
AKEPBNKE_00089	-0.2214	28019.37	30	5.5
AKEPBNKE_00090	-0.5707	28929.449	0.8	5.51
AKEPBNKE_00091	-0.6724	17170.526	4.4	9.15
AKEPBNKE_00092	-0.3196	49914.591	4.4	5.18
AKEPBNKE_00093	-0.2754	19561.725	1	4.44
AKEPBNKE_00094	-0.9317	12765.378	1	4.97
AKEPBNKE_00095	-0.1898	73049.521	4.4	5.14
AKEPBNKE_00096	-0.0069	45436.001	1.3	5.41
AKEPBNKE_00097	-0.1093	35005.631	4.4	5.71
AKEPBNKE_00098	-0.6384	54724.438	1.9	5.4
AKEPBNKE_00099	-0.4231	21156.053	20	4.84
AKEPBNKE_00100	-0.0639	17827.381	4.4	4.58
AKEPBNKE_00101	-0.1442	30889.371	4.4	5.4
AKEPBNKE_00102	-0.0558	40472.064	1.1	5.56
AKEPBNKE_00103	-0.6851	70393.757	20	6.07
AKEPBNKE_00104	-0.0089	23198.04	20	9.58
AKEPBNKE_00105	-0.3539	21413.521	1.3	7.84
AKEPBNKE_00106	-0.0003	30784.744	4.4	4.63
AKEPBNKE_00107	-0.3476	19799.502	30	4.58
AKEPBNKE_00108	-0.3809	12011.008	4.4	9.69
AKEPBNKE_00109	-0.2823	44947.839	4.4	4.93
AKEPBNKE_00110	-0.2675	77010.708	1.1	4.97
AKEPBNKE_00111	-0.4582	14865.072	30	10.42
AKEPBNKE_00112	-0.4576	8903.957	3.5	5.35
AKEPBNKE_00113	-0.2984	70788.063	1.9	10.5
AKEPBNKE_00114	-0.2637	161821.374	7.2	5.29
AKEPBNKE_00115	-0.4463	54898.394	7.2	5.85
AKEPBNKE_00116	-0.2707	21626.316	20	4.69
AKEPBNKE_00117	-0.0135	11280.967	7.2	8.03
AKEPBNKE_00118	0.1853	44802.146	30	4.82
AKEPBNKE_00119	-0.3327	13629.504	100	4.87
AKEPBNKE_00120	-0.3554	29840.176	1.1	8.96
AKEPBNKE_00121	-0.2661	17654.22	7.2	4.73
AKEPBNKE_00122	0.5073	21647.651	1.9	9
AKEPBNKE_00123	-0.2453	60206.953	1.4	5.05
AKEPBNKE_00124	-0.0209	43151.127	30	4.84
AKEPBNKE_00125	-0.945	11844.166	7.2	5.3
AKEPBNKE_00126	0.1723	34522.435	7.2	5.51
AKEPBNKE_00127	-0.4219	51598.156	7.2	9.22
AKEPBNKE_00128	-0.2297	14419.765	0.8	7.94
AKEPBNKE_00129	-0.2195	20882.632	2.8	5.05
AKEPBNKE_00130	0.0714	21887.055	7.2	5.11
AKEPBNKE_00131	0.1203	35049.283	1.3	8.54
AKEPBNKE_00132	-0.1613	53330.252	1	5.97
AKEPBNKE_00133	-0.279	15314.378	1.3	7.81
AKEPBNKE_00134	-0.4249	23764.75	4.4	5.11
AKEPBNKE_00135	-0.2413	35518.111	1.1	5.23
AKEPBNKE_00136	-0.3611	80428.261	3.5	9.07
AKEPBNKE_00137	0.0366	14585.068	5.5	4.9
AKEPBNKE_00138	-0.3515	72644.804	1.9	5.84
AKEPBNKE_00139	-0.8494	12184.635	0.8	4.61
AKEPBNKE_00140	-0.1014	22109.178	1.9	5.03
AKEPBNKE_00141	-0.5726	7535.511	100	6.7
AKEPBNKE_00142	0.3682	55491.457	1.1	5.76
AKEPBNKE_00143	-0.3871	49178.104	5.5	9.1
AKEPBNKE_00144	0.0931	16216.701	0.8	5.03
AKEPBNKE_00145	-0.0603	22954.107	20	5.61
AKEPBNKE_00146	-0.5495	29276.266	1.4	7.71
AKEPBNKE_00147	-0.0578	33967.661	100	4.64
AKEPBNKE_00148	0.7449	10192.033	1.1	5.74
AKEPBNKE_00149	-0.2348	24531.385	1.3	8.96
AKEPBNKE_00150	-0.1461	18042.946	1.9	4.75
AKEPBNKE_00151	-0.559	76950.025	1	5.77
AKEPBNKE_00152	-0.6421	5337.06	1.3	9.98
AKEPBNKE_00153	-0.4113	18159.743	20	9.12
AKEPBNKE_00154	-0.25	56873.831	1.9	5.84
AKEPBNKE_00155	-0.5359	19965.528	1	4.52
AKEPBNKE_00156	-0.6898	18291.563	1	4.96
AKEPBNKE_00157	-0.1447	42799.375	1.1	5.43
AKEPBNKE_00158	0.0362	14748.383	30	9.99
AKEPBNKE_00159	-0.684	12081.194	1	4.2
AKEPBNKE_00160	-0.0926	40739.342	1.3	4.97
AKEPBNKE_00161	1.0885	9886.951	4.4	9.39
AKEPBNKE_00162	0.6634	48099.554	0.8	5.52
AKEPBNKE_00163	-0.5412	32674.694	1	4.96
AKEPBNKE_00164	-0.5798	58869.179	7.2	7.73
AKEPBNKE_00165	-0.0528	111474.086	7.2	5.91
AKEPBNKE_00166	-0.6231	31256.268	1.4	5.15
AKEPBNKE_00167	0.0154	4229.812	1	4.49
AKEPBNKE_00168	-0.3799	3970.356	30	4.42
AKEPBNKE_00169	-0.1284	50468.188	0.8	5.37
AKEPBNKE_00170	-0.2588	30787.818	0.8	4.88
AKEPBNKE_00171	-0.555	123720.512	1.9	5.22
AKEPBNKE_00172	-0.3505	71801.521	7.2	7.21
AKEPBNKE_00173	-0.3756	145462.459	7.2	4.64
AKEPBNKE_00174	-0.089	43503.572	1	9.51
AKEPBNKE_00175	-0.0396	7076.106	100	4.71
AKEPBNKE_00176	-0.0926	109779.274	100	9.49
AKEPBNKE_00177	-0.1096	71304.729	1.4	9.17
AKEPBNKE_00178	0.29	66142.142	7.2	9.42
AKEPBNKE_00179	0.1191	39524.92	4.4	9.35
AKEPBNKE_00180	0.6474	4432.333	5.5	8.27
AKEPBNKE_00181	-0.273	113198.534	1.9	5.23
AKEPBNKE_00182	-0.5467	30894.842	0.8	3.82
AKEPBNKE_00183	-0.2399	20029.362	20	4.4
AKEPBNKE_00184	-0.0058	22100.168	20	5.14
AKEPBNKE_00185	-0.0232	14610.629	1.3	5.32
AKEPBNKE_00186	-0.1945	12275.293	30	8.73
AKEPBNKE_00187	-0.4963	50158.52	1.9	5.28
AKEPBNKE_00188	0.8561	23914.622	0.8	8.84
AKEPBNKE_00189	0.1519	6153.142	5.5	7.93
AKEPBNKE_00190	-0.3643	8302.558	20	8.03
AKEPBNKE_00191	-0.5413	6580.587	100	7.76
AKEPBNKE_00192	-0.3693	72444.271	1	4.87
AKEPBNKE_00193	-0.2791	19950.51	100	4.99
AKEPBNKE_00194	-0.7177	42849.718	30	5.84
AKEPBNKE_00195	-0.324	30964.757	1.2	5.55
AKEPBNKE_00196	0.8572	20040.963	7.2	9.13
AKEPBNKE_00197	-0.5417	35235.657	1	6.35
AKEPBNKE_00198	-0.0377	24278.71	7.2	5.16
AKEPBNKE_00199	-0.3572	9840.105	7.2	4.6
AKEPBNKE_00200	-0.3428	15157.215	1.4	4.54
AKEPBNKE_00201	-0.2353	25565.781	5.5	5.67
AKEPBNKE_00202	-0.3883	13334.021	1.9	6.28
AKEPBNKE_00203	-0.0762	40009.765	1	5.9
AKEPBNKE_00204	0.3299	45579.092	30	6.5
AKEPBNKE_00205	-0.1304	62321.3	100	6.26
AKEPBNKE_00206	1.328	8771.594	5.5	4.71
AKEPBNKE_00207	0.8593	14665.613	4.4	9.89
AKEPBNKE_00208	1.0811	13307.261	30	9.8
AKEPBNKE_00209	-0.4169	54911.675	30	6.55
AKEPBNKE_00210	-0.2565	62417.177	1.9	5.59
AKEPBNKE_00211	-0.4975	4745.585	100	10.63
AKEPBNKE_00212	0.1107	68989.078	100	9.7
AKEPBNKE_00213	-0.0923	30442.169	1.1	4.79
AKEPBNKE_00214	-0.6732	43258.349	1.4	9.16
AKEPBNKE_00215	-0.2287	94241.587	30	8.42
AKEPBNKE_00216	-0.2122	59852.37	1.9	6.49
AKEPBNKE_00217	-0.2709	7009.706	0.8	3.64
AKEPBNKE_00218	1.6198	10260.724	1.4	11.06
AKEPBNKE_00219	0.7109	24109.488	4.4	7.68
AKEPBNKE_00220	-0.8817	6567.53	5.5	9.75
AKEPBNKE_00221	-1.0688	25199.791	7.2	10.32
AKEPBNKE_00222	0.1231	22259.051	1.1	5.77
AKEPBNKE_00223	-0.4435	6195.186	3.5	12.09
AKEPBNKE_00224	0.1	11202.963	100	6.24
AKEPBNKE_00225	-0.1493	28569.878	1.3	6.79
AKEPBNKE_00226	0.0849	74164.674	4.4	4.92
AKEPBNKE_00227	-0.6519	20857.255	4.4	3.67
AKEPBNKE_00228	1.05	4247.063	5.5	4.52
AKEPBNKE_00229	0.1603	7977.252	1	4.3
AKEPBNKE_00230	-0.3574	17583.084	5.5	6.28
AKEPBNKE_00231	-0.2744	43239.496	4.4	9.39
AKEPBNKE_00232	0.3882	7691	1.1	5.45
AKEPBNKE_00233	-0.2566	65947.189	7.2	5.05
AKEPBNKE_00234	-0.338	19761.641	1	8.51
AKEPBNKE_00235	0.3	17970.104	30	9.43
AKEPBNKE_00236	0.0682	36623.533	20	4.8
AKEPBNKE_00237	-0.2773	19279.863	1.1	5.81
AKEPBNKE_00238	0.2417	26092.197	0.8	4.85
AKEPBNKE_00239	-0.2352	25439.779	20	8.52
AKEPBNKE_00240	-0.4705	14382.285	1	4.82
AKEPBNKE_00241	-1.0182	28302.239	30	4.85
AKEPBNKE_00242	-1.1664	26862.168	1	4.69
AKEPBNKE_00243	-0.0734	20453.762	1.1	9.01
AKEPBNKE_00244	-0.0968	42963.853	0.8	5.74
AKEPBNKE_00245	-0.3776	70361.565	7.2	4.6
AKEPBNKE_00246	-0.4028	47941.108	100	8.8
AKEPBNKE_00247	-0.4242	24681.765	0.8	5.11
AKEPBNKE_00248	-0.0457	5312.1	4.4	4.86
AKEPBNKE_00249	0.02	31927.291	1	5.55
AKEPBNKE_00250	-0.6528	13633.957	1	4.06
AKEPBNKE_00251	-0.5625	28261.746	1	5.17
AKEPBNKE_00252	0.7517	22033.901	4.4	7.87
AKEPBNKE_00253	-0.2036	21330.329	7.2	4.91
AKEPBNKE_00254	-0.3232	36233.786	7.2	5.14
AKEPBNKE_00256	-0.4379	38509.735	1.9	6.26
AKEPBNKE_00257	-0.0176	31161.202	5.5	4.92
AKEPBNKE_00258	-0.1532	29682.685	1.3	5.63
AKEPBNKE_00259	-0.2382	7143.082	30	4.56
AKEPBNKE_00260	-0.5316	14294.323	7.2	8.89
AKEPBNKE_00261	-0.2389	9227.526	7.2	4.6
AKEPBNKE_00262	-0.554	39118.26	30	6.32
AKEPBNKE_00263	0.3552	11644.645	7.2	4.66
AKEPBNKE_00264	1.1246	6118.182	30	6.68
AKEPBNKE_00265	0.6756	22709.77	1.9	9.5
AKEPBNKE_00266	-0.2184	17135.497	7.2	4.64
AKEPBNKE_00267	-0.1765	54478.954	1	5.56
AKEPBNKE_00268	-0.2367	14286.144	30	4.07
AKEPBNKE_00269	-0.2557	16842.988	30	4.67
AKEPBNKE_00270	-0.6963	19864.452	1.4	6.75
AKEPBNKE_00271	-0.5674	4385.76	20	4.83
AKEPBNKE_00272	0.2324	3996.637	1.4	7.84
AKEPBNKE_00273	-0.2196	42389.007	1.4	5.96
AKEPBNKE_00274	-0.1056	40674.902	1.3	7.81
AKEPBNKE_00275	-0.607	9636.786	30	4.99
AKEPBNKE_00276	-0.6261	22302.022	1.3	6.15
AKEPBNKE_00277	0.5074	34801.153	2.8	10.46
AKEPBNKE_00278	0.3456	19566.036	1	10.6
AKEPBNKE_00279	-0.0144	34296.462	0.8	5.85
AKEPBNKE_00280	-0.3777	54475.673	100	5.01
AKEPBNKE_00281	-0.6553	45690.074	4.4	9.92
AKEPBNKE_00282	-0.1579	11114.863	1	5.32
AKEPBNKE_00283	-0.9637	11181.672	20	9.55
AKEPBNKE_00284	-0.3142	44306.752	1.4	5.55
AKEPBNKE_00285	-0.2248	18712.054	7.2	5.73
AKEPBNKE_00286	-0.2657	42413.168	100	3.64
AKEPBNKE_00287	-0.6117	26849.116	1.9	11.81
AKEPBNKE_00288	-0.8206	12214.331	7.2	4.63
AKEPBNKE_00289	-0.2937	17503.236	20	4.46
AKEPBNKE_00290	-0.9858	7208.943	7.2	4.79
AKEPBNKE_00291	0.1156	11859.565	1.4	8.88
AKEPBNKE_00292	0.6531	16367.315	5.5	6.06
AKEPBNKE_00293	0.0896	13659.216	1.9	4.45
AKEPBNKE_00294	-0.0778	6798.627	1.1	5.08
AKEPBNKE_00295	-0.7179	19624.567	1.9	4.37
AKEPBNKE_00296	0.1922	26448.752	100	4.71
AKEPBNKE_00297	-0.4066	33857.701	2.8	4.26
AKEPBNKE_00298	-0.0822	17263.257	1.1	4.4
AKEPBNKE_00299	1.5836	5926.176	1.1	4.67
AKEPBNKE_00300	-0.1678	18274.311	1.9	4.47
AKEPBNKE_00301	0.7225	22712.387	1	5.19
AKEPBNKE_00302	1.0315	20928.737	20	4.8
AKEPBNKE_00303	0.8561	7029.23	7.2	4.68
AKEPBNKE_00305	0.5	17341.356	5.5	5.42
AKEPBNKE_00306	-0.3329	57592.726	1.1	4.74
AKEPBNKE_00307	-0.4709	20952.984	20	4.64
AKEPBNKE_00308	0.7596	13853.16	1.9	5.11
AKEPBNKE_00309	-0.2631	38733.371	2.8	5.48
AKEPBNKE_00310	-0.064	21056.397	1.1	4.34
AKEPBNKE_00311	0.1407	18151.259	1.9	4.01
AKEPBNKE_00312	-0.3965	32297.608	5.5	4.55
AKEPBNKE_00313	-0.3214	24924.147	20	6.15
AKEPBNKE_00314	-0.2969	33110.553	1.9	4.62
AKEPBNKE_00315	-0.3397	41585.887	1.4	6.73
AKEPBNKE_00316	-0.2984	14879.165	5.5	3.99
AKEPBNKE_00317	-0.1987	36327.54	7.2	4.49
AKEPBNKE_00318	-0.4109	23871.433	1	4.35
AKEPBNKE_00319	-0.8345	11973.973	4.4	4.33
AKEPBNKE_00320	-0.3789	42587.885	7.2	4.51
AKEPBNKE_00322	-0.0549	26745.749	20	4.22
AKEPBNKE_00323	-0.2668	17457.387	4.4	4.65
AKEPBNKE_00324	1.2692	6604.936	1	11.55
AKEPBNKE_00325	-0.2366	8481.183	1	3.87
AKEPBNKE_00326	-0.3164	61839.48	7.2	4.32
AKEPBNKE_00327	-0.3139	17213.2	1.9	5.13
AKEPBNKE_00328	0.978	54373.979	5.5	5.03
AKEPBNKE_00329	0.6261	16903.874	1.9	9.21
AKEPBNKE_00330	-0.6274	42534.732	1.4	4.72
AKEPBNKE_00331	0.3472	15941.47	1	9.83
AKEPBNKE_00332	-0.0236	33151.071	1.9	4.58
AKEPBNKE_00333	1.4063	6037.076	4.4	5.94
AKEPBNKE_00334	-0.7152	11053.444	7.2	9.51
AKEPBNKE_00335	-0.5328	16392.344	7.2	4.92
AKEPBNKE_00336	0.09	28670.107	1	4.35
AKEPBNKE_00337	-0.4632	56102.464	1.9	4.22
AKEPBNKE_00338	-0.3393	19262.665	1.3	5.44
AKEPBNKE_00339	0.1721	31588.406	7.2	5.72
AKEPBNKE_00340	-0.101	19966.71	7.2	4.83
AKEPBNKE_00341	-0.7354	26049.579	20	4.42
AKEPBNKE_00342	0.0009	23550.325	1.9	6.21
AKEPBNKE_00343	-0.3365	84155.391	1.4	5.5
AKEPBNKE_00344	-0.7678	30087.618	1.1	4.4
AKEPBNKE_00345	-0.1841	22315.407	20	4.82
AKEPBNKE_00346	-0.4536	15021.093	1.9	8.75
AKEPBNKE_00347	0.8143	21981.058	30	8.31
AKEPBNKE_00348	0.6554	17473.435	1.3	5.75
AKEPBNKE_00349	-0.3109	74356.477	100	9.63
AKEPBNKE_00350	-0.5921	11702.226	20	4.92
AKEPBNKE_00351	0.1564	28728.351	1.9	5.66
AKEPBNKE_00352	-0.3662	29203.701	1.9	5.69
AKEPBNKE_00353	-0.1353	48509.868	4.4	4.88
AKEPBNKE_00354	-0.0282	36041.381	1.4	7.85
AKEPBNKE_00355	-0.2127	21115.952	1.9	4.94
AKEPBNKE_00356	-0.2594	17916.192	1.4	6.2
AKEPBNKE_00357	-0.1981	61504.676	1.9	5.09
AKEPBNKE_00358	0.0358	6117.165	1.9	9.59
AKEPBNKE_00359	-0.4345	35968.478	0.8	5.63
AKEPBNKE_00360	0.4419	4879.712	1.4	8.23
AKEPBNKE_00361	0.4596	5830.856	1	5.91
AKEPBNKE_00362	0.4629	20670.357	20	10.14
AKEPBNKE_00363	-0.2135	70606.023	20	4.98
AKEPBNKE_00364	-0.0044	51593.702	1.9	4.49
AKEPBNKE_00365	1.7529	3893.818	100	8.29
AKEPBNKE_00366	-0.3648	46464.434	2.8	5.54
AKEPBNKE_00367	-0.0992	64297.547	1.1	5.99
AKEPBNKE_00368	0.3106	13327.73	20	10.63
AKEPBNKE_00369	0.8079	44434.433	100	9.15
AKEPBNKE_00370	-0.2873	22680.859	0.8	5.16
AKEPBNKE_00371	0.5485	10781.718	4.4	10.13
AKEPBNKE_00372	0.0967	26590.699	7.2	6.97
AKEPBNKE_00373	0.083	12537.24	2.8	4.74
AKEPBNKE_00374	0.1801	21745.624	20	4.6
AKEPBNKE_00375	-0.4311	23478.334	0.8	5.58
AKEPBNKE_00376	0.4159	51088.456	30	6.29
AKEPBNKE_00377	-0.4087	27808.804	1.1	4.46
AKEPBNKE_00378	-0.2678	35806.498	30	4.63
AKEPBNKE_00379	0.4959	63967.476	1.9	6.1
AKEPBNKE_00380	0.4483	25940.968	4.4	5.56
AKEPBNKE_00381	0.5293	15480.976	4.4	4.79
AKEPBNKE_00382	-0.4827	11746.431	1.1	10.32
AKEPBNKE_00383	-0.1925	21715.129	5.5	4.46
AKEPBNKE_00384	-0.3568	36146.089	1.3	4.76
AKEPBNKE_00385	-0.8622	12156.427	4.4	6.03
AKEPBNKE_00386	-0.5537	17671.293	1.9	4.5
AKEPBNKE_00387	-0.8717	11955.777	1.3	4.21
AKEPBNKE_00388	-0.6913	3871.2	30	3.96
AKEPBNKE_00389	-0.0883	111155.912	1.4	8.62
AKEPBNKE_00390	-0.2353	23183.627	1.3	4
AKEPBNKE_00391	-0.2283	24808.282	5.5	5.15
AKEPBNKE_00392	0.0144	54529.07	5.5	9.71
AKEPBNKE_00393	-0.1573	23739.517	3.5	4.7
AKEPBNKE_00394	-0.0674	42113.519	1.3	4.7
AKEPBNKE_00395	0.0948	23004.773	1	4.08
AKEPBNKE_00396	-0.0079	21769.499	2.8	4.31
AKEPBNKE_00397	-0.548	27564.996	1.4	9.47
AKEPBNKE_00398	-0.2198	42226.927	30	6.31
AKEPBNKE_00399	-0.4131	34666.429	1	5.11
AKEPBNKE_00400	-0.1431	26507.837	20	5.06
AKEPBNKE_00401	-0.4182	17154.992	4.4	4.5
AKEPBNKE_00402	-0.0986	33669.698	7.2	4.68
AKEPBNKE_00403	-0.3528	22603.27	1.3	4.7
AKEPBNKE_00404	-0.1566	18538.007	1.1	4.91
AKEPBNKE_00405	-0.2854	13786.963	1.1	3.31
AKEPBNKE_00406	-0.264	58442.665	3.5	4.73
AKEPBNKE_00407	-0.276	61758.902	100	6.46
AKEPBNKE_00408	-0.7559	33109.304	1	9.18
AKEPBNKE_00409	-0.3122	22281.24	1.1	5.84
AKEPBNKE_00410	-0.6918	22382.511	4.4	4.27
AKEPBNKE_00411	0.9114	7271.612	1.1	8
AKEPBNKE_00412	-0.7237	32679.003	1.9	4.31
AKEPBNKE_00413	-0.8662	10932.109	1	6.6
AKEPBNKE_00414	-0.3554	33047.189	100	4.8
AKEPBNKE_00415	-0.1461	7341.419	1.1	6.03
AKEPBNKE_00416	-0.4834	75075.268	7.2	4.79
AKEPBNKE_00417	-0.5267	100098.115	0.8	5.12
AKEPBNKE_00418	-0.7059	20130.823	30	8.92
AKEPBNKE_00419	0.4086	41204.009	1.4	5.28
AKEPBNKE_00420	0.8979	4881.741	100	5.89
AKEPBNKE_00421	0.9136	19727.235	5.5	8.67
AKEPBNKE_00422	-0.7822	14380.16	1.9	5.86
AKEPBNKE_00423	0.9799	32821.896	1.3	9.06
AKEPBNKE_00424	0.6419	8635.334	7.2	9.5
AKEPBNKE_00425	-0.4218	48208.792	5.5	4.92
AKEPBNKE_00426	-0.1954	33726.445	5.5	5.05
AKEPBNKE_00427	-0.8112	17333.704	1.9	9.63
AKEPBNKE_00428	-0.3045	22341.541	20	6.83
AKEPBNKE_00429	-0.1117	17532.892	1.9	4.64
AKEPBNKE_00430	-0.0763	17532.965	0.8	5.42
AKEPBNKE_00431	-0.5283	7868.274	1	10.65
AKEPBNKE_00432	0.7806	42419.429	100	9.67
AKEPBNKE_00433	0.0764	24222.851	1	3.9
AKEPBNKE_00434	-0.1673	13934.863	30	7.96
AKEPBNKE_00435	0.0687	40410.961	1.4	5.52
AKEPBNKE_00436	0.7952	53725.45	4.4	6.32
AKEPBNKE_00437	-0.0013	22900.021	7.2	5.06
AKEPBNKE_00438	-0.0395	5536.725	30	9.99
AKEPBNKE_00439	-0.1572	29105.155	30	4.75
AKEPBNKE_00440	-0.8178	12515.154	1.1	7.96
AKEPBNKE_00441	-0.5807	32430.327	1.9	8.76
AKEPBNKE_00442	-0.5797	32691.613	1.9	8.46
AKEPBNKE_00443	-0.4326	17819.938	1.3	6.09
AKEPBNKE_00444	-0.2546	18641.869	1.1	4.66
AKEPBNKE_00445	-0.5417	8907.039	1.9	4.82
AKEPBNKE_00446	-0.551	21855.604	1	5.26
AKEPBNKE_00447	-0.8622	24137.662	20	5.21
AKEPBNKE_00448	-0.5648	22673.13	1.1	4.66
AKEPBNKE_00449	-0.7749	29982.681	20	6.67
AKEPBNKE_00450	-0.2072	34547.639	1	8.22
AKEPBNKE_00451	-0.0606	23608.024	7.2	5.41
AKEPBNKE_00452	0.0796	18003.441	1.3	5.04
AKEPBNKE_00453	-0.0549	40076.619	30	5.04
AKEPBNKE_00454	0.1425	42570.742	1.4	5.18
AKEPBNKE_00455	-0.2643	18922.594	1	4.35
AKEPBNKE_00456	-0.8136	5603.214	1.3	4.6
AKEPBNKE_00457	0.2875	6436.747	20	9.68
AKEPBNKE_00458	-0.3593	93632.036	1.9	4.93
AKEPBNKE_00459	-0.7799	4889.617	3.5	5.99
AKEPBNKE_00460	0.8297	39660.609	20	4.56
AKEPBNKE_00461	0.0337	58849.27	20	5.44
AKEPBNKE_00462	-0.3883	22751.15	1.3	7.73
AKEPBNKE_00463	-0.6226	41276.546	4.4	7.15
AKEPBNKE_00465	-0.257	28117.108	1.3	9.63
AKEPBNKE_00466	-0.0702	11101.497	0.8	4.28
AKEPBNKE_00467	-0.0145	23150.818	1.9	9.48
AKEPBNKE_00468	-0.0617	30843.482	1	4.92
AKEPBNKE_00469	0.0518	34943.465	4.4	4.97
AKEPBNKE_00470	-0.0401	36209.402	30	5.55
