=====Result of the physicochemical property for each protein======

Pro_id	Hydrophobicity	MW	Half_life	pI
OHJFLJPL_00058	0.4086	41204.009	1.4	5.28
OHJFLJPL_00059	0.8362	4835.654	100	5.89
OHJFLJPL_00060	0.8723	19836.394	5.5	9.02
OHJFLJPL_00061	-0.7822	14380.16	1.9	5.86
OHJFLJPL_00062	0.9799	32821.896	1.3	9.06
OHJFLJPL_00063	0.6419	8635.334	7.2	9.5
OHJFLJPL_00064	-0.4195	48166.708	5.5	4.87
OHJFLJPL_00065	-0.2025	33712.418	5.5	5.05
OHJFLJPL_00066	-0.8112	17333.704	1.9	9.63
OHJFLJPL_00067	-0.3778	21874.039	20	8.85
OHJFLJPL_00068	-0.1111	17546.919	1.9	4.64
OHJFLJPL_00069	-0.0763	17532.965	0.8	5.42
OHJFLJPL_00070	-0.5283	7868.274	1	10.65
OHJFLJPL_00071	0.778	42447.485	100	9.76
OHJFLJPL_00072	0.0609	24191.841	1	3.99
OHJFLJPL_00073	-0.1673	13934.863	30	7.96
OHJFLJPL_00074	0.0687	40410.961	1.4	5.52
OHJFLJPL_00075	0.8095	53733.498	4.4	6.32
OHJFLJPL_00076	-0.0013	22900.021	7.2	5.06
OHJFLJPL_00077	-0.0187	5502.708	30	9.99
OHJFLJPL_00078	-0.1572	29105.155	30	4.75
OHJFLJPL_00079	-0.7892	12488.085	1.1	6.31
OHJFLJPL_00080	-0.5807	32430.327	1.9	8.76
OHJFLJPL_00081	-0.5797	32691.613	1.9	8.46
OHJFLJPL_00082	-0.4326	17819.938	1.3	6.09
OHJFLJPL_00083	-0.2528	18664.906	1.1	4.76
OHJFLJPL_00084	-0.5467	8921.109	1.9	4.97
OHJFLJPL_00085	-0.551	21854.619	1	5.39
OHJFLJPL_00086	-0.8744	24179.699	20	5.1
OHJFLJPL_00087	-0.5608	22663.092	1.1	4.66
OHJFLJPL_00088	-0.7749	29982.681	20	6.67
OHJFLJPL_00089	-0.2075	34575.693	1	8.22
OHJFLJPL_00090	-0.0492	23577.997	7.2	5.41
OHJFLJPL_00091	0.0796	18003.441	1.3	5.04
OHJFLJPL_00092	-0.0484	40104.673	30	5.04
OHJFLJPL_00093	0.1435	42571.683	1.4	5.03
OHJFLJPL_00094	-0.2643	18922.594	1	4.35
OHJFLJPL_00095	-0.2495	25269.595	1.3	6.96
OHJFLJPL_00096	0.0799	29429.213	4.4	4.76
OHJFLJPL_00097	-0.2588	30788.803	0.8	4.83
OHJFLJPL_00098	-0.555	123720.512	1.9	5.22
OHJFLJPL_00099	-0.3505	71801.521	7.2	7.21
OHJFLJPL_00100	-0.3758	145434.405	7.2	4.64
OHJFLJPL_00101	-0.089	43503.572	1	9.51
OHJFLJPL_00102	-0.0396	7076.106	100	4.71
OHJFLJPL_00103	-0.1031	109897.384	100	9.49
OHJFLJPL_00104	-0.1102	71319.741	1.4	9.12
OHJFLJPL_00105	0.2946	66115.116	7.2	9.42
OHJFLJPL_00106	0.1263	39494.894	4.4	9.35
OHJFLJPL_00107	0.6474	4432.333	5.5	8.27
OHJFLJPL_00108	-0.2671	113202.583	1.9	5.23
OHJFLJPL_00109	-0.5646	30536.448	0.8	3.84
OHJFLJPL_00110	-0.2399	20029.362	20	4.4
OHJFLJPL_00111	0.8309	14920.793	1.9	10
OHJFLJPL_00112	0.0144	22001.032	20	5.02
OHJFLJPL_00113	-0.0067	14624.656	1.3	5.32
OHJFLJPL_00114	-0.1981	12274.352	30	9.3
OHJFLJPL_00115	-0.4963	50158.52	1.9	5.28
OHJFLJPL_00116	0.8561	23914.622	0.8	8.84
OHJFLJPL_00117	0.525	3528.14	5.5	4.78
OHJFLJPL_00118	-0.3643	8302.558	20	8.03
OHJFLJPL_00119	-0.5413	6580.587	100	7.76
OHJFLJPL_00120	-0.3685	72435.263	1	4.87
OHJFLJPL_00121	-0.306	35013.478	20	4.72
OHJFLJPL_00122	-0.7177	42849.718	30	5.84
OHJFLJPL_00123	-0.324	30964.757	1.2	5.55
OHJFLJPL_00124	0.854	20068.976	7.2	9.16
OHJFLJPL_00125	-0.5385	35201.64	1	6.35
OHJFLJPL_00126	-0.0377	24278.71	7.2	5.16
OHJFLJPL_00127	-0.5183	12974.773	7.2	8.88
OHJFLJPL_00128	-0.0811	51580.833	1	6.01
OHJFLJPL_00129	-0.4586	37557.301	1.9	5.02
OHJFLJPL_00130	0.8267	30870.451	2.8	7.58
OHJFLJPL_00131	-0.163	52518.214	20	8.48
OHJFLJPL_00132	-0.1912	65136.198	20	5.94
OHJFLJPL_00133	0.1355	3737.638	1	11.16
OHJFLJPL_00134	-0.2707	39525.702	7.2	4.94
OHJFLJPL_00135	-0.342	49926.321	100	5.71
OHJFLJPL_00136	0.4061	5391.153	1.9	5.2
OHJFLJPL_00137	-0.097	89734.194	100	5.14
OHJFLJPL_00138	-0.1096	7263.589	1	11.08
OHJFLJPL_00139	0.1035	18987.849	4.4	6.5
OHJFLJPL_00140	1.0547	18481.253	100	9.57
OHJFLJPL_00141	0.123	37499.762	1.4	5.85
OHJFLJPL_00142	-0.2904	55456.242	7.2	5.64
OHJFLJPL_00143	-0.4247	11502.692	1.9	4.44
OHJFLJPL_00144	-0.2412	35110.867	4.4	4.97
OHJFLJPL_00145	-0.1291	54849.305	4.4	4.82
OHJFLJPL_00146	-0.1053	20421.535	1.3	5.56
OHJFLJPL_00147	-0.5625	20281.885	1	5.1
OHJFLJPL_00148	-0.5444	18451.526	7.2	4.46
OHJFLJPL_00149	0.6785	27152.825	1	4.68
OHJFLJPL_00150	0.6974	13143.747	0.8	9.67
OHJFLJPL_00151	-0.3571	29849.851	0.8	4.6
OHJFLJPL_00152	-0.5344	102326.565	1.4	9.05
OHJFLJPL_00153	-0.5079	39203.013	3.5	5.12
OHJFLJPL_00154	-0.4722	11472.487	4.4	3.72
OHJFLJPL_00155	-0.3737	78828.837	7.2	4.86
OHJFLJPL_00156	-0.2651	59377.886	30	6.39
OHJFLJPL_00157	-0.2243	32972.901	1.9	7.1
OHJFLJPL_00158	-0.2248	48070.327	20	8.95
OHJFLJPL_00159	-0.3957	67951.84	1.9	5.15
OHJFLJPL_00160	-0.0349	43540.039	30	6.04
OHJFLJPL_00161	-0.0511	5150.978	1.3	8.27
OHJFLJPL_00162	-0.538	24538.483	20	9.88
OHJFLJPL_00163	-0.7104	81613.701	1.4	5.29
OHJFLJPL_00164	-0.226	38959.443	1.3	6.2
OHJFLJPL_00165	-0.2214	28019.37	30	5.5
OHJFLJPL_00166	-0.5707	28929.449	0.8	5.51
OHJFLJPL_00167	-0.6561	17140.5	4.4	9.15
OHJFLJPL_00168	-0.3196	49914.591	4.4	5.18
OHJFLJPL_00169	-0.2754	19561.725	1	4.44
OHJFLJPL_00170	-0.9317	12765.378	1	4.97
OHJFLJPL_00171	-0.1898	73049.521	4.4	5.14
OHJFLJPL_00172	-0.0157	33515.27	1	5.27
OHJFLJPL_00173	-0.0535	8104.651	1	10.16
OHJFLJPL_00174	-0.7096	6971.804	1	6.24
OHJFLJPL_00175	-0.7118	48491.259	30	5.23
OHJFLJPL_00176	-0.4231	21156.053	20	4.84
OHJFLJPL_00177	-0.0639	17827.381	4.4	4.58
OHJFLJPL_00178	-0.1456	30903.442	4.4	5.55
OHJFLJPL_00179	-0.0558	40472.064	1.1	5.56
OHJFLJPL_00180	-0.6846	70402.767	20	6.11
OHJFLJPL_00181	-0.0603	23329.177	20	9.69
OHJFLJPL_00182	-0.3539	21413.521	1.3	7.84
OHJFLJPL_00183	-0.0087	30756.69	4.4	4.63
OHJFLJPL_00184	-0.3476	19799.502	30	4.58
OHJFLJPL_00185	-0.3809	12011.008	4.4	9.69
OHJFLJPL_00186	-0.2823	44947.839	4.4	4.93
OHJFLJPL_00187	-0.2675	77010.708	1.1	4.97
OHJFLJPL_00188	-0.4582	14865.072	30	10.42
OHJFLJPL_00189	-0.4576	8903.957	3.5	5.35
OHJFLJPL_00190	-0.2828	70735.048	1.9	10.29
OHJFLJPL_00191	-0.2647	161820.476	7.2	5.34
OHJFLJPL_00192	-0.4463	54898.394	7.2	5.85
OHJFLJPL_00193	0.2964	6039.194	1.9	11.12
OHJFLJPL_00194	0.4722	6611.905	20	9.3
OHJFLJPL_00195	0.3837	5029.851	20	6.8
OHJFLJPL_00196	-0.436	63221.387	4.4	3.85
OHJFLJPL_00197	-0.2392	66720.874	1	4.95
OHJFLJPL_00198	-0.1459	17068.548	100	4.74
OHJFLJPL_00199	-0.1365	167226.693	20	4.96
OHJFLJPL_00200	-0.4262	58448.446	20	8.46
OHJFLJPL_00201	-0.0451	23004.211	7.2	4.84
OHJFLJPL_00202	0.1786	15301.468	1.9	4.69
OHJFLJPL_00203	-0.0905	24489.565	5.5	7.85
OHJFLJPL_00204	-0.5504	48485.117	1.9	4.74
OHJFLJPL_00205	0.4032	23923.979	100	6.14
OHJFLJPL_00206	-0.6563	14146.201	0.8	5.21
OHJFLJPL_00207	0.6411	20031.717	1.9	10.34
OHJFLJPL_00208	-0.4816	48025.695	5.5	6.31
OHJFLJPL_00209	-0.3508	24905.532	1.1	6.32
OHJFLJPL_00210	-0.0419	33460.389	1.1	6.11
OHJFLJPL_00211	0.2844	3782.632	1.1	9.81
OHJFLJPL_00212	-0.3184	42252.997	2.8	6.05
OHJFLJPL_00213	-0.478	31445.4	7.2	4.95
OHJFLJPL_00214	-0.2404	27547.071	1.1	4.88
OHJFLJPL_00215	-0.5674	9054.484	7.2	10.21
OHJFLJPL_00216	-0.3979	22326.139	7.2	5.18
OHJFLJPL_00217	0.0525	24182.508	1	4.46
OHJFLJPL_00218	-0.2106	6031.886	20	9.52
OHJFLJPL_00219	0.0551	56650.255	1.9	5.18
OHJFLJPL_00220	0.0175	18410.978	1.4	5.18
OHJFLJPL_00221	-0.137	28838.27	5.5	6.26
OHJFLJPL_00222	0.3395	18282.142	1.4	5.48
OHJFLJPL_00223	-0.2052	34870.078	1	4.88
OHJFLJPL_00224	0.1075	35867.829	1.4	4.96
OHJFLJPL_00225	-0.3683	42769.765	0.8	4.35
OHJFLJPL_00226	-0.3342	64047.514	5.5	7.01
OHJFLJPL_00227	-0.642	12918.733	30	4.52
OHJFLJPL_00228	0.0361	27011.099	2.8	6.14
OHJFLJPL_00229	0.009	46717.155	1.1	5.38
OHJFLJPL_00230	-0.1509	34261.411	1.3	5.56
OHJFLJPL_00231	-0.008	14608.658	0.8	5.65
OHJFLJPL_00232	-0.1532	28703.976	1	6.38
OHJFLJPL_00233	0.8507	39112.515	4.4	9.02
OHJFLJPL_00234	-0.2572	58833.725	1.1	5.52
OHJFLJPL_00235	-0.5124	8618.217	1	11.75
OHJFLJPL_00236	-0.0579	5838.837	0.8	10.45
OHJFLJPL_00237	-0.5646	24860.937	7.2	5.77
OHJFLJPL_00238	-0.3496	53302.905	7.2	4.91
OHJFLJPL_00239	-0.3117	29344.168	20	4.52
OHJFLJPL_00240	-0.3951	51875.73	1.4	5.65
OHJFLJPL_00241	-0.0456	46196.556	7.2	5.18
OHJFLJPL_00242	-0.582	15286.276	1.3	4.85
OHJFLJPL_00243	-0.2965	26497.18	1.9	5.1
OHJFLJPL_00244	-0.4614	17620.972	1.3	4.79
OHJFLJPL_00245	-0.3558	38910.05	1	6.67
OHJFLJPL_00246	-0.2795	22123.271	5.5	8.48
OHJFLJPL_00247	-0.442	55086.366	7.2	5.27
OHJFLJPL_00248	-0.359	46480.108	1	4.81
OHJFLJPL_00249	-0.1638	26761.808	7.2	6.39
OHJFLJPL_00250	-0.71	13523.209	4.4	5.37
OHJFLJPL_00252	-0.0723	22542.336	20	11.28
OHJFLJPL_00253	0.9906	46266.063	4.4	9.8
OHJFLJPL_00254	0.7921	34960.469	1.9	8.57
OHJFLJPL_00257	0.0836	38886.158	5.5	5.72
OHJFLJPL_00258	0.5314	5730.761	1.3	8.18
OHJFLJPL_00259	-0.163	30153.164	30	4.94
OHJFLJPL_00260	0.0432	10215.057	20	5.81
OHJFLJPL_00261	0.4345	77955.069	20	5.02
OHJFLJPL_00262	-0.2882	36697.764	1.9	9.39
OHJFLJPL_00263	-0.3329	20418.909	1.1	4.54
OHJFLJPL_00264	0.0411	21309.424	7.2	8.94
OHJFLJPL_00265	0.134	20187.816	4.4	4.29
OHJFLJPL_00266	-0.5168	38161.855	100	4.83
OHJFLJPL_00267	-0.6933	24871.087	1	9.06
OHJFLJPL_00268	0.012	53087.355	4.4	5.22
OHJFLJPL_00269	0.6018	49787.327	0.8	5.6
OHJFLJPL_00270	0.1458	5117.952	5.5	5.6
OHJFLJPL_00271	0.3477	4826.631	4.4	5.97
OHJFLJPL_00272	0.2438	64531.874	1.9	6.51
OHJFLJPL_00273	-0.4487	67764.16	5.5	6
OHJFLJPL_00274	-1.231	22736.343	1.9	9.18
OHJFLJPL_00275	0.6561	4493.368	7.2	9.78
OHJFLJPL_00276	-0.416	38212.33	100	5.12
OHJFLJPL_00277	-0.6852	46071.973	2.8	5.95
OHJFLJPL_00278	-0.1944	68655.132	1.3	5.19
OHJFLJPL_00279	0.0197	34067.307	1.3	8.59
OHJFLJPL_00280	-0.0808	36203.458	100	5.76
OHJFLJPL_00281	0.565	53393.928	1.4	9.81
OHJFLJPL_00282	-0.4729	26973.51	1.9	8.59
OHJFLJPL_00283	0.0484	17316.072	30	6.4
OHJFLJPL_00284	-0.2617	47829.929	0.8	5.05
OHJFLJPL_00285	-0.2541	20110.971	7.2	4.76
OHJFLJPL_00286	-0.5802	50171.16	2.8	4.31
OHJFLJPL_00287	0.1868	83135.662	7.2	6.89
OHJFLJPL_00288	0.1645	82285.248	100	6.53
OHJFLJPL_00289	-0.649	79594.041	1.3	5.34
OHJFLJPL_00290	-0.0657	8507.893	1.9	5.21
OHJFLJPL_00291	-0.2931	56579.46	1.9	7.68
OHJFLJPL_00292	-0.3762	38888.583	7.2	8.69
OHJFLJPL_00293	-0.5185	10225.586	20	5.89
OHJFLJPL_00294	0.0548	11776.566	7.2	5
OHJFLJPL_00295	-0.3469	45674.817	1	5.5
OHJFLJPL_00296	-0.489	72390.158	20	4.11
OHJFLJPL_00297	-0.1678	36312.489	100	5.6
OHJFLJPL_00298	0.7271	43950.928	7.2	9.29
OHJFLJPL_00299	-0.519	38205.212	1.9	6.02
OHJFLJPL_00300	0.0381	29189.683	4.4	8.41
OHJFLJPL_00301	0.1755	5667.799	1	10.29
OHJFLJPL_00302	-0.1435	41384.221	1	8.43
OHJFLJPL_00303	-0.0955	63074.16	4.4	4.74
OHJFLJPL_00304	-0.4653	121294.596	1	5.59
OHJFLJPL_00305	-0.224	47868.852	7.2	8.65
OHJFLJPL_00306	-0.5289	7232.19	30	5.7
OHJFLJPL_00307	-0.1603	26081.737	5.5	7.83
OHJFLJPL_00308	-0.1534	40733.624	4.4	6.76
OHJFLJPL_00309	-0.0885	48904.198	4.4	9.01
OHJFLJPL_00310	-0.6956	21736.494	1.3	8.84
OHJFLJPL_00311	-0.3336	19035.458	1	4.81
OHJFLJPL_00312	-0.4301	53615.376	20	4.77
OHJFLJPL_00313	-0.401	41760.224	0.8	5.75
OHJFLJPL_00314	-0.2939	18560.507	7.2	4.07
OHJFLJPL_00315	-0.3979	27786.628	4.4	8.83
OHJFLJPL_00316	-0.7318	17100.276	1	5.25
OHJFLJPL_00317	0.3604	43496.971	0.8	5.37
OHJFLJPL_00318	-0.2999	26546.082	4.4	4.93
OHJFLJPL_00319	0.1939	27233.9	20	7.94
OHJFLJPL_00320	-0.4193	25142.251	20	5.16
OHJFLJPL_00321	-0.5599	54330.354	1.1	4.63
OHJFLJPL_00322	-0.4245	54501.894	7.2	4.83
OHJFLJPL_00323	-0.2773	51373.082	1.9	5.28
OHJFLJPL_00324	-0.0649	4632.24	30	5.95
OHJFLJPL_00325	0.7371	4147.846	0.8	5.3
OHJFLJPL_00326	0.846	53964.116	20	9.23
OHJFLJPL_00327	-0.1841	32101.599	7.2	6.06
OHJFLJPL_00328	0.8486	27778.935	100	9.38
OHJFLJPL_00329	-0.2334	27738.589	4.4	6.86
OHJFLJPL_00330	-0.2099	40054.628	1.9	5.82
OHJFLJPL_00331	-0.5743	13667.265	4.4	4.28
OHJFLJPL_00332	-0.1324	72095.28	1.9	5.18
OHJFLJPL_00333	-0.4087	26781.061	1.9	4.89
OHJFLJPL_00334	-0.3107	36542.754	30	6.64
OHJFLJPL_00335	-0.8015	7148.177	4.4	9.09
OHJFLJPL_00336	-0.2192	15884.213	1.3	5.59
OHJFLJPL_00337	-0.4795	26058.428	5.5	5.34
OHJFLJPL_00338	-0.4266	47065.121	100	6.42
OHJFLJPL_00339	-0.2785	33425.743	7.2	10.06
OHJFLJPL_00340	-0.2512	43760.817	7.2	4.88
OHJFLJPL_00341	0.1107	28243.038	7.2	5.12
OHJFLJPL_00342	-0.5524	19792.855	7.2	4.53
OHJFLJPL_00343	-0.3938	48015.316	30	5.36
OHJFLJPL_00344	-0.6154	54202.733	1.3	4.46
OHJFLJPL_00345	0.4932	4993.909	7.2	11
OHJFLJPL_00346	-0.2283	9434.619	4.4	4.41
OHJFLJPL_00347	-0.5328	34820.585	1.9	4.69
OHJFLJPL_00348	0.9408	13631.217	1.1	4.96
OHJFLJPL_00349	-0.4231	28589.822	100	6.19
OHJFLJPL_00350	-0.5802	21361.888	5.5	4.79
OHJFLJPL_00351	0.0335	24129.422	4.4	4.79
OHJFLJPL_00352	0.0249	31834.603	1.9	8.39
OHJFLJPL_00353	0.5951	51162.886	1	6.98
OHJFLJPL_00354	-0.0965	42673.277	3.5	7.17
OHJFLJPL_00355	-0.4051	30566.864	1	9.85
OHJFLJPL_00356	0.8947	8149.74	1.3	8.21
OHJFLJPL_00357	-0.1792	57481.926	7.2	4.85
OHJFLJPL_00358	-0.6848	41024	4.4	5.06
OHJFLJPL_00359	-0.9722	9583.595	20	4.85
OHJFLJPL_00360	-0.8795	15370.388	0.8	9.77
OHJFLJPL_00361	-0.8727	17268.858	1.4	10.12
OHJFLJPL_00362	-0.1809	30229.551	1.9	7.23
OHJFLJPL_00363	-0.6212	7100.065	1.1	9.38
OHJFLJPL_00364	-0.501	20017.393	1	4.47
OHJFLJPL_00365	-0.1377	9605.801	5.5	6.22
OHJFLJPL_00366	-0.3716	21121.901	1.9	4.81
OHJFLJPL_00367	0.6375	46673.173	0.8	10.23
OHJFLJPL_00368	-0.2016	18058.869	4.4	10.46
OHJFLJPL_00369	0.2694	3920.516	20	9.18
OHJFLJPL_00370	-0.4373	19458.385	1.9	10.19
OHJFLJPL_00371	-0.3616	15084.607	20	10
OHJFLJPL_00372	-0.2115	20235.529	4.4	9.87
OHJFLJPL_00373	-0.8171	13001.884	4.4	9.81
OHJFLJPL_00374	-0.9492	8854.216	4.4	9.21
OHJFLJPL_00375	-0.5057	9838.59	1.4	10.46
OHJFLJPL_00376	0.1026	12112.444	3.5	4.57
OHJFLJPL_00377	-0.3629	13382.58	7.2	9.75
OHJFLJPL_00378	-0.8471	31553.787	30	10.95
OHJFLJPL_00379	-0.3332	8611.139	1	9.92
OHJFLJPL_00380	-0.1481	12476.484	1.4	5.55
OHJFLJPL_00381	-0.3633	22671.079	1.9	10.23
OHJFLJPL_00382	-0.4276	22909.748	1	4.5
OHJFLJPL_00383	0.1106	7162.371	30	9.69
OHJFLJPL_00384	-0.0132	48087.902	7.2	5.11
OHJFLJPL_00385	-0.0863	55293.517	1.3	5.02
OHJFLJPL_00386	-0.3524	24513.027	1.4	5.71
OHJFLJPL_00387	-0.2867	34535.271	1.9	5.08
OHJFLJPL_00388	-0.222	24335.358	0.8	5.37
OHJFLJPL_00389	0.2137	67628.926	1.1	9.12
OHJFLJPL_00390	-0.0779	63029.484	1	6.04
OHJFLJPL_00391	-0.4949	14016.045	5.5	6.72
OHJFLJPL_00392	-0.4728	85348.86	1.1	5.82
OHJFLJPL_00393	-0.375	37499.617	1.3	5.36
OHJFLJPL_00394	0.72	7619.976	5.5	9.68
OHJFLJPL_00395	-0.2181	32950.073	1.9	4.5
OHJFLJPL_00396	-0.3184	18301.913	30	9.48
OHJFLJPL_00397	-0.4463	21705.843	1	6.49
OHJFLJPL_00398	-0.447	15380.012	1	4.57
OHJFLJPL_00399	0.0228	20249.532	5.5	6.31
OHJFLJPL_00401	-0.0542	69183.031	1.2	5.11
OHJFLJPL_00402	-0.7499	17096.027	1.1	4.87
OHJFLJPL_00403	-0.4221	33222.113	1.3	6.45
OHJFLJPL_00404	-0.1208	36289.861	1.3	6.24
OHJFLJPL_00405	-0.5444	18542.325	1.9	4.89
OHJFLJPL_00406	-0.3582	43007.255	30	4.51
OHJFLJPL_00407	-0.2558	36152.949	1.4	5.29
OHJFLJPL_00408	0.1563	7397.7	1	5.62
OHJFLJPL_00409	-0.2753	51996.008	0.8	5.68
OHJFLJPL_00411	-0.3965	42879.316	1.3	4.68
OHJFLJPL_00412	-0.5464	40724.16	4.4	6.92
OHJFLJPL_00413	-0.342	63627.658	1	8.91
OHJFLJPL_00414	-0.5641	21320.591	20	10.42
OHJFLJPL_00415	-0.5774	90349.255	1.9	5.45
OHJFLJPL_00416	-0.4684	38691.97		3.74
OHJFLJPL_00417	-0.6017	5766.043	4.4	3.72
OHJFLJPL_00418	0.7645	42436.998	1.9	8.77
OHJFLJPL_00419	1.2926	29008.276	30	7.84
OHJFLJPL_00420	-0.4166	29872.27	1	8.85
OHJFLJPL_00421	-0.311	35021.681	7.2	4.84
OHJFLJPL_00422	-0.0955	32630.829	5.5	4.72
OHJFLJPL_00423	-0.4752	9877.342	1.1	6.58
OHJFLJPL_00424	-0.1361	15642.974	1.4	4.83
OHJFLJPL_00425	-0.2747	14213.511	20	9.2
OHJFLJPL_00426	-0.1163	23736.335	100	5.97
OHJFLJPL_00427	-0.2787	39371.613	7.2	5.02
OHJFLJPL_00428	0.5039	59731.113	1.4	6.03
OHJFLJPL_00429	-0.0822	41723.114	1.4	4.99
OHJFLJPL_00430	-0.1224	25855.761	1.4	5.04
OHJFLJPL_00431	0.1038	11532.436	1.1	5.04
OHJFLJPL_00432	-1.309	11503.758	20	9.16
OHJFLJPL_00433	-0.2298	56290.942	1.9	5.39
OHJFLJPL_00434	-0.3234	52418.447	7.2	5.12
OHJFLJPL_00435	-0.6329	12614.141	30	4.97
OHJFLJPL_00436	0.0385	8343.614	20	9.35
OHJFLJPL_00437	-0.018	26357.034	1.9	5.88
OHJFLJPL_00438	-0.5223	11095.333	1	4.6
OHJFLJPL_00439	0.7182	35770.676	1.9	5.73
OHJFLJPL_00440	-0.6078	22432.315	1.1	5.41
OHJFLJPL_00441	-0.1079	23852.179	4.4	5.02
OHJFLJPL_00442	-0.226	29240.931	20	5.24
OHJFLJPL_00443	-0.3748	54793.999	1.1	9.93
OHJFLJPL_00444	0.7742	44808.497	1.1	9.51
OHJFLJPL_00445	-0.7485	30953.826	20	3.99
OHJFLJPL_00446	-0.0534	10885.07	1.9	4
OHJFLJPL_00447	-0.2046	67254.448	1.4	4.93
OHJFLJPL_00448	-1.3134	6107.754	20	10.66
OHJFLJPL_00449	-0.4734	98456.138	1.3	5.09
OHJFLJPL_00450	-0.3734	15146.326	100	5.14
OHJFLJPL_00451	-0.6655	18538.971	1.1	6.62
OHJFLJPL_00452	-0.5433	25438.812	1.9	5.65
OHJFLJPL_00453	0.0321	65688.388	7.2	4.72
OHJFLJPL_00454	-0.5116	10797.175	2.8	5.74
OHJFLJPL_00455	0.0087	29975.153	1	5.2
OHJFLJPL_00456	0.7669	51109.27	1.1	5.6
OHJFLJPL_00457	-0.3236	35079.672	0.8	6.46
OHJFLJPL_00458	-0.1806	38578.77	4.4	5.08
OHJFLJPL_00460	-0.2519	48370.013	1	4.77
OHJFLJPL_00461	0.744	33218.301	1.3	6.12
OHJFLJPL_00462	0.8401	32057.317	4.4	9.61
OHJFLJPL_00463	-0.2994	41225.129	4.4	5.8
OHJFLJPL_00464	-0.3173	58142.054	1.9	5.02
OHJFLJPL_00465	-0.0065	31557.107	4.4	5.53
OHJFLJPL_00466	0.0032	17044.773	20	5.39
OHJFLJPL_00467	-0.1854	51770.164	100	9.23
OHJFLJPL_00468	-0.8732	20071.514	1.1	7.91
OHJFLJPL_00469	-0.34	67192.166	1	5.21
OHJFLJPL_00470	-0.0375	35596.289	1.4	4.58
