=====Result of the physicochemical property for each protein======

Pro_id	Hydrophobicity	MW	Half_life	pI
LNDAHFLC_00049	-0.4586	37557.301	1.9	5.02
LNDAHFLC_00050	-0.0699	51491.69	1	5.84
LNDAHFLC_00051	-0.4894	23965.81	20	9.85
LNDAHFLC_00052	-0.7024	81298.288	1.4	5.21
LNDAHFLC_00053	-0.2364	38929.418	1.3	6.41
LNDAHFLC_00054	-0.23	27888.178	20	5.5
LNDAHFLC_00055	-0.5707	28928.464	0.8	5.62
LNDAHFLC_00056	-0.6561	17140.5	4.4	9.15
LNDAHFLC_00057	-0.3196	49914.591	4.4	5.18
LNDAHFLC_00058	-0.2754	19561.725	1	4.44
LNDAHFLC_00059	-0.9317	12765.378	1	4.97
LNDAHFLC_00060	-0.1898	73049.521	4.4	5.14
LNDAHFLC_00061	-0.0011	45405.975	1.3	5.41
LNDAHFLC_00062	-0.1093	35005.631	4.4	5.71
LNDAHFLC_00063	-0.7037	48465.221	30	5.23
LNDAHFLC_00064	-0.4231	21156.053	20	4.84
LNDAHFLC_00065	-0.1442	30889.371	4.4	5.4
LNDAHFLC_00066	-0.0558	40472.064	1.1	5.56
LNDAHFLC_00067	-0.6851	70393.757	20	6.07
LNDAHFLC_00068	-0.0395	23269.122	20	9.69
LNDAHFLC_00069	-0.3539	21413.521	1.3	7.84
LNDAHFLC_00070	-0.0087	30756.69	4.4	4.63
LNDAHFLC_00071	-0.3476	19799.502	30	4.58
LNDAHFLC_00072	-0.3809	12011.008	4.4	9.69
LNDAHFLC_00073	-0.2823	44947.839	4.4	4.93
LNDAHFLC_00074	-0.2675	77010.708	1.1	4.97
LNDAHFLC_00075	-0.4582	14865.072	30	10.42
LNDAHFLC_00076	-0.4576	8903.957	3.5	5.35
LNDAHFLC_00077	-0.3104	70876.126	1.9	10.45
LNDAHFLC_00078	-0.2645	161820.433	7.2	5.32
LNDAHFLC_00079	-0.437	54875.371	7.2	5.76
LNDAHFLC_00080	-0.2707	21626.316	20	4.69
LNDAHFLC_00081	-0.0135	11280.967	7.2	8.03
LNDAHFLC_00082	0.1862	44803.088	30	4.74
LNDAHFLC_00083	-0.3327	13629.504	100	4.87
LNDAHFLC_00084	-0.3554	29840.176	1.1	8.96
LNDAHFLC_00085	-0.2661	17654.22	7.2	4.73
LNDAHFLC_00086	0.5073	21647.651	1.9	9
LNDAHFLC_00087	-0.2453	60206.953	1.4	5.05
LNDAHFLC_00088	-0.1779	39652.243	100	5.82
LNDAHFLC_00089	1.0374	27961.59	30	6.84
LNDAHFLC_00090	-0.2754	45898.978	20	5.98
LNDAHFLC_00091	-0.315	30227.392	5.5	5.17
LNDAHFLC_00092	-0.1189	36369.622	7.2	6.39
LNDAHFLC_00093	-0.3755	38557.206	4.4	5.9
LNDAHFLC_00094	-0.4784	61310.29	1.4	5.37
LNDAHFLC_00095	-0.3044	43298.456	1.9	4.58
LNDAHFLC_00096	-0.3257	20882.713	30	9.51
LNDAHFLC_00097	-0.1959	35310.829	20	4.06
LNDAHFLC_00098	-0.5381	117891.85	7.2	5.11
LNDAHFLC_00099	-0.6513	69564.558	7.2	4.61
LNDAHFLC_00100	-0.6017	56773.289	1.4	4.55
LNDAHFLC_00101	-0.6129	114487.053	100	4.51
LNDAHFLC_00102	-0.2745	21587.799	7.2	10.57
LNDAHFLC_00103	-0.4955	118212.891	7.2	4.56
LNDAHFLC_00104	-0.548	70408.044	1.3	4.74
LNDAHFLC_00105	-0.4102	64079.079	3.5	4.56
LNDAHFLC_00106	-0.9708	12137.607	20	6.6
LNDAHFLC_00107	-0.5806	66413.644	30	4.72
LNDAHFLC_00108	-0.6263	57082.469	3.5	4.79
LNDAHFLC_00109	-0.3954	126944.138	1.9	5.15
LNDAHFLC_00110	-0.6856	54499.807	1	5.63
LNDAHFLC_00111	0.3023	4638.405	7.2	5.97
LNDAHFLC_00112	0.3962	14177.718	1	8.65
LNDAHFLC_00113	-0.4164	92086.105	3.5	5.7
LNDAHFLC_00114	-0.4897	128971.854	5.5	4.96
LNDAHFLC_00115	0.6765	64179.361	4.4	5.25
LNDAHFLC_00116	0.4745	5660.632	1.4	6.69
LNDAHFLC_00117	-0.4678	58773.194	1.4	4.69
LNDAHFLC_00118	-0.4838	41012.711	4.4	4.43
LNDAHFLC_00119	-0.3506	52773.061	0.8	4.45
LNDAHFLC_00120	-0.4337	73905.308	4.4	5.03
LNDAHFLC_00121	-0.1649	24894.201	1.3	4.64
LNDAHFLC_00122	-0.3429	38762.692	30	4.99
LNDAHFLC_00123	-0.2898	61778.759	1.4	4.49
LNDAHFLC_00124	-0.3424	25481.165	4.4	4.59
LNDAHFLC_00125	-0.0956	37260.092	1.4	4.97
LNDAHFLC_00126	-0.3835	31182.885	1.1	4.61
LNDAHFLC_00127	-0.3541	36326.639	1.9	4.7
LNDAHFLC_00128	-0.3035	23557.692	4.4	4.4
LNDAHFLC_00129	-0.3204	46148.373	1	6.5
LNDAHFLC_00130	-0.5703	22504.014	30	5.27
LNDAHFLC_00131	-0.5352	34967.986	1.3	8.97
LNDAHFLC_00132	-0.3215	31662.378	1.9	9.29
LNDAHFLC_00133	-0.4136	45663.193	1.1	4.87
LNDAHFLC_00134	-0.2767	35232.564	1.9	4.67
LNDAHFLC_00135	-0.5587	39063.361	7.2	6.9
LNDAHFLC_00136	-0.6251	36531.096	20	5.52
LNDAHFLC_00137	-0.4906	51075.837	1	4.62
LNDAHFLC_00138	-0.7586	47675.854	0.8	6.05
LNDAHFLC_00139	-0.5646	25127.395	3.5	8.76
LNDAHFLC_00140	-0.5179	14180.372	1.4	8.64
LNDAHFLC_00141	-0.4629	37446.166	1.9	5.34
LNDAHFLC_00142	-0.6415	34363.597	1.1	5.95
LNDAHFLC_00143	-0.7114	39821.073	1.4	6.57
LNDAHFLC_00144	-0.4876	27409.009	20	5.01
LNDAHFLC_00145	-0.1649	38026.3	1.4	4.84
LNDAHFLC_00146	-0.3468	46761.784	7.2	5.6
LNDAHFLC_00147	-0.6253	24471.588	1.4	7.71
LNDAHFLC_00148	-0.5018	30919.892	1.9	5.15
LNDAHFLC_00149	-0.6278	35084.651	100	6.01
LNDAHFLC_00150	-0.3321	48906.729	1.3	5.92
LNDAHFLC_00151	-0.254	43364.988	1.9	5.27
LNDAHFLC_00152	0.6143	31680.303	1.9	6.11
LNDAHFLC_00153	0.5618	45990.611	1.1	6.89
LNDAHFLC_00154	0.1785	58556.202	1.4	5.48
LNDAHFLC_00155	-0.182	27102.937	20	6.39
LNDAHFLC_00156	-0.584	23167.941	20	4.87
LNDAHFLC_00157	-0.4358	48989.897	1.9	5.1
LNDAHFLC_00158	-0.2704	49686.206	1.2	5.3
LNDAHFLC_00159	-0.5532	118695.61	5.5	4.48
LNDAHFLC_00160	-0.246	57828.386	20	5.85
LNDAHFLC_00161	-0.2008	36151.694	1	5.6
LNDAHFLC_00162	0.4888	53021.351	1.4	9.6
LNDAHFLC_00163	-0.2787	43795.774	1	6.39
LNDAHFLC_00164	-0.3842	31084.06	1.4	5.08
LNDAHFLC_00165	-0.0999	22458.846	1.3	9.74
LNDAHFLC_00166	0.5561	45856.774	20	6.02
LNDAHFLC_00167	0.1728	34178.471	5.5	5.61
LNDAHFLC_00168	0.2446	36529.43	1.4	5.21
LNDAHFLC_00169	0.392	58327.787	1	8.94
LNDAHFLC_00170	-0.4834	22405.48	1	6.64
LNDAHFLC_00171	-0.4032	57680.075	1	5.7
LNDAHFLC_00172	-0.1097	7239.429	2.8	6.81
LNDAHFLC_00173	-0.5986	8808.859	1	6.02
LNDAHFLC_00174	0.6554	15224.864	20	6.81
LNDAHFLC_00175	-0.4045	18940.994	4.4	4.49
LNDAHFLC_00176	-0.155	52950.633	7.2	4.92
LNDAHFLC_00177	1.4786	4214.238	1.3	10
LNDAHFLC_00178	-0.3124	4163.603	30	4.39
LNDAHFLC_00179	-0.1386	21445.225	30	5.04
LNDAHFLC_00180	-0.3699	110336.826	1	5.35
LNDAHFLC_00181	0.104	41807.111	7.2	6.85
LNDAHFLC_00182	0.2467	8244.431	5.5	4.06
LNDAHFLC_00183	-0.5158	16531.359	4.4	4.57
LNDAHFLC_00184	-0.4738	86263.26	7.2	4.95
LNDAHFLC_00185	-0.134	27569.824	4.4	4.83
LNDAHFLC_00186	-0.4603	51398.781	4.4	4.65
LNDAHFLC_00187	-0.1911	16324.128	1.9	4.38
LNDAHFLC_00188	0.8728	57569.791	20	4.45
LNDAHFLC_00189	-0.4236	102314.415	1	4.52
LNDAHFLC_00190	-0.3366	37404.363	20	6.37
LNDAHFLC_00191	-0.4768	5867.622	20	9.95
LNDAHFLC_00192	-0.7332	7155.042	1	9.51
LNDAHFLC_00193	-0.4191	114961.698	1.9	4.34
LNDAHFLC_00194	-0.6243	65454.079	1	4.45
LNDAHFLC_00195	-0.3224	37150.033	20	4.94
LNDAHFLC_00196	-0.4163	58759.37	1.1	4.38
LNDAHFLC_00197	-0.0528	32247.128	1.9	4.66
LNDAHFLC_00198	0.6724	50612.315	1.1	5.6
LNDAHFLC_00199	-0.3622	56841.812	1.9	4.89
LNDAHFLC_00200	-0.3195	64273.125	20	5.88
LNDAHFLC_00201	-0.6355	4935.374	4.4	4.85
LNDAHFLC_00202	-0.1692	40908.242	1.1	9.57
LNDAHFLC_00203	-0.0459	92102.345	1.9	4.43
LNDAHFLC_00204	0.2623	32317.785	1.4	4.52
LNDAHFLC_00205	-0.2105	30471.141	20	4.99
LNDAHFLC_00206	-0.5976	25500.099	1.1	4.34
LNDAHFLC_00207	-0.3962	47687.115	1.3	4.7
LNDAHFLC_00208	-0.4958	87667.017	1.9	5.87
LNDAHFLC_00209	-0.4949	27607.979	3.5	6.45
LNDAHFLC_00210	0.59	24743.269	20	9.71
LNDAHFLC_00211	0.2468	33870.925	1.4	5.52
LNDAHFLC_00212	-0.2567	41557.597	1	4.53
LNDAHFLC_00213	0.7392	12685.906	7.2	4.86
LNDAHFLC_00214	-0.3325	14870.695	20	4.54
LNDAHFLC_00215	-0.6617	15174.269	1	9.41
LNDAHFLC_00216	-0.4725	23626.637	1.1	11.18
LNDAHFLC_00217	-0.1308	18940.491	20	5.43
LNDAHFLC_00218	-0.5185	48292.095	1.1	8.98
LNDAHFLC_00219	-0.664	42636.91	1.9	5.96
LNDAHFLC_00220	-0.4189	6261.292	3.5	5.14
LNDAHFLC_00221	-1.0507	27650.32	20	5.76
LNDAHFLC_00222	-0.6964	24459.752	1	4.71
LNDAHFLC_00223	-0.5401	11743.124	1.4	5.09
LNDAHFLC_00224	-0.5701	34918.152	1.9	4.92
LNDAHFLC_00225	-0.6315	37782.924	20	5.78
LNDAHFLC_00226	-0.9686	51737.054	0.8	4.49
LNDAHFLC_00227	-0.8823	17875.909	20	4.66
LNDAHFLC_00228	-0.9116	22147.754	20	4.94
LNDAHFLC_00229	-0.3467	67543.225	1.3	4.97
LNDAHFLC_00230	-0.5639	79744.925	1.1	4.83
LNDAHFLC_00231	-0.4351	37838.961	4.4	5.22
LNDAHFLC_00232	-0.7184	37132.815	1.9	5.43
LNDAHFLC_00233	-1.5454	8611.194	1.9	6.73
LNDAHFLC_00234	-0.5455	41945.241	1.9	5.72
LNDAHFLC_00235	-0.4935	26178.218	4.4	4.51
LNDAHFLC_00236	-0.551	74592.632	1	4.56
LNDAHFLC_00237	-0.7828	28465.894	1	5.61
LNDAHFLC_00238	-0.673	116877.701	1.1	5.08
LNDAHFLC_00239	-0.8034	55681.513	4.4	4.85
LNDAHFLC_00240	-0.5456	53033.291	1.9	5.08
LNDAHFLC_00241	-0.5772	58193.539	1	4.44
LNDAHFLC_00242	-1.3119	9862.064	1.9	5.55
LNDAHFLC_00243	-0.0466	20869.382	4.4	4.12
LNDAHFLC_00244	0.7558	9640.55	5.5	5.81
LNDAHFLC_00245	-0.9222	58847.489	20	5.93
LNDAHFLC_00246	-0.1328	23308.447	30	11.45
LNDAHFLC_00247	-0.6943	58906.91	1.9	5.15
LNDAHFLC_00248	-0.8013	40561.692	1.9	5.35
LNDAHFLC_00249	-0.9351	56961.484	1.1	6.96
LNDAHFLC_00250	-0.6324	66240.964	20	10.51
LNDAHFLC_00251	-0.7595	31788.831	20	8.82
LNDAHFLC_00252	-0.6874	3377.699	1.1	4.32
LNDAHFLC_00253	-0.6968	25559.05	1.4	9.51
LNDAHFLC_00254	-0.7213	51938.276	1.3	5.71
LNDAHFLC_00255	0.096	25990.111	0.8	4.37
LNDAHFLC_00256	-0.8633	51803.086	20	8.82
LNDAHFLC_00257	-0.6835	42211.461	1.3	4.93
LNDAHFLC_00258	-0.6049	11540.004	3.5	5.11
LNDAHFLC_00259	-0.3799	3970.356	30	4.42
LNDAHFLC_00260	-0.1284	50468.188	0.8	5.37
LNDAHFLC_00261	-0.2588	30787.818	0.8	4.88
LNDAHFLC_00262	-0.555	123720.512	1.9	5.22
LNDAHFLC_00263	-0.3505	71801.521	7.2	7.21
LNDAHFLC_00264	-0.3758	145434.405	7.2	4.64
LNDAHFLC_00265	-0.089	43503.572	1	9.51
LNDAHFLC_00266	-0.0396	7076.106	100	4.71
LNDAHFLC_00267	-0.0954	109792.272	100	9.49
LNDAHFLC_00268	-0.1097	71341.793	1.4	9.17
LNDAHFLC_00269	0.2946	66115.116	7.2	9.42
LNDAHFLC_00270	0.1191	39524.92	4.4	9.35
LNDAHFLC_00271	0.6474	4432.333	5.5	8.27
LNDAHFLC_00272	-0.273	113198.534	1.9	5.23
LNDAHFLC_00273	-0.5739	30563.473	0.8	3.84
LNDAHFLC_00274	-0.2399	20029.362	20	4.4
LNDAHFLC_00275	0.0144	22001.032	20	5.02
LNDAHFLC_00276	-0.0232	14610.629	1.3	5.32
LNDAHFLC_00277	-0.1945	12275.293	30	8.73
LNDAHFLC_00278	-0.4963	50158.52	1.9	5.28
LNDAHFLC_00279	0.8561	23914.622	0.8	8.84
LNDAHFLC_00280	0.6906	3484.13	5.5	5.93
LNDAHFLC_00281	-0.3643	8302.558	20	8.03
LNDAHFLC_00282	-0.5413	6580.587	100	7.76
LNDAHFLC_00283	-0.3693	72444.271	1	4.87
LNDAHFLC_00284	-0.293	19922.456	100	4.99
LNDAHFLC_00285	-0.7177	42849.718	30	5.84
LNDAHFLC_00286	-0.324	30964.757	1.2	5.55
LNDAHFLC_00287	0.854	20068.976	7.2	9.16
LNDAHFLC_00288	-0.5385	35201.64	1	6.35
LNDAHFLC_00289	-0.0377	24278.71	7.2	5.16
LNDAHFLC_00290	-0.3954	9923.18	7.2	4.6
LNDAHFLC_00291	-0.3428	15157.215	1.4	4.54
LNDAHFLC_00292	-0.2353	25565.781	5.5	5.67
LNDAHFLC_00293	-0.3883	13334.021	1.9	6.28
LNDAHFLC_00294	-0.0762	40009.765	1	5.9
LNDAHFLC_00295	-0.7153	41175.659	7.2	6.03
LNDAHFLC_00296	-0.413	33771.775	1.9	6.4
LNDAHFLC_00297	-0.611	45919.616	1.1	4.59
LNDAHFLC_00298	0.0019	21969.458	4.4	4.41
LNDAHFLC_00299	-0.2312	56144.398	20	5
LNDAHFLC_00300	0.6874	27428.07	1.9	4.85
LNDAHFLC_00301	0.4347	30271.196	5.5	4.96
LNDAHFLC_00302	-0.6175	35784.092	20	4.91
LNDAHFLC_00303	0.4636	51408.194	30	9.38
LNDAHFLC_00304	-0.3464	153928.253	1.9	4.77
LNDAHFLC_00305	-0.23	38699.318	4.4	4.55
LNDAHFLC_00306	-0.205	54489.508	7.2	4.81
LNDAHFLC_00307	-0.7668	29377.872	20	5.6
LNDAHFLC_00308	-0.3999	25327.908	20	4.06
LNDAHFLC_00309	-0.3405	20963.428	1.9	4.31
LNDAHFLC_00310	-0.6501	71328.498	1	4.54
LNDAHFLC_00311	-0.4962	117953.319	1	4.69
LNDAHFLC_00312	-0.5009	135739.957	7.2	4.72
LNDAHFLC_00313	-0.5406	124618.799	7.2	4.97
LNDAHFLC_00314	-0.4375	74123.573	30	4.79
LNDAHFLC_00315	-0.694	40913.293	1.9	4.81
LNDAHFLC_00316	-0.0202	7236.372	2.8	6.25
LNDAHFLC_00317	-1.0561	10388.288	1.9	4.9
LNDAHFLC_00318	0.1032	13546.155	7.2	3.69
LNDAHFLC_00319	-0.6025	8639.737	20	5.35
LNDAHFLC_00320	-1.0504	11579.149	0.8	8.04
LNDAHFLC_00321	-0.4566	9760.864	7.2	4.61
LNDAHFLC_00322	-0.3138	11819.384	5.5	4.6
LNDAHFLC_00323	-0.8657	34255.988	4.4	9.86
LNDAHFLC_00324	-0.3695	7946.002	1	5.37
LNDAHFLC_00326	-0.3647	60354.59	20	6.84
LNDAHFLC_00327	-0.0985	23087.455	1	9.29
LNDAHFLC_00328	-0.5938	13195.502	1.1	4.91
LNDAHFLC_00329	-0.2246	34906.164	1.9	5.27
LNDAHFLC_00330	-0.5268	71607.86	20	4.84
LNDAHFLC_00331	0.828	9020.433	4.4	7.97
LNDAHFLC_00332	-0.8205	10761.074	2.8	6.83
LNDAHFLC_00333	-0.1708	38904.069	4.4	4.36
LNDAHFLC_00334	-0.2034	32711.976	20	4.42
LNDAHFLC_00335	-0.0908	45060.568	7.2	4.89
LNDAHFLC_00336	-0.2566	29372.475	1.9	4.5
LNDAHFLC_00337	-0.1804	27042.648	7.2	4.73
LNDAHFLC_00338	-0.1817	32793.525	7.2	4.92
LNDAHFLC_00339	-0.7781	42358.311	1.9	4.61
LNDAHFLC_00340	0.6384	48439.143	5.5	9.57
LNDAHFLC_00341	-0.2817	15574.314	2.8	4.64
LNDAHFLC_00342	0.0218	42583.787	20	4.53
LNDAHFLC_00343	0.2842	10402.031	4.4	10
LNDAHFLC_00345	1.441	4225.128	1.1	3.56
LNDAHFLC_00346	-0.0504	39490.245	1.1	4.43
LNDAHFLC_00347	-0.5393	29565.655	2.8	4.71
LNDAHFLC_00348	1.0593	31036.711	1.9	9.38
LNDAHFLC_00349	-0.3309	19902.395	7.2	3.98
LNDAHFLC_00350	1.2318	9253.29	1.1	8.13
LNDAHFLC_00351	0.9249	21073.757	7.2	5.81
LNDAHFLC_00352	-0.2834	19381.261	1	4.45
LNDAHFLC_00353	-0.2038	38977.063	0.8	4.44
LNDAHFLC_00354	-0.5152	110227.132	1.3	3.88
LNDAHFLC_00355	-0.3344	70118.529	1.9	4.38
LNDAHFLC_00356	-1.1752	8407.851	4.4	4.23
LNDAHFLC_00357	-0.273	70008.55	1.1	4.17
LNDAHFLC_00358	-0.0324	28144.167	1.9	4.28
LNDAHFLC_00359	-0.8408	10969.945	1.2	4.09
LNDAHFLC_00360	-0.463	50408.687	1.9	4.67
LNDAHFLC_00361	0.0678	37096.535	1	4.24
LNDAHFLC_00362	-0.2769	40685.877	1.9	4.39
LNDAHFLC_00363	-0.6168	7547.039	1.4	4.12
LNDAHFLC_00364	0.0933	23766.478	20	4.08
LNDAHFLC_00365	-0.4905	20152.592	7.2	4.79
LNDAHFLC_00366	0.2032	13129.038	4.4	4.69
LNDAHFLC_00367	-0.3959	28201.388	20	9.39
LNDAHFLC_00368	-0.399	23342.481	1.3	4.12
LNDAHFLC_00369	-0.2401	18560.216	7.2	3.98
LNDAHFLC_00370	-0.3361	86832.028	30	4.17
LNDAHFLC_00371	-0.0614	30190.176	2.8	4
LNDAHFLC_00372	-0.1372	35202.371	7.2	4.4
LNDAHFLC_00373	-0.5523	50215.021	7.2	4.8
LNDAHFLC_00374	-0.147	40800.117	1.9	4.12
LNDAHFLC_00375	-0.1296	33858.214	4.4	4.28
LNDAHFLC_00376	-0.7181	11255.783	1	10.85
LNDAHFLC_00377	-0.6528	24801.184	100	9.65
LNDAHFLC_00378	-0.104	52483.52	4.4	4.51
LNDAHFLC_00379	-0.3349	70371.604	1.9	4.84
LNDAHFLC_00380	-0.2422	37908.215	1.4	4.78
LNDAHFLC_00381	-0.5561	16947.903	7.2	6.58
LNDAHFLC_00382	-0.5299	31328.148	7.2	9.38
LNDAHFLC_00383	0.72	15500.358	1	6.72
LNDAHFLC_00384	-0.4911	48225.686	7.2	4.63
LNDAHFLC_00385	0.6163	66825.048	4.4	5.15
LNDAHFLC_00386	-0.5235	38230.828	7.2	6.03
LNDAHFLC_00387	-0.4374	67531.27	1.1	5.69
LNDAHFLC_00388	-1.2649	9660.826	1.9	5.24
LNDAHFLC_00389	-0.0102	16068.995	20	4.22
LNDAHFLC_00390	-0.5895	102535.513	1	5.27
LNDAHFLC_00391	-0.3912	34649.65	1.3	4.61
LNDAHFLC_00392	-0.5808	47576.343	5.5	5.64
LNDAHFLC_00393	-0.527	116366.934	20	4.63
LNDAHFLC_00394	-0.5323	58444.567	30	4.37
LNDAHFLC_00395	-0.4903	122422.412	20	4.46
LNDAHFLC_00396	-0.3624	95544.542	1.9	5.15
LNDAHFLC_00397	-0.4366	67266.442	1.9	6.06
LNDAHFLC_00398	-0.2946	37178.342	1	4.41
LNDAHFLC_00399	-0.4969	74997.864	20	4.79
LNDAHFLC_00400	-0.0499	31871.808	1.9	5.43
LNDAHFLC_00401	-0.7328	35625.472	1	4.9
LNDAHFLC_00402	-0.5498	57564.135	0.8	4.68
LNDAHFLC_00403	-0.4956	108271.785	100	4.92
LNDAHFLC_00404	-0.8741	14462.735	4.4	11.53
LNDAHFLC_00405	-0.4327	49670.877	1	3.48
LNDAHFLC_00406	-0.3434	28446.51	1.9	4.04
LNDAHFLC_00407	-0.2656	33209.335	4.4	4.48
LNDAHFLC_00408	0.5706	47884.697	7.2	4.77
LNDAHFLC_00409	0.9133	39517.923	1.9	9.68
LNDAHFLC_00410	-0.8775	17093.961	1.9	9.08
LNDAHFLC_00411	0.6114	22980.352	5.5	4.91
LNDAHFLC_00412	-0.0085	41268.693	20	4.32
LNDAHFLC_00413	-0.3017	18316.286	1	4.6
LNDAHFLC_00415	-0.3496	15893.39	7.2	4.16
LNDAHFLC_00416	-0.6584	5937.565	7.2	4.91
LNDAHFLC_00417	-0.4046	47645.056	1.3	4.49
LNDAHFLC_00418	-0.5663	27159.975	20	4.2
LNDAHFLC_00419	0.2302	21374.678	1.1	4.08
LNDAHFLC_00420	-0.7611	18756.089	100	4.15
LNDAHFLC_00421	-0.3585	29987.464	1.9	4.4
LNDAHFLC_00422	-0.2025	17463.47	20	4.48
LNDAHFLC_00423	-0.2899	9197.347	1.9	4.4
LNDAHFLC_00424	-0.6294	14705.874	1	4.1
LNDAHFLC_00425	-0.4662	93149.211	30	4.35
LNDAHFLC_00426	-0.3798	28139.188	5.5	4.74
LNDAHFLC_00427	-0.4762	18514.307	1.1	4.34
LNDAHFLC_00428	-0.4068	66482.667	20	4.21
LNDAHFLC_00429	1.8976	22259.416	100	3.69
LNDAHFLC_00430	-0.1714	88137.235	1.3	4.56
LNDAHFLC_00431	-0.3538	30911.855	100	4.28
LNDAHFLC_00432	-0.2329	22553.049	1.9	4.42
LNDAHFLC_00433	-0.2425	13380.133	1.9	4.82
LNDAHFLC_00434	1.0033	30041.136	1.9	6.08
LNDAHFLC_00435	-0.405	31239.284	1.3	4.2
LNDAHFLC_00436	-0.6703	30842.144	1	4.36
LNDAHFLC_00437	-0.3659	44102.684	1.9	4.49
LNDAHFLC_00438	-0.2544	49021.693	1.9	4.09
LNDAHFLC_00439	0.5529	17786.642	7.2	10.04
LNDAHFLC_00440	-0.2872	22588.786	1.3	4.09
LNDAHFLC_00441	-0.4323	14421.835	1.9	4.54
LNDAHFLC_00442	0.9029	32899.719	1.9	5.72
LNDAHFLC_00443	1.0402	13515.8	1.1	6.01
LNDAHFLC_00444	-0.0398	66531.121	1.9	6.71
LNDAHFLC_00445	-0.4834	75076.253	7.2	4.77
LNDAHFLC_00446	-0.5267	100098.115	0.8	5.12
LNDAHFLC_00447	-0.7059	20130.823	30	8.92
LNDAHFLC_00448	0.4086	41204.009	1.4	5.28
LNDAHFLC_00449	0.8362	4835.654	100	5.89
LNDAHFLC_00450	0.6795	12758.986	30	9.19
LNDAHFLC_00451	0.9799	32821.896	1.3	9.06
LNDAHFLC_00452	0.6419	8635.334	7.2	9.5
LNDAHFLC_00453	-0.4195	48166.708	5.5	4.87
LNDAHFLC_00454	-0.1954	33726.445	5.5	5.05
LNDAHFLC_00455	-0.8112	17333.704	1.9	9.63
LNDAHFLC_00456	-0.3045	22341.541	20	6.83
LNDAHFLC_00457	-0.1117	17532.892	1.9	4.64
LNDAHFLC_00458	-0.0763	17532.965	0.8	5.42
LNDAHFLC_00459	-0.5283	7868.274	1	10.65
LNDAHFLC_00460	0.778	42447.485	100	9.76
LNDAHFLC_00461	0.0764	24222.851	1	3.9
LNDAHFLC_00462	0.2034	18847.781	1.9	8.73
LNDAHFLC_00463	0.0687	40410.961	1.4	5.52
LNDAHFLC_00464	0.8097	53724.506	4.4	6.32
LNDAHFLC_00465	-0.0013	22900.021	7.2	5.06
LNDAHFLC_00466	-0.0395	5536.725	30	9.99
