=====Result of the physicochemical property for each protein======

Pro_id	Hydrophobicity	MW	Half_life	pI
LLGCMKLC_00052	-0.6078	13950.249	100	4.8
LLGCMKLC_00053	-0.4666	52378.932	7.2	4.28
LLGCMKLC_00054	-0.4306	23831.468	7.2	4.52
LLGCMKLC_00055	-0.2355	17578.317	4.4	4.23
LLGCMKLC_00056	-0.9006	16214.235	1.9	4.13
LLGCMKLC_00057	-0.7585	15541.866	20	4.15
LLGCMKLC_00058	-0.5512	12980.045	4.4	4.57
LLGCMKLC_00059	-0.8215	21519.78	1.9	4.06
LLGCMKLC_00060	-0.6005	36346.131	1.9	4.44
LLGCMKLC_00061	-0.8514	66229.907	4.4	4.13
LLGCMKLC_00062	-0.6935	95499.681	1.9	4.46
LLGCMKLC_00063	-0.1666	4594.243	100	7.64
LLGCMKLC_00064	-0.4684	13812.352	7.2	4.47
LLGCMKLC_00065	-0.4412	26350.165	1.4	5.01
LLGCMKLC_00066	0.0955	12080.436	1.9	4.18
LLGCMKLC_00067	-0.37	7097.827	7.2	4.39
LLGCMKLC_00068	0.1574	10248.461	30	4.1
LLGCMKLC_00069	0.4495	9601.619	4.4	3.47
LLGCMKLC_00070	0.6059	6911.842	1.9	3.37
LLGCMKLC_00071	-0.6517	26067.962	20	4.38
LLGCMKLC_00072	-0.392	72168.658	7.2	4.38
LLGCMKLC_00073	-0.2055	16954.144	4.4	3.89
LLGCMKLC_00074	-0.5486	59360.293	20	5.24
LLGCMKLC_00075	-0.8436	25729.15	0.8	4.75
LLGCMKLC_00076	1.1295	8025.621	1	4.78
LLGCMKLC_00077	-0.6779	27992.169	20	4.36
LLGCMKLC_00078	-0.9518	9275.943	1.1	4.16
LLGCMKLC_00079	-0.5061	54402.448	7.2	4.32
LLGCMKLC_00080	0.5686	19197.384	1.4	4.69
LLGCMKLC_00081	-1.5025	21651.248	1.3	9.79
LLGCMKLC_00082	0.8393	14785.632	4.4	9.5
LLGCMKLC_00083	-0.5679	5466.038	1.9	4.92
LLGCMKLC_00084	-1.0162	32966.633	1.9	4.56
LLGCMKLC_00085	-0.5616	9118.24	1.9	5.08
LLGCMKLC_00086	-0.785	25458.326	1.9	5.09
LLGCMKLC_00087	-0.8363	18804.101	7.2	5.84
LLGCMKLC_00088	-0.6017	6329.856	3.5	4.2
LLGCMKLC_00089	-0.463	27173.917	1.9	4.41
LLGCMKLC_00090	-0.5779	12014.27	1.9	4.58
LLGCMKLC_00091	-0.9703	11599.298	7.2	4.06
LLGCMKLC_00092	-0.8979	16737.72	1.1	4.03
LLGCMKLC_00093	-0.6081	12236.634	7.2	4.29
LLGCMKLC_00094	-0.5506	39353.441	1.1	4.55
LLGCMKLC_00095	-0.4085	18819.846	30	4.85
LLGCMKLC_00096	-0.6019	49197.279	7.2	5.32
LLGCMKLC_00097	-0.2747	12649.771	1.9	4.37
LLGCMKLC_00098	-0.8965	25674.58	1	4.58
LLGCMKLC_00099	-0.7147	78252.769	4.4	4.51
LLGCMKLC_00100	-0.5522	71573.113	1.9	4.7
LLGCMKLC_00101	-0.7087	40245.949	1	4.27
LLGCMKLC_00102	-0.3592	19630.008	1.9	4.73
LLGCMKLC_00103	-0.978	19980.776	1.9	3.68
LLGCMKLC_00104	0.485	9983.319	4.4	4.21
LLGCMKLC_00105	-0.6575	22756.465	1.9	4.03
LLGCMKLC_00106	-0.5514	36838.729	1.9	3.77
LLGCMKLC_00107	-0.4788	35146.975	3.5	4.75
LLGCMKLC_00108	-1.0484	18800.226	1.9	4.46
LLGCMKLC_00109	-0.3558	6447.049	7.2	4.04
LLGCMKLC_00110	-0.0219	45204.997	30	5.58
LLGCMKLC_00111	-0.7398	18098.84	4.4	4.76
LLGCMKLC_00112	0.832	10410.306	1.9	4.35
LLGCMKLC_00113	-0.6906	52187.703	1	4.2
LLGCMKLC_00114	-0.5711	25635.033	4.4	4.43
LLGCMKLC_00115	-0.0856	9393.191	1.4	11.61
LLGCMKLC_00116	0.2882	13058.412	1.2	9.85
LLGCMKLC_00117	-0.4404	27220.916	1.9	4.06
LLGCMKLC_00118	-0.7443	99266.318	5.5	4.83
LLGCMKLC_00119	-1.0749	6581.203	1.9	4.43
LLGCMKLC_00120	-0.5367	42303.094	1.1	4.83
LLGCMKLC_00121	-0.0318	42014.553	1	6.96
LLGCMKLC_00122	-0.5934	52497.527	7.2	4.54
LLGCMKLC_00123	-0.5799	71506.005	1.4	5.14
LLGCMKLC_00124	-0.5931	41471.189	1.9	5.3
LLGCMKLC_00125	-0.0458	66252.825	30	4.37
LLGCMKLC_00126	0.7659	14051.713	4.4	9.09
LLGCMKLC_00127	-0.8676	25933.579	1.1	5.89
LLGCMKLC_00128	-0.4907	8808.701	7.2	4.85
LLGCMKLC_00129	0.588	19333.437	4.4	4.75
LLGCMKLC_00130	-1.3219	9277.601	2.8	3.8
LLGCMKLC_00131	-0.5413	58115.768	1.4	5.46
LLGCMKLC_00132	-0.2759	26505.358	1.3	9.9
LLGCMKLC_00133	-0.3185	6680.402	20	3.9
LLGCMKLC_00134	-0.7551	97361.021	7.2	4.46
LLGCMKLC_00135	-0.9815	10395.695	5.5	5.04
LLGCMKLC_00136	-0.5236	8676.578	1	4.32
LLGCMKLC_00137	-0.3307	74353.513	1.9	4.07
LLGCMKLC_00138	-0.4715	40761.548	4.4	4.16
LLGCMKLC_00139	-0.3236	26206.355	4.4	4.16
LLGCMKLC_00140	-0.7193	96598.303	4.4	4.11
LLGCMKLC_00141	-0.6746	45540.831	1.9	4.16
LLGCMKLC_00142	-0.8367	30766.156	7.2	8.38
LLGCMKLC_00143	-0.9518	97048.172	1	4.27
LLGCMKLC_00144	0.0311	20116.277	5.5	9.58
LLGCMKLC_00145	-0.6409	39109.328	1.9	4.62
LLGCMKLC_00146	-1.385	14289.855	100	3.9
LLGCMKLC_00147	-0.7361	15152.314	4.4	4.08
LLGCMKLC_00148	-0.9828	18640.805	100	3.94
LLGCMKLC_00149	-0.5758	18868.492	1.9	4.36
LLGCMKLC_00150	-0.4714	23838.989	100	4
LLGCMKLC_00151	-0.3378	52063.737	1.9	4.1
LLGCMKLC_00152	-0.7115	16368.68	1.4	4.32
LLGCMKLC_00153	-0.5122	17758.583	1.1	4.08
LLGCMKLC_00154	-1.227	5654.244	1.1	4.64
LLGCMKLC_00155	-0.0546	104464.411	0.8	4.18
LLGCMKLC_00156	-0.8245	19586.246	1.9	4.47
LLGCMKLC_00157	-0.3706	41683.389	7.2	4.52
LLGCMKLC_00158	-0.511	58441.797	30	4.45
LLGCMKLC_00159	-0.2519	32435.529	1.9	4.25
LLGCMKLC_00160	-0.2899	45291.635	100	4.3
LLGCMKLC_00161	-0.5539	29574.13	7.2	4.35
LLGCMKLC_00162	-0.5395	18692.609	20	4.33
LLGCMKLC_00163	-0.6165	45151.271	20	4.27
LLGCMKLC_00164	-0.5898	36679.955	1.9	4.33
LLGCMKLC_00165	-0.254	14209.799	7.2	4.45
LLGCMKLC_00166	-0.7497	50090.617	100	4.63
LLGCMKLC_00167	-0.286	109483.484	1.1	4.11
LLGCMKLC_00168	-0.5556	79444.964	1.1	4.08
LLGCMKLC_00169	-0.2126	17456.071	100	3.84
LLGCMKLC_00170	-0.4367	74335.607	4.4	4.29
LLGCMKLC_00171	-0.5457	46842.576	20	4.4
LLGCMKLC_00172	-0.1164	10432.505	20	4.11
LLGCMKLC_00173	0.854	21590.743	2.8	9.64
LLGCMKLC_00174	-0.4626	18859.083	100	4.58
LLGCMKLC_00175	-0.7997	51314.143	1.3	4.35
LLGCMKLC_00176	-0.5635	18887.003	100	4.62
LLGCMKLC_00177	-0.5247	45185.631	1.9	4.35
LLGCMKLC_00178	-0.7426	28209.765	20	4.15
LLGCMKLC_00179	-0.4169	25702.738	1	4.52
LLGCMKLC_00180	-0.8332	38068.206	5.5	4.62
LLGCMKLC_00181	-0.4742	12603.744	30	3.98
LLGCMKLC_00182	-0.7448	21829.793	1.9	4.06
LLGCMKLC_00183	-0.9842	8279.094	1.3	4.36
LLGCMKLC_00184	-0.6194	101905.32	1.9	4.32
LLGCMKLC_00185	-0.5838	14763.619	1	4.75
LLGCMKLC_00186	-0.1668	14518.075	30	4.28
LLGCMKLC_00187	-0.2771	36161.185	5.5	4.43
LLGCMKLC_00188	-0.6638	14884.24	30	4.29
LLGCMKLC_00189	-0.0734	32969.046	5.5	4.5
LLGCMKLC_00190	0.0973	18273.153	1	3.68
LLGCMKLC_00191	-0.6471	19737.437	4.4	9.62
LLGCMKLC_00192	0.0325	38866.507	20	4.61
LLGCMKLC_00193	-0.6097	37619.596	5.5	4.69
LLGCMKLC_00194	0.4991	12044.652	5.5	4.03
LLGCMKLC_00195	-0.3442	13343.886	1.1	4.84
LLGCMKLC_00196	-0.0584	94605.552	4.4	4.16
LLGCMKLC_00197	0.4341	9545.041	20	4.45
LLGCMKLC_00198	-0.8463	33765.475	1.9	4.22
LLGCMKLC_00199	1.3019	10982.169	4.4	4.24
LLGCMKLC_00200	-0.5639	62482.17	1.1	4.93
LLGCMKLC_00201	0.5868	27593.002	7.2	4.66
LLGCMKLC_00202	0.7651	54394.117	20	4.62
LLGCMKLC_00203	0.4244	50136.358	7.2	11.2
LLGCMKLC_00204	-0.5672	6246.929	7.2	4.35
LLGCMKLC_00205	-0.297	7670.73	20	4.94
LLGCMKLC_00206	-0.0032	26057.574	20	4.75
LLGCMKLC_00208	0.4593	17531.577	5.5	5.36
LLGCMKLC_00209	-0.6434	9472.417	1.9	4.51
LLGCMKLC_00210	-0.1528	6824.406	1.9	3.99
LLGCMKLC_00211	-0.4031	34540.4	1.9	4.62
LLGCMKLC_00212	-0.106	26824.945	7.2	4.26
LLGCMKLC_00213	0.3867	8154.367	1	4.88
LLGCMKLC_00214	-0.5431	101930.53	7.2	4.21
LLGCMKLC_00215	-0.3048	10707.299	1.4	3.65
LLGCMKLC_00216	-0.1366	32011.737	0.8	4.68
LLGCMKLC_00217	-0.3958	20448.127	100	3.87
LLGCMKLC_00219	-0.417	12396.829	1	5.76
LLGCMKLC_00220	-0.3482	12576.003	7.2	4.76
LLGCMKLC_00221	-0.3276	43281.053	1.9	4.53
LLGCMKLC_00222	-0.1379	5278.95	1.1	6.52
LLGCMKLC_00223	-0.5028	104501.104	1.9	4.39
LLGCMKLC_00224	-0.3987	54069.83	20	4.84
LLGCMKLC_00225	0.3744	62350.344	1.9	6.32
LLGCMKLC_00226	-0.1092	8644.376	100	3.97
LLGCMKLC_00227	-0.3124	5770.295	1.9	4.42
LLGCMKLC_00228	-0.965	4838.127	7.2	3.62
LLGCMKLC_00229	0.0029	7252.03	20	4.24
LLGCMKLC_00230	-0.2697	35743.558	1.9	4.37
LLGCMKLC_00231	0.0891	6706.547	100	4.23
LLGCMKLC_00232	-0.4006	16940.707	1.9	4.51
LLGCMKLC_00233	-0.1397	49143.737	1.1	4.37
LLGCMKLC_00234	-0.2799	19743.709	100	4.67
LLGCMKLC_00235	-0.9847	11275.369	4.4	5.09
LLGCMKLC_00236	-0.4326	5708.353	20	5.45
LLGCMKLC_00237	0.1884	26070.208	0.8	4.56
LLGCMKLC_00238	-0.5981	6195.838	4.4	4.21
LLGCMKLC_00239	-0.1618	47545.498	1.1	4.37
LLGCMKLC_00240	-0.6826	5804.587	20	8.93
LLGCMKLC_00241	-0.7338	6973.777	1	6.07
LLGCMKLC_00242	-0.5195	53151.546	7.2	4.66
LLGCMKLC_00243	-0.3621	17717.42	4.4	4.39
LLGCMKLC_00244	-0.377	52590.701	1.4	4.41
LLGCMKLC_00245	-0.0843	13005.675	1.9	4.73
LLGCMKLC_00246	-0.0042	66851.027	1	4.22
LLGCMKLC_00247	-0.3272	62419.148	1.9	4.17
LLGCMKLC_00248	-0.2422	21275.936	4.4	4.59
LLGCMKLC_00249	-0.6173	14757.21	7.2	4.24
LLGCMKLC_00250	-0.9693	13494.684	20	5.13
LLGCMKLC_00251	0.0714	28452.799	7.2	4.42
LLGCMKLC_00252	-0.2384	20321.676	4.4	4.99
LLGCMKLC_00253	-0.3662	30334.401	7.2	4.53
LLGCMKLC_00254	-0.3381	33336.386	1.9	4.19
LLGCMKLC_00255	-0.2081	35015.513	1.9	4.22
LLGCMKLC_00256	-0.3175	31153.423	4.4	4.37
LLGCMKLC_00257	-0.1481	5822.764	1.9	10.54
LLGCMKLC_00258	0.3356	6185.288	1.4	11.73
LLGCMKLC_00259	-0.663	41155.289	100	4.49
LLGCMKLC_00260	-0.6249	8716.486	4.4	3.89
LLGCMKLC_00261	-2.0221	5174.492	1.4	4.6
LLGCMKLC_00262	-0.6361	6561.198	1	4.7
LLGCMKLC_00263	-0.4351	21057.357	1	4.69
LLGCMKLC_00264	-0.4329	20361.323	7.2	4.27
LLGCMKLC_00265	-0.1791	16007.555	4.4	4.35
LLGCMKLC_00266	-0.3454	51094.958	1.1	4.65
LLGCMKLC_00267	-0.0357	18844.952	4.4	4.3
LLGCMKLC_00268	0.191	22069.428	1.4	4.58
LLGCMKLC_00269	0.3309	19503.954	1	11.22
LLGCMKLC_00270	-1.0245	26879.585	1.9	4.37
LLGCMKLC_00271	-0.3002	32666.963	4.4	4.35
LLGCMKLC_00272	-0.3394	9022.89	1	3.75
LLGCMKLC_00273	-0.08	27523.308	7.2	4.06
LLGCMKLC_00274	1.1203	8311.912	1	8.18
LLGCMKLC_00275	-0.3692	82661.782	1.1	4.55
LLGCMKLC_00276	-0.329	19621.81	1	4.38
LLGCMKLC_00277	-0.5657	11968.229	7.2	4.33
LLGCMKLC_00278	-0.8894	24959.983	1.9	4.14
LLGCMKLC_00279	-0.6882	21847.669	1.9	3.86
LLGCMKLC_00280	-0.4232	52240.274	4.4	4.03
LLGCMKLC_00281	0.025	14910.744	1	5.51
LLGCMKLC_00282	-0.1917	12195.786	4.4	5.14
LLGCMKLC_00283	0.0057	11483.141	0.8	6.04
LLGCMKLC_00284	-0.8523	9028.544	4.4	3.72
LLGCMKLC_00285	-1.0678	11917.548	4.4	4.33
LLGCMKLC_00286	0.1573	10998.679	30	9.4
LLGCMKLC_00287	0.0142	69267.755	1.9	5.38
LLGCMKLC_00288	-0.086	12347.62	4.4	4.21
LLGCMKLC_00289	-0.1697	22707.506	30	4.23
LLGCMKLC_00290	-1.4946	9036.862	7.2	6.83
LLGCMKLC_00291	-0.6976	48306.683	100	5.37
LLGCMKLC_00292	-0.339	7372.206	1	4.64
LLGCMKLC_00293	-0.7774	12874.243	7.2	5.92
LLGCMKLC_00294	-0.843	5929.661	1.4	6.16
LLGCMKLC_00295	-0.8298	106049.949	7.2	4.72
LLGCMKLC_00296	-0.6473	10262.309	7.2	4.87
LLGCMKLC_00298	-0.1423	22004.432	2.8	4.38
LLGCMKLC_00299	-0.4639	25270.181	1	4.88
LLGCMKLC_00300	0.024	41757.855	1	4.44
LLGCMKLC_00301	-0.5384	18599.294	7.2	4.28
LLGCMKLC_00302	-0.6148	18688.814	1	3.98
LLGCMKLC_00303	-0.6881	5760.472	20	6.04
LLGCMKLC_00304	-0.8511	21168.552	1	12.26
LLGCMKLC_00305	0.7098	34538.35	2.8	9.29
LLGCMKLC_00306	-0.3839	30847.068	7.2	4.43
LLGCMKLC_00307	-0.2461	11229.703	7.2	7.98
LLGCMKLC_00308	-0.5627	25547.082	1.9	4.62
LLGCMKLC_00309	0.2736	16629.995	4.4	8.17
LLGCMKLC_00310	-0.4358	21465.472	1.1	4.33
LLGCMKLC_00311	-0.5363	16816.101	20	9.46
LLGCMKLC_00312	-0.0514	28290.531	1.1	4.08
LLGCMKLC_00313	1.8207	2922.603	1.9	5.75
LLGCMKLC_00314	0.7329	52096.404	1.9	10.89
LLGCMKLC_00315	-1.0388	39216.345	20	4.05
LLGCMKLC_00316	-0.4284	14868.399	4.4	4.17
LLGCMKLC_00317	-0.5399	23553.357	30	4.9
LLGCMKLC_00318	-0.6458	69392.956	1.1	4.38
LLGCMKLC_00319	-0.0799	25755.825	1.9	4.32
LLGCMKLC_00320	-0.4278	63379.9	1.9	4.49
LLGCMKLC_00321	-0.4924	35386.102	100	5.15
LLGCMKLC_00322	-0.924	12045.125	4.4	4.61
LLGCMKLC_00323	-0.1935	12151.572	20	4.42
LLGCMKLC_00324	-1.0304	9446.375	30	4.72
LLGCMKLC_00325	0.2507	7990.056	1.1	4.36
LLGCMKLC_00326	-0.9188	49096.019	0.8	4.26
LLGCMKLC_00327	-0.5321	78113.874	4.4	4.85
LLGCMKLC_00328	-0.2764	5465.094	1.1	4.65
LLGCMKLC_00329	-0.617	164219.876	3.5	4.43
LLGCMKLC_00330	-0.457	14818.179	1.9	4.07
LLGCMKLC_00331	-0.6751	16100.442	1.9	4.07
LLGCMKLC_00332	-1.1386	8689.715	4.4	6.72
LLGCMKLC_00333	-0.6194	64245.074	1.1	4.65
LLGCMKLC_00334	-0.5052	10301.091	1.9	3.8
LLGCMKLC_00335	-0.5901	55793.48	20	4.63
LLGCMKLC_00336	-0.5924	27383.393	1.1	4.99
LLGCMKLC_00337	-0.7336	31934.147	30	4.48
LLGCMKLC_00346	-0.3659	6199.333	7.2	9.85
LLGCMKLC_00347	-0.5946	6232.723	1.9	4.4
LLGCMKLC_00348	-0.2261	4669.122	1.9	4.17
LLGCMKLC_00349	-0.6492	30856.286	1.9	4.78
LLGCMKLC_00350	-0.8261	7695.515	20	4.46
LLGCMKLC_00351	-0.8161	17883.62	2.8	4.48
LLGCMKLC_00352	-0.9394	8844.84	30	4.78
LLGCMKLC_00353	-0.8436	47220.309	1.9	5.88
LLGCMKLC_00354	-1.0488	5194.751	20	4.82
LLGCMKLC_00371	-0.3772	8475.508	1	4.83
LLGCMKLC_00372	-0.1163	11970.909	100	3.75
LLGCMKLC_00379	-1.065	12833.976	1.1	4.52
LLGCMKLC_00380	0.7912	6158.4	1.4	9.69
LLGCMKLC_00381	-0.6318	8242.364	1.3	4.55
LLGCMKLC_00382	0.727	17013.183	3.5	5.52
LLGCMKLC_00383	-0.2144	8811.727	2.8	4.82
LLGCMKLC_00384	-0.6556	27917.65	1.9	4.71
LLGCMKLC_00385	-0.6134	16109.604	30	4.19
LLGCMKLC_00386	-0.7664	22679.43	5.5	3.88
LLGCMKLC_00387	-0.5728	68168.49	1	3.72
LLGCMKLC_00388	-0.1058	42804.84	1	4.95
LLGCMKLC_00389	-0.8533	87528.179	1	4.3
LLGCMKLC_00390	-0.5622	24063.602	1.9	4.38
LLGCMKLC_00391	-0.7805	25631.068	1.4	4.39
LLGCMKLC_00392	-0.5999	10895.919	1.9	4.32
LLGCMKLC_00393	-1.056	15922.238	30	4.57
LLGCMKLC_00394	-0.6481	31648.546	1.1	4.39
LLGCMKLC_00395	-0.2225	28468.947	7.2	4.53
LLGCMKLC_00396	-0.0036	17687.934	7.2	4.2
LLGCMKLC_00397	-0.2756	36964.127	7.2	9.09
LLGCMKLC_00398	0.2992	13133.8	1.9	3.95
LLGCMKLC_00399	-0.2423	18195.305	30	4.34
LLGCMKLC_00400	-0.4589	26823.4	1.4	4.33
LLGCMKLC_00401	-1.0452	19749.376	20	4.51
LLGCMKLC_00402	-0.977	19307.677	1.9	4.24
LLGCMKLC_00403	-0.6766	10745.098	100	5.17
LLGCMKLC_00404	-0.5384	10974.473	1.9	5.37
LLGCMKLC_00405	0.2481	8691.364	30	10.89
LLGCMKLC_00406	-0.7153	31230.526	1.9	4.7
LLGCMKLC_00407	-0.57	74326.977	1.9	4.47
LLGCMKLC_00408	-1.0371	11027.133	1.4	4.27
LLGCMKLC_00409	-0.5722	23267.306	4.4	4.55
LLGCMKLC_00410	-0.6094	26529.807	1.9	4.22
LLGCMKLC_00411	-0.8006	18182.511	1	4.87
LLGCMKLC_00412	0.9823	29227.813	20	4.9
LLGCMKLC_00413	-0.5468	68123.943	3.5	4.64
LLGCMKLC_00414	-0.3353	38853.243	1.9	4.3
LLGCMKLC_00415	-0.2984	27681.176	30	4.23
LLGCMKLC_00416	-0.2581	25767.451	1.9	4.24
LLGCMKLC_00417	-0.2858	49296.046	1.1	4.56
LLGCMKLC_00418	-0.6838	81468.594	1.9	4.14
LLGCMKLC_00419	-0.1832	10792.732	1.9	4
LLGCMKLC_00420	-0.1923	42181.086	0.8	4.54
LLGCMKLC_00421	-0.253	16423.427	4.4	4.66
LLGCMKLC_00422	0.3837	26005.084	7.2	9.98
LLGCMKLC_00423	-0.4493	17503.859	1.9	4.16
LLGCMKLC_00424	-0.7931	43964.164	4.4	4.75
LLGCMKLC_00425	-0.2036	48290.666	1	4.66
LLGCMKLC_00426	-0.2456	29205.987	1.9	4.39
LLGCMKLC_00427	-0.6389	8619.278	7.2	4.25
LLGCMKLC_00428	-0.2809	13516.256	5.5	5.87
LLGCMKLC_00429	-0.1046	31881.5	20	4.39
LLGCMKLC_00430	-0.4985	124976.932	7.2	4.3
LLGCMKLC_00431	-1.1139	5746.991	7.2	3.57
LLGCMKLC_00432	-0.3345	57430.053	20	4.22
LLGCMKLC_00433	-0.3026	24445.503	1.1	4.55
LLGCMKLC_00434	-0.2701	25314.019	7.2	4.26
LLGCMKLC_00435	-0.2297	15230.859	1.9	4.46
LLGCMKLC_00436	-0.4329	31584.306	1.9	6.77
LLGCMKLC_00437	-0.472	264711.081	4.4	4.68
LLGCMKLC_00438	-1.0389	8367.667	3.5	3.65
LLGCMKLC_00439	0.7339	30730.594	30	5.89
LLGCMKLC_00440	-0.1262	12581.175	100	5.3
LLGCMKLC_00441	2.1352	9147.368	100	4.67
LLGCMKLC_00443	0.3793	3233.737	100	4.78
LLGCMKLC_00444	-0.324	6250.952	1.1	4.89
LLGCMKLC_00445	-0.1872	36359.306	7.2	4.48
LLGCMKLC_00446	-0.443	65027.221	1	4.47
LLGCMKLC_00447	-0.0476	33218.28	30	4.69
LLGCMKLC_00448	0.6309	52292.857	1.9	6.39
LLGCMKLC_00449	-0.0033	30601.496	20	4.87
LLGCMKLC_00450	-0.209	20251.072	1.9	9.58
LLGCMKLC_00451	-0.6027	16203.86	1.9	4.75
LLGCMKLC_00452	0.7162	7669.879	5.5	4.31
LLGCMKLC_00453	-0.7695	42167.116	1	6.45
LLGCMKLC_00454	-0.3792	27848.475	1.9	5.67
LLGCMKLC_00455	-0.6223	25826.3	1	4.62
LLGCMKLC_00456	-0.0047	52242.69	1.4	4.75
LLGCMKLC_00457	-0.0132	35482.468	1	4.48
LLGCMKLC_00458	0.729	32616.247	1.9	7.93
LLGCMKLC_00459	0.0208	5618.382	1.9	6.03
LLGCMKLC_00460	-0.5613	17135.911	7.2	4.55
LLGCMKLC_00461	-0.3928	42174.158	1.1	4.67
LLGCMKLC_00462	0.8972	11578.69	5.5	4.43
LLGCMKLC_00463	-0.5241	43518.168	1	4.7
LLGCMKLC_00464	-0.6875	32765.786	1.4	4.11
LLGCMKLC_00465	0.758	7783.202	1.4	9.96
LLGCMKLC_00466	-0.2392	48808.189	7.2	4.44
LLGCMKLC_00467	-0.2721	11497.791	7.2	4.3
LLGCMKLC_00468	-0.0907	20325.744	4.4	4.39
LLGCMKLC_00469	-0.5043	10483.844	1	5.14
LLGCMKLC_00470	0.2304	8299.448	4.4	4.59
LLGCMKLC_00471	-0.406	12680.88	4.4	3.99
LLGCMKLC_00472	-0.5678	21701.861	7.2	4.22
LLGCMKLC_00473	0.4548	17260.865	1.1	9.02
LLGCMKLC_00474	0.0201	24065.269	20	4.34
LLGCMKLC_00475	-0.8259	8477.362	7.2	6.38
LLGCMKLC_00476	-0.2162	21891.841	1.9	4.27
LLGCMKLC_00477	-0.0167	18234.55	1.1	4.29
LLGCMKLC_00478	-0.2504	20790.831	7.2	4.56
LLGCMKLC_00479	0.0426	25235.902	1.1	4.22
LLGCMKLC_00480	0.823	40628.305	4.4	5.21
LLGCMKLC_00481	-0.458	14571.858	20	3.76
LLGCMKLC_00482	-0.6777	16876.613	1.9	4.47
LLGCMKLC_00483	-0.2071	25255.199	20	4.05
LLGCMKLC_00484	-0.2851	35864.606	1	4.25
LLGCMKLC_00485	-0.5448	21050.994	30	4.28
LLGCMKLC_00486	-0.9536	13357.728	1.3	9.21
LLGCMKLC_00487	-0.0626	16051.915	1.9	4.33
LLGCMKLC_00488	-0.1127	23274.827	4.4	4.37
LLGCMKLC_00489	-0.2649	29422.775	30	4.98
LLGCMKLC_00490	-0.2503	14971.895	1.9	9.17
LLGCMKLC_00491	0.118	26067.952	1.9	4.99
LLGCMKLC_00492	0.4942	59944.497	20	4.81
LLGCMKLC_00493	-0.4248	64430.108	7.2	4.41
LLGCMKLC_00494	0.0916	24543.343	1.3	4.34
LLGCMKLC_00495	-0.2308	29432.5	1.3	4.54
