=====Result of the physicochemical property for each protein======

Pro_id	Hydrophobicity	MW	Half_life	pI
DHEOAPHF_00096	0.0432	10215.057	20	5.81
DHEOAPHF_00097	-0.163	30153.164	30	4.94
DHEOAPHF_00098	0.5314	5730.761	1.3	8.18
DHEOAPHF_00099	0.0836	38886.158	5.5	5.72
DHEOAPHF_00102	0.7921	34960.469	1.9	8.57
DHEOAPHF_00103	1.0056	42299.281	5.5	9.72
DHEOAPHF_00104	-0.4884	10340.765	20	4.91
DHEOAPHF_00105	-0.4775	37975.51	1.4	5.27
DHEOAPHF_00106	-0.5153	21706.183	7.2	4.51
DHEOAPHF_00107	-0.3887	96138.185	1.1	4.51
DHEOAPHF_00108	-0.3577	28985.107	30	4.42
DHEOAPHF_00109	-0.6609	40606.222	4.4	4.23
DHEOAPHF_00110	-0.5715	79459.275	5.5	4.35
DHEOAPHF_00111	-0.5512	30562.875	1	4.61
DHEOAPHF_00112	-0.4703	18059.291	1.9	4.41
DHEOAPHF_00113	-0.4678	21768.07	4.4	4.21
DHEOAPHF_00114	-0.688	8099.052	7.2	6.49
DHEOAPHF_00115	-0.9029	35548.96	1.9	9.43
DHEOAPHF_00116	0.5609	10834.98	1	9.69
DHEOAPHF_00117	-0.7284	41033.494	1.3	4.54
DHEOAPHF_00118	-0.7447	16350.022	20	4.4
DHEOAPHF_00119	-0.2315	20924.152	1.9	4.42
DHEOAPHF_00120	-0.2442	32438.442	0.8	4.01
DHEOAPHF_00121	0.8059	22311.089	20	9.09
DHEOAPHF_00122	-0.3721	75705.385	4.4	4.07
DHEOAPHF_00123	-0.6505	62572.844	1.9	4.86
DHEOAPHF_00124	-0.3648	10126.194	30	4.76
DHEOAPHF_00125	-0.3999	14153.891	1.4	4.72
DHEOAPHF_00126	-0.1528	29353.728	1.1	4.57
DHEOAPHF_00127	-0.0414	25053.048	1.2	5.14
DHEOAPHF_00128	-0.3436	37247.142	1.4	4.5
DHEOAPHF_00129	-0.2462	21895.954	20	4.18
DHEOAPHF_00130	-0.3746	58788.146	4.4	4.3
DHEOAPHF_00131	0.6738	12797.807	1.1	5.62
DHEOAPHF_00132	-0.1558	35910.969	4.4	4.51
DHEOAPHF_00133	-0.6613	78408.222	1.1	4.46
DHEOAPHF_00134	0.5115	29644.808	5.5	10.21
DHEOAPHF_00135	-0.4841	39581.63	1	4.48
DHEOAPHF_00136	-0.1481	27324.209	0.8	4.41
DHEOAPHF_00137	0.201	10858.602	100	6.25
DHEOAPHF_00138	0.3576	26306.248	4.4	6.15
DHEOAPHF_00139	-0.2445	15994.69	20	4.2
DHEOAPHF_00140	-0.6676	14810.479	5.5	4.48
DHEOAPHF_00141	-0.8761	80208.513	1	4.52
DHEOAPHF_00142	0.2137	49557.869	1	4.69
DHEOAPHF_00143	-0.2525	25269.595	1.3	6.96
DHEOAPHF_00144	-0.2666	18952.621	1	4.35
DHEOAPHF_00145	0.1387	42589.716	1.4	5.03
DHEOAPHF_00146	-0.0484	40104.673	30	5.04
DHEOAPHF_00147	0.0796	18003.441	1.3	5.04
DHEOAPHF_00148	-0.0492	23577.997	7.2	5.41
DHEOAPHF_00149	-0.2113	34601.69	1	8.22
DHEOAPHF_00150	-0.7749	29982.681	20	6.67
DHEOAPHF_00151	-0.5648	22673.13	1.1	4.66
DHEOAPHF_00152	-0.8744	24179.699	20	5.1
DHEOAPHF_00153	-0.551	21855.604	1	5.26
DHEOAPHF_00154	-0.5467	8921.109	1.9	4.97
DHEOAPHF_00155	-0.2546	18641.869	1.1	4.66
DHEOAPHF_00156	-0.4326	17819.938	1.3	6.09
DHEOAPHF_00157	-0.5825	32744.674	1.9	8.44
DHEOAPHF_00158	-0.5807	32430.327	1.9	8.76
DHEOAPHF_00159	-0.8178	12515.154	1.1	7.96
DHEOAPHF_00160	-0.1572	29105.155	30	4.75
DHEOAPHF_00161	-0.0395	5536.725	30	9.99
DHEOAPHF_00162	0.0235	22926.102	7.2	5.06
DHEOAPHF_00163	0.8095	53747.525	4.4	6.33
DHEOAPHF_00164	0.0781	40463.04	1.4	5.59
DHEOAPHF_00165	0.0652	24238.851	1	3.9
DHEOAPHF_00166	0.7806	42419.429	100	9.67
DHEOAPHF_00167	-0.5699	8199.57	1	10.65
DHEOAPHF_00168	-0.0763	17532.965	0.8	5.42
DHEOAPHF_00169	-0.1117	17532.892	1.9	4.64
DHEOAPHF_00170	-0.3045	22341.541	20	6.83
DHEOAPHF_00171	-0.8119	17432.839	1.9	9.63
DHEOAPHF_00172	-0.1954	33726.445	5.5	5.05
DHEOAPHF_00173	-0.4204	48180.735	5.5	4.87
DHEOAPHF_00174	0.6419	8635.334	7.2	9.5
DHEOAPHF_00175	0.9699	32879.933	1.3	8.71
DHEOAPHF_00176	-0.7822	14380.16	1.9	5.86
DHEOAPHF_00177	0.8754	19796.347	5.5	8.93
DHEOAPHF_00178	0.4828	3076.557	20	5.75
DHEOAPHF_00179	0.4097	41204.951	1.4	5.09
DHEOAPHF_00180	-0.7083	20129.882	30	9.42
DHEOAPHF_00181	-0.5313	100197.251	0.8	5.15
DHEOAPHF_00182	-0.4834	75076.253	7.2	4.77
DHEOAPHF_00183	-0.4249	3719.202	1.1	4.89
DHEOAPHF_00184	-0.3677	19150.89	20	4.15
DHEOAPHF_00185	-0.7087	3899.36	1.9	9.13
DHEOAPHF_00186	-0.1656	10427.489	1.9	4.43
DHEOAPHF_00187	-0.472	7240.959	1.9	5.99
DHEOAPHF_00188	-0.6233	12096.404	4.4	4.43
DHEOAPHF_00189	-0.7809	13319.72	100	4.47
DHEOAPHF_00190	-0.7779	22628.116	0.8	5.47
DHEOAPHF_00191	-0.5046	9477.435	20	4.93
DHEOAPHF_00192	-0.6349	15668.306	1.9	4.7
DHEOAPHF_00193	-0.435	22100.176	1.9	4.24
DHEOAPHF_00194	-0.8419	15582.935	1.9	4.34
DHEOAPHF_00195	-0.9864	5716.195	7.2	4.5
DHEOAPHF_00196	-0.6459	12656.866	7.2	4.37
DHEOAPHF_00197	-0.4934	30333.036	30	3.68
DHEOAPHF_00198	-0.3252	38625.101	5.5	4.85
DHEOAPHF_00199	-0.8322	6898.578	4.4	4.66
DHEOAPHF_00200	-0.8166	6115.778	30	4.77
DHEOAPHF_00201	-0.8098	35184.528	20	10.05
DHEOAPHF_00202	-0.6801	82368.894	30	4.76
DHEOAPHF_00203	-0.708	9852.742	1.9	4.29
DHEOAPHF_00204	-0.9332	6868.477	1.9	4.71
DHEOAPHF_00205	-0.4925	10219.225	1.1	4.32
DHEOAPHF_00206	-0.9013	8012.386	7.2	3.62
DHEOAPHF_00207	-0.5066	11565.873	4.4	4.63
DHEOAPHF_00208	-0.5409	8653.665	100	4.89
DHEOAPHF_00209	-0.6769	113360.543	1.9	4.54
DHEOAPHF_00210	-0.5836	11153.356	20	4.3
DHEOAPHF_00211	-0.6028	19307.319	1.9	4.69
DHEOAPHF_00212	0.3296	10778.515	7.2	4.57
DHEOAPHF_00213	0.558	13685.389	1.9	3.54
DHEOAPHF_00214	-0.3033	6566.274	5.5	4.2
DHEOAPHF_00215	-0.8595	14750.182	20	4.39
DHEOAPHF_00216	-0.6385	45527.058	4.4	4.75
DHEOAPHF_00217	-1.1051	8629.256	1.9	4.72
DHEOAPHF_00218	-0.6413	56978.023	1.9	4.39
DHEOAPHF_00219	-0.4554	45551.957	1.9	4.63
DHEOAPHF_00220	-0.3995	27562.598	1.2	5.04
DHEOAPHF_00221	-0.2319	12827.886	7.2	3.99
DHEOAPHF_00222	-0.6994	21141.053	7.2	5.19
DHEOAPHF_00223	-0.6021	9605.537	7.2	4.28
DHEOAPHF_00224	-0.5511	43977.356	1.9	4.08
DHEOAPHF_00225	-0.3294	33456.096	1.9	4.28
DHEOAPHF_00226	-0.5015	13068.063	1.9	4.26
DHEOAPHF_00227	-0.3776	24169.842	20	4.46
DHEOAPHF_00228	-0.5542	17975.97	20	9.09
DHEOAPHF_00229	-0.2803	16833.802	7.2	4.85
DHEOAPHF_00230	-0.3505	18385.101	4.4	4.23
DHEOAPHF_00231	-0.5318	22995.973	30	4.12
DHEOAPHF_00232	0.6594	7706.063	4.4	5.93
DHEOAPHF_00233	0.2046	90794.292	4.4	4.74
DHEOAPHF_00234	-0.5554	20521.559	20	5
DHEOAPHF_00235	-0.2151	36527.251	20	3.98
DHEOAPHF_00236	-0.3439	42899.64	20	4.21
DHEOAPHF_00237	-0.7247	46955.404	1.9	6.14
DHEOAPHF_00238	-1.1199	5259.898	1.3	5.3
DHEOAPHF_00239	-0.4356	39507.33	20	4.25
DHEOAPHF_00240	-0.3311	61880.826	1.1	4.5
DHEOAPHF_00241	-0.1346	47007.377	4.4	4.6
DHEOAPHF_00242	-0.5802	53673.729	7.2	4.34
DHEOAPHF_00243	-0.3999	11018.317	1	4.1
DHEOAPHF_00244	0.4547	5561.385	1.9	4.51
DHEOAPHF_00245	-0.7184	14047.681	7.2	6.08
DHEOAPHF_00246	-0.4871	26209.048	1.9	4.76
DHEOAPHF_00247	-0.4844	81170.383	7.2	4.37
DHEOAPHF_00248	-0.4029	25652.701	1.9	4.85
DHEOAPHF_00249	-0.1288	17023.116	2.8	5.03
DHEOAPHF_00250	1.7836	6737.296	5.5	4.01
DHEOAPHF_00251	-0.2907	26103.154	1	5.27
DHEOAPHF_00252	-0.2076	34488.235	1	4.34
DHEOAPHF_00253	-0.9876	40588.912	1	3.7
DHEOAPHF_00254	-0.2147	16526.835	100	4.14
DHEOAPHF_00255	-0.0492	23611.999	1.1	4.28
DHEOAPHF_00256	-0.3695	43689.352	7.2	4.36
DHEOAPHF_00257	-0.026	50241.553	7.2	4.44
DHEOAPHF_00258	-0.224	5721.14	7.2	3.3
DHEOAPHF_00259	-0.1892	31942.956	1.1	4.66
DHEOAPHF_00260	-0.1255	36016.957	1.3	4.74
DHEOAPHF_00261	-0.0342	28631.923	4.4	4.24
DHEOAPHF_00262	-0.1721	45013.634	30	4.83
DHEOAPHF_00263	-0.3412	37219.88	1.9	4.31
DHEOAPHF_00264	-0.0852	31714.437	1.4	4.36
DHEOAPHF_00265	0.8158	15245.553	1.9	4.74
DHEOAPHF_00266	-0.8174	14656.181	1.1	4.59
DHEOAPHF_00267	-0.522	8472.291	5.5	4.39
DHEOAPHF_00268	-0.5619	8928.931	1.9	4.89
DHEOAPHF_00269	-0.093	46690.2	4.4	4.51
DHEOAPHF_00270	0.5214	13013.928	100	4.97
DHEOAPHF_00271	1.0909	10303.299	4.4	6.12
DHEOAPHF_00272	0.1072	22440.653	1.1	4.53
DHEOAPHF_00273	1.0602	54357.272	7.2	8.88
DHEOAPHF_00274	0.9386	12116.208	1.9	4.43
DHEOAPHF_00275	1.1054	15418.24	1	5
DHEOAPHF_00276	0.9244	80973.194	1	5.49
DHEOAPHF_00277	-0.0352	12536.158	4.4	6.71
DHEOAPHF_00278	-0.4687	60185.412	1.1	5.39
DHEOAPHF_00279	-0.6249	24109.15	20	4.7
DHEOAPHF_00280	-0.8556	9959.883	4.4	4.6
DHEOAPHF_00281	0.0006	53800.987	5.5	4.22
DHEOAPHF_00282	-0.3123	31367.915	100	5.68
DHEOAPHF_00283	-0.6372	36203.776	3.5	4.58
DHEOAPHF_00284	-0.3762	21345.904	100	5.43
DHEOAPHF_00285	-0.5845	68781.987	3.5	4.84
DHEOAPHF_00286	-0.4774	14530.357	1.1	4.97
DHEOAPHF_00287	-0.313	36536.006	30	4.39
DHEOAPHF_00288	-0.8102	59801.94	1.9	4.75
DHEOAPHF_00289	-0.2599	43163.455	1.4	5.13
DHEOAPHF_00290	-0.3271	46724.483	20	4.58
DHEOAPHF_00291	-0.6309	149938.098	7.2	4.13
DHEOAPHF_00292	-0.4934	12310.621	1.1	4.44
DHEOAPHF_00293	-0.8404	29705.995	7.2	4.8
DHEOAPHF_00294	-0.4133	103209.164	5.5	4.18
DHEOAPHF_00295	-0.4354	17048.895	7.2	4.79
DHEOAPHF_00296	-0.4672	29203.392	20	4.49
DHEOAPHF_00297	-0.2724	25882.438	7.2	4.13
DHEOAPHF_00298	-0.728	6502.188	20	4.52
DHEOAPHF_00299	0.8709	26252.953	2.8	5.59
DHEOAPHF_00300	-0.6043	167031.893	2.8	4.21
DHEOAPHF_00301	-0.4882	7045.004	1.9	6.04
DHEOAPHF_00302	-0.5398	21761.67	7.2	4.27
DHEOAPHF_00303	-0.3475	49969.572	20	5.37
DHEOAPHF_00304	-0.2404	9674.93	4.4	4.42
DHEOAPHF_00305	-0.3197	28799.068	20	4.61
DHEOAPHF_00306	-0.6065	10689.829	20	4.41
DHEOAPHF_00307	-0.7067	51209.399	1.1	4.59
DHEOAPHF_00308	0.3716	11246.209	5.5	6.94
DHEOAPHF_00309	0.1113	7931.975	5.5	4.24
DHEOAPHF_00310	-0.3941	66181.621	1	4.26
DHEOAPHF_00311	-0.4994	41122.045	4.4	4.14
DHEOAPHF_00312	-0.46	23911.141	1.1	4.15
DHEOAPHF_00313	-0.6564	42265.444	1.9	4.25
DHEOAPHF_00314	-0.5244	152037.66	7.2	4.53
DHEOAPHF_00315	0.7822	19116.296	100	4.78
DHEOAPHF_00316	-0.6703	185262.075	1.9	4.61
DHEOAPHF_00317	-0.4309	91034.28	1.9	4.46
DHEOAPHF_00318	0.1054	43943.042	7.2	5.13
DHEOAPHF_00319	-0.1644	31517.002	1.4	4.32
DHEOAPHF_00320	-0.4144	19274.472	1.9	4.32
DHEOAPHF_00321	-0.2027	41665.406	7.2	4.63
DHEOAPHF_00322	-0.4433	9121.052	100	3.5
DHEOAPHF_00323	0.7721	40045.778	1	5.28
DHEOAPHF_00324	-0.1788	27298.019	1.4	4.32
DHEOAPHF_00326	0.1343	29746.422	100	5.25
DHEOAPHF_00327	-0.3811	16343.141	4.4	4.64
DHEOAPHF_00328	-1.0746	8904.61	30	5.62
DHEOAPHF_00329	-0.662	18077.756	1.4	5.24
DHEOAPHF_00330	-0.1387	22858.67	1.9	3.92
DHEOAPHF_00331	-0.1683	21277.775	1	4.46
DHEOAPHF_00332	0.1554	89232.831	7.2	4.43
DHEOAPHF_00333	-0.0089	23019.593	3.5	4.33
DHEOAPHF_00334	-0.5031	10465.274	4.4	4.04
DHEOAPHF_00335	-0.2572	36491.909	7.2	4.1
DHEOAPHF_00336	-0.1764	25428.793	1.1	5.19
DHEOAPHF_00337	-0.1613	47657.501	1.1	4.45
DHEOAPHF_00338	-0.2091	13988.453	1.1	4.47
DHEOAPHF_00339	-0.2439	28974.752	7.2	4.31
DHEOAPHF_00340	-0.4175	47515.764	1.9	4.46
DHEOAPHF_00341	-0.5332	31950.406	1	4.05
DHEOAPHF_00342	-0.3559	61081.724	1	4.23
DHEOAPHF_00343	0.1939	27233.9	20	7.94
DHEOAPHF_00344	-0.2924	26559.168	4.4	5.08
DHEOAPHF_00345	0.2756	37380.877	4.4	5.26
DHEOAPHF_00346	-0.7214	16984.201	1	5.44
DHEOAPHF_00347	-0.3471	27672.583	4.4	8.94
DHEOAPHF_00348	-0.2939	18560.507	7.2	4.07
DHEOAPHF_00349	-0.3991	41760.224	0.8	5.75
DHEOAPHF_00350	-0.4301	53615.376	20	4.77
DHEOAPHF_00351	-0.3336	19035.458	1	4.81
DHEOAPHF_00352	-0.6818	21718.461	1.3	8.84
DHEOAPHF_00353	-0.0885	48905.183	4.4	8.85
DHEOAPHF_00354	-0.1534	40733.624	4.4	6.76
DHEOAPHF_00355	-0.2227	27285.06	1	7.85
DHEOAPHF_00356	-0.5289	7232.19	30	5.7
DHEOAPHF_00357	-0.224	47868.852	7.2	8.65
DHEOAPHF_00358	-0.4622	121272.552	1	5.61
DHEOAPHF_00359	-0.1054	63057.176	4.4	4.79
DHEOAPHF_00360	-0.1435	41384.221	1	8.43
DHEOAPHF_00361	0.1755	5667.799	1	10.29
DHEOAPHF_00362	-0.1275	53193.268	100	4.91
DHEOAPHF_00363	-0.3582	43007.255	30	4.51
DHEOAPHF_00364	-0.2865	9009.247	1.9	9.51
DHEOAPHF_00365	-0.2803	6082.918	5.5	6.51
DHEOAPHF_00366	-0.1133	36259.835	1.3	6.24
DHEOAPHF_00367	-0.8249	7669.358	4.4	4.32
DHEOAPHF_00368	-0.0771	8838.372	1.3	9.99
DHEOAPHF_00369	-0.3269	23168.617	5.5	5.11
DHEOAPHF_00370	-0.7499	17096.027	1.1	4.87
DHEOAPHF_00371	-0.0499	69156.006	1.2	5.11
DHEOAPHF_00373	0.0228	20249.532	5.5	6.31
DHEOAPHF_00374	-0.447	15380.012	1	4.57
DHEOAPHF_00375	-0.4447	21720.855	1	6.3
DHEOAPHF_00376	-0.8616	13210.351	1	4.34
DHEOAPHF_00377	-0.0825	25088.702	1.9	4.53
DHEOAPHF_00378	-0.9607	8518.198	20	4.38
DHEOAPHF_00379	-0.3154	34558.266	1.9	4.34
DHEOAPHF_00380	-0.2463	32375.792	1.9	4.78
DHEOAPHF_00381	-0.0832	33724.71	1.1	3.98
DHEOAPHF_00382	0.5302	38501.796	1.1	5.56
DHEOAPHF_00383	-0.0494	23528.529	30	5.4
DHEOAPHF_00384	-0.6028	19432.491	1	4.39
DHEOAPHF_00385	-0.7005	73606.288	1.9	4.68
DHEOAPHF_00386	1.1	8282.93	5.5	4.48
DHEOAPHF_00387	0.6145	7282.523	1.1	5.12
DHEOAPHF_00388	-0.0479	5657.298	2.8	3.55
DHEOAPHF_00389	-0.4582	28017.808	4.4	5.03
DHEOAPHF_00390	-1.0112	11501.864	1.9	4.78
DHEOAPHF_00391	-0.5771	34155.626	7.2	4.58
DHEOAPHF_00392	-0.1468	27986.274	2.8	3.7
DHEOAPHF_00393	-0.6038	5874.411	2.8	4.79
DHEOAPHF_00394	0.5644	7996.496	1.9	10.66
DHEOAPHF_00395	1.1241	3104.777	20	5.75
DHEOAPHF_00396	-0.3585	14184.952	1.9	4.49
DHEOAPHF_00397	-0.1575	18430.333	0.8	4.53
DHEOAPHF_00398	-0.0822	17680.342	1.9	4.14
DHEOAPHF_00399	-0.3757	20055.634	1.3	4.73
DHEOAPHF_00400	-0.437	14418.714	7.2	3.81
DHEOAPHF_00401	-0.3311	10149.481	1	4.89
DHEOAPHF_00402	-0.6925	20665.573	1.4	5.44
DHEOAPHF_00403	0.2778	6538.36	100	4.1
DHEOAPHF_00404	-0.149	59440.991	7.2	4.05
DHEOAPHF_00405	0.6747	8509.768	4.4	6.06
DHEOAPHF_00406	0.7055	18677.89	100	9.68
DHEOAPHF_00407	-0.3729	30964.61	20	4.55
DHEOAPHF_00408	0.239	23044.406	5.5	4.22
DHEOAPHF_00409	0.7382	46762.445	1	8.99
DHEOAPHF_00410	-0.5666	14163.694	1.1	4.72
DHEOAPHF_00411	-0.7201	22531.345	1.1	4.11
DHEOAPHF_00412	0.9864	20003.491	1.9	4.4
DHEOAPHF_00413	-0.0266	24795.04	20	4.76
DHEOAPHF_00414	0.5303	25845.458	7.2	11.55
DHEOAPHF_00415	-0.0958	80596.47	1.9	4.29
DHEOAPHF_00416	-0.4243	45540.506	1.9	4.58
DHEOAPHF_00417	-0.575	24103.345	4.4	8.77
DHEOAPHF_00418	0.0933	29839.456	30	4.73
DHEOAPHF_00419	-0.2694	21169.721	7.2	4.85
DHEOAPHF_00420	-0.19	18962.811	1.4	3.88
DHEOAPHF_00421	-0.3048	11113.351	1.9	4.87
DHEOAPHF_00422	-0.0473	50987.553	30	4.23
DHEOAPHF_00423	1.0096	33765.664	1	6.58
DHEOAPHF_00424	-0.0725	20183.069	5.5	5.53
DHEOAPHF_00425	-0.2914	45289.64	1.1	5.92
DHEOAPHF_00426	-0.6338	6402.187	100	5.63
DHEOAPHF_00427	-0.087	41534.481	0.8	4.55
DHEOAPHF_00428	-0.3623	21359.43	2.8	4.6
DHEOAPHF_00429	-0.5761	14807.133	3.5	5
DHEOAPHF_00430	-0.1182	13995.375	1.3	3.95
DHEOAPHF_00431	-1.7243	9800.674	30	5.18
DHEOAPHF_00432	-0.6283	7638.284	30	4.17
DHEOAPHF_00433	-0.3508	31474.926	7.2	4.42
DHEOAPHF_00434	-0.7566	6824.358	100	4.09
DHEOAPHF_00435	-0.4193	20398.564	7.2	4.45
DHEOAPHF_00436	-0.4553	68811.518	7.2	4.91
DHEOAPHF_00437	-0.162	9446.503	5.5	4.07
DHEOAPHF_00438	-0.3864	10610.573	1.9	3.84
DHEOAPHF_00439	-0.2497	26991.136	1.1	4.5
DHEOAPHF_00440	-0.1549	24305.331	30	4.52
DHEOAPHF_00441	-0.2571	74152.368	4.4	4.37
DHEOAPHF_00442	0.4818	4533.312	1.9	9.69
DHEOAPHF_00443	0.0474	14611.327	100	4.09
DHEOAPHF_00444	-0.1371	8628.585	1.9	4.2
DHEOAPHF_00445	-0.4751	12146.483	30	4.47
DHEOAPHF_00446	-0.0067	34237.816	20	4.77
DHEOAPHF_00447	-0.0202	104937.633	1.9	4.48
DHEOAPHF_00448	0.9194	32624.262	7.2	4.92
DHEOAPHF_00449	1.0832	19985.678	4.4	9.61
DHEOAPHF_00450	-0.3159	24927.689	2.8	5.17
DHEOAPHF_00451	-0.3487	22204.541	1.3	4.48
DHEOAPHF_00452	0.9936	20299.362	20	10.08
DHEOAPHF_00453	-0.7684	8270.316	20	5.33
DHEOAPHF_00455	-1.0249	8349.151	1	5.43
DHEOAPHF_00456	-0.6318	17316.403	4.4	4.05
DHEOAPHF_00457	-0.3686	43172.251	4.4	4.49
DHEOAPHF_00458	-0.2767	40449.218	1	4.53
DHEOAPHF_00459	-0.2183	19285.244	1.9	4.24
DHEOAPHF_00460	0.4628	8486.768	20	4.69
DHEOAPHF_00461	-0.9689	21589.965	1.9	11.73
DHEOAPHF_00462	-0.1085	28513.645	1	4.23
DHEOAPHF_00463	-0.5067	16511.952	5.5	6.31
DHEOAPHF_00464	-0.0652	10740.966	4.4	3.96
DHEOAPHF_00465	-0.295	30942.633	1	4.79
DHEOAPHF_00466	-0.6119	24450.501	1.3	6.1
DHEOAPHF_00467	-0.3584	21632.988	30	4.39
DHEOAPHF_00468	1.0293	4569.477	100	8.34
