=====Result of the physicochemical property for each protein======

Pro_id	Hydrophobicity	MW	Half_life	pI
BEMDGADA_00106	-0.3469	50250.601	7.2	4.65
BEMDGADA_00107	0.081	8237.224	30	4.84
BEMDGADA_00108	0.6376	13967.266	5.5	5.51
BEMDGADA_00109	1.1092	10261.241	4.4	6.16
BEMDGADA_00110	-0.1318	25960.374	7.2	4.44
BEMDGADA_00111	0.9983	54265.194	1.4	9.71
BEMDGADA_00112	0.8575	11906.889	20	4.58
BEMDGADA_00113	1.1426	14497.033	20	4.57
BEMDGADA_00114	0.8637	80914.665	1	5.37
BEMDGADA_00115	-0.0739	5283.902	4.4	4.45
BEMDGADA_00116	-0.5964	12899.317	4.4	4.43
BEMDGADA_00117	-0.5579	9131.015	1.1	4.31
BEMDGADA_00118	-0.1487	18199.978	4.4	4.32
BEMDGADA_00119	0.9168	36222.17	1.1	4.17
BEMDGADA_00120	0.8633	27528.899	1.9	4.89
BEMDGADA_00121	-0.1209	34403.896	30	4.42
BEMDGADA_00122	-0.5057	51038.098	5.5	4.31
BEMDGADA_00123	0.6583	34828.353	7.2	9.64
BEMDGADA_00124	0.5991	35375.514	1.9	9.26
BEMDGADA_00125	-0.3226	22723.745	7.2	5.18
BEMDGADA_00126	-0.1416	21520.938	7.2	4.45
BEMDGADA_00127	-0.3004	40098.799	1.1	5.57
BEMDGADA_00128	-0.5085	26001.334	2.8	9.1
BEMDGADA_00129	-0.1483	71568.716	7.2	4.27
BEMDGADA_00130	-0.4708	63393.196	100	4.6
BEMDGADA_00131	-0.2246	8016.842	1	4.47
BEMDGADA_00132	0.5747	10308.948	4.4	6.01
BEMDGADA_00133	-0.4156	28670.006	1.3	4.8
BEMDGADA_00134	-0.4217	14990.703	1.1	4.9
BEMDGADA_00135	0.662	19960.284	5.5	9.13
BEMDGADA_00136	0.2167	40640.355	1.1	4.63
BEMDGADA_00137	-0.5301	22116.22	7.2	4.39
BEMDGADA_00138	-0.329	77958.157	30	5.23
BEMDGADA_00139	-0.1282	51664.062	1	5.27
BEMDGADA_00140	0.9975	16147.091	7.2	6.26
BEMDGADA_00141	-0.1292	32775.142	1.9	4.54
BEMDGADA_00142	-0.0546	13806.495	30	7.74
BEMDGADA_00143	-0.3286	13151.489	5.5	4.36
BEMDGADA_00144	-0.5874	30094.971	7.2	4.87
BEMDGADA_00145	-0.2278	22474.328	7.2	5.6
BEMDGADA_00146	0.8723	24637.608	4.4	4.39
BEMDGADA_00147	-0.5354	34257.943	1.9	4.59
BEMDGADA_00148	-0.8871	25816.734	1.4	4.16
BEMDGADA_00149	0.9026	7865.291	1.1	9.48
BEMDGADA_00150	-0.043	19917.656	1.1	5.41
BEMDGADA_00151	-0.3306	25807.677	7.2	4.47
BEMDGADA_00152	-0.3309	95788.456	1.1	4.62
BEMDGADA_00153	-0.768	5224.574	4.4	4.27
BEMDGADA_00154	0.0976	46769.375	4.4	4.54
BEMDGADA_00155	-0.5009	75291.795	1	4.98
BEMDGADA_00156	0.0373	34824.774	20	4.23
BEMDGADA_00157	-0.7555	4096.436	20	3.85
BEMDGADA_00158	-0.7194	16979.603	4.4	4.37
BEMDGADA_00159	-0.2167	25969.338	2.8	3.93
BEMDGADA_00160	-0.167	40179.234	1.4	4.19
BEMDGADA_00161	-0.7642	27624.954	1.4	4.39
BEMDGADA_00162	-0.3024	13050.697	30	4.93
BEMDGADA_00163	-1.0642	14569.543	30	3.93
BEMDGADA_00164	-1.5728	23490.301	20	8.89
BEMDGADA_00165	-1.0988	30306.286	7.2	5.08
BEMDGADA_00166	-0.5194	9375.632	20	5.5
BEMDGADA_00167	-0.6414	53092.682	20	4.71
BEMDGADA_00168	-0.7361	17666.913	1.9	5.66
BEMDGADA_00169	-1.1407	8335.435	1.9	8.43
BEMDGADA_00170	-0.8654	35241.188	20	5.14
BEMDGADA_00171	-0.9695	26451.758	1.9	8.42
BEMDGADA_00172	-0.5453	15940.852	20	5.25
BEMDGADA_00173	-0.7255	19421.067	20	4.48
BEMDGADA_00174	-0.6546	17842.874	1.9	5.14
BEMDGADA_00175	-0.8056	11974.362	1.4	5.17
BEMDGADA_00176	-0.7567	11212.649	4.4	5.39
BEMDGADA_00177	-0.7034	43140.359	1.9	5.73
BEMDGADA_00178	-0.5822	16850.058	1.9	3.79
BEMDGADA_00179	-0.4663	12172.578	20	4.52
BEMDGADA_00180	0.2632	15208.146	0.8	5.16
BEMDGADA_00181	-0.4285	15070.549	4.4	4.06
BEMDGADA_00182	-0.3619	42904.564	20	5.24
BEMDGADA_00183	-0.1553	21530.909	4.4	4.83
BEMDGADA_00184	-1.0824	7424.226	1.1	4.24
BEMDGADA_00185	-0.4478	102006.993	30	4.56
BEMDGADA_00186	-0.5488	86005.726	4.4	4.6
BEMDGADA_00187	-0.0196	80311.141	0.8	5.2
BEMDGADA_00188	-0.8923	9096.257	30	5.37
BEMDGADA_00189	-0.408	14022.074	1.3	4.58
BEMDGADA_00190	-0.0783	29759.535	1.9	3.72
BEMDGADA_00191	-0.6743	14582.409	1	5.72
BEMDGADA_00192	-0.6238	21320.288	4.4	9.66
BEMDGADA_00193	-0.7549	12260.624	20	5.28
BEMDGADA_00194	-0.4235	13585.691	1	4.24
BEMDGADA_00195	-0.3869	21839.379	4.4	5.08
BEMDGADA_00196	-1.0958	11222.372	4.4	5.07
BEMDGADA_00197	-0.473	49693.137	1.9	4.11
BEMDGADA_00198	-0.737	46964.098	5.5	4.49
BEMDGADA_00199	-0.1756	7816.743	1.4	4.28
BEMDGADA_00200	-0.5467	7137.946	1	4.65
BEMDGADA_00201	-0.3201	9308.478	1	5.21
BEMDGADA_00202	-0.5769	6820.663	1.9	5.3
BEMDGADA_00203	-0.291	5145.782	30	4.51
BEMDGADA_00204	-0.6774	14457.147	4.4	6.18
BEMDGADA_00205	-0.8052	21541.104	1.9	5.89
BEMDGADA_00206	-0.3275	3355.715	20	3.76
BEMDGADA_00207	-0.698	12227.718	20	4.87
BEMDGADA_00208	-0.186	24613.978	20	4.79
BEMDGADA_00209	0.7351	3987.803	1.1	5.85
BEMDGADA_00210	-0.5933	46565.723	1.1	5.69
BEMDGADA_00211	1.3241	5842.055	7.2	5.36
BEMDGADA_00212	-0.4639	43671.981	1	4.69
BEMDGADA_00213	-0.7749	22618.806	30	4.28
BEMDGADA_00214	0.8448	6922.108	1	4.83
BEMDGADA_00215	-0.5587	13326.784	7.2	4.82
BEMDGADA_00216	-0.5636	13981.486	1	4.76
BEMDGADA_00217	-0.4492	8258.064	1	4.67
BEMDGADA_00218	-0.4107	17622.934	1.9	6.29
BEMDGADA_00219	-0.7041	16288.995	7.2	4.49
BEMDGADA_00220	-0.4624	9746.636	7.2	4.91
BEMDGADA_00221	-0.3622	13508.961	20	4.28
BEMDGADA_00222	-0.4716	5749.321	1	3.78
BEMDGADA_00223	-1.1607	8687.841	30	9.39
BEMDGADA_00224	1.23	4684.689	7.2	5.82
BEMDGADA_00225	-0.1913	20481.233	0.8	8
BEMDGADA_00226	-0.8801	45215.195	1.1	5.82
BEMDGADA_00227	-0.4313	31541.234	1.9	10.68
BEMDGADA_00228	0.6892	7714.834	7.2	4.97
BEMDGADA_00229	0.1315	27439.517	100	8.66
BEMDGADA_00230	-0.349	12204.922	5.5	5.68
BEMDGADA_00231	-0.7556	6869.574	1.1	4.94
BEMDGADA_00232	-0.8971	16602.489	1.1	4.91
BEMDGADA_00233	-0.9659	11927.058	1.1	4.61
BEMDGADA_00234	-0.1913	7724.791	4.4	4.88
BEMDGADA_00235	-0.0838	15818.882	7.2	10.07
BEMDGADA_00236	-0.0626	11791.535	20	6.27
BEMDGADA_00237	-0.3587	24299.143	1.9	4.55
BEMDGADA_00238	-0.5628	25769.462	1.4	4.27
BEMDGADA_00239	-0.5163	8137.087	5.5	4.54
BEMDGADA_00240	-0.6585	16707.624	4.4	4.81
BEMDGADA_00241	-0.9383	40798.621	20	4.95
BEMDGADA_00242	-0.628	21657.391	7.2	5.14
BEMDGADA_00243	-0.9066	3347.63	5.5	4.3
BEMDGADA_00244	-0.3712	8706.887	4.4	5.12
BEMDGADA_00245	-0.8928	9221.223	4.4	4.61
BEMDGADA_00246	-0.879	10527.652	30	4.92
BEMDGADA_00247	-0.2703	6084.997	20	9.97
BEMDGADA_00248	-1.3026	17664.125	20	11.18
BEMDGADA_00249	-0.3009	11657.981	100	4.84
BEMDGADA_00250	-0.3784	57671.965	20	4.85
BEMDGADA_00251	-0.4508	25922.015	0.8	4.73
BEMDGADA_00252	-0.3204	24851.761	4.4	4.77
BEMDGADA_00253	-0.7062	19421.904	1.9	8.4
BEMDGADA_00254	-0.4099	44618.634	4.4	4.59
BEMDGADA_00255	-1.0797	41388.97	1.3	4.25
BEMDGADA_00256	-0.4642	12710.244	20	4.79
BEMDGADA_00257	0.0716	7495.606	30	5.63
BEMDGADA_00258	-0.4725	30735.345	4.4	5.83
BEMDGADA_00259	-0.6688	90409.965	7.2	5.27
BEMDGADA_00260	-0.0236	14964.745	7.2	4.45
BEMDGADA_00261	-0.9135	34443.993	4.4	4.74
BEMDGADA_00262	-0.6037	41997.733	20	4.66
BEMDGADA_00263	-1.416	6283.794	20	9.57
BEMDGADA_00264	-0.4272	34563.276	1.3	6.33
BEMDGADA_00265	-0.5745	29701.519	30	4.5
BEMDGADA_00266	-0.1025	12032.107	7.2	4.18
BEMDGADA_00267	-0.6499	5570.246	1.9	6.07
BEMDGADA_00268	-0.3892	12859.23	0.8	4.21
BEMDGADA_00269	-0.5093	78765.426	4.4	4.57
BEMDGADA_00270	-0.5447	15598.616	4.4	4.14
BEMDGADA_00271	-1.109	18052.819	1.9	5.53
BEMDGADA_00272	-1.0154	16239.779	1.1	5.76
BEMDGADA_00273	-0.8016	13143.782	1.1	6.22
BEMDGADA_00274	-0.5163	6794.418	1.1	4.62
BEMDGADA_00275	-0.8647	13891.057	20	5.26
BEMDGADA_00276	-0.3386	9928.649	1.9	3.67
BEMDGADA_00277	-0.1272	31527.82	100	4.46
BEMDGADA_00278	-0.9832	10909.133	4.4	5.02
BEMDGADA_00279	-0.5626	8789.859	1.9	5.2
BEMDGADA_00280	-0.6951	7394.237	4.4	4.71
BEMDGADA_00281	-1.0504	10643.452	1.2	4.35
BEMDGADA_00282	-0.3955	7555.508	1	5.48
BEMDGADA_00283	-0.0463	7321.391	1.1	8.17
BEMDGADA_00284	-0.7377	10975.292	7.2	6.57
BEMDGADA_00285	-0.2254	10631.716	20	4.16
BEMDGADA_00286	-0.2475	11407.127	1	5.86
BEMDGADA_00287	-0.3772	7503.413	100	4.94
BEMDGADA_00288	-0.4241	10640.541	7.2	3.62
BEMDGADA_00289	-0.4696	28261.497	1.1	4.54
BEMDGADA_00290	-0.4974	9407.761	4.4	7.9
BEMDGADA_00291	0.459	11844.215	4.4	9.85
BEMDGADA_00292	-0.6856	30032.99	20	4.65
BEMDGADA_00293	-0.19	32992.406	1.9	4.94
BEMDGADA_00294	0.2641	13175.171	1.1	4.59
BEMDGADA_00295	-0.2359	10640.973	1.3	4.61
BEMDGADA_00296	-0.898	24665.745	4.4	5.38
BEMDGADA_00297	-0.4104	68050.034	30	4.85
BEMDGADA_00298	-0.3718	56897.234	1.9	9.18
BEMDGADA_00299	-0.4005	78476.364	7.2	6.44
BEMDGADA_00300	-0.6735	9690.893	30	9.59
BEMDGADA_00301	-0.1492	8433.794	4.4	7.85
BEMDGADA_00302	-0.6065	43594.449	4.4	6.62
BEMDGADA_00303	-0.4179	28465.26	1.4	5.15
BEMDGADA_00304	-0.9689	35969.115	100	4.22
BEMDGADA_00305	-0.0754	10906.55	1.4	9.51
BEMDGADA_00306	-0.7001	107314.439	1	7.83
BEMDGADA_00307	-0.5537	33480.641	4.4	3.87
BEMDGADA_00308	-0.1111	19422.132	7.2	3.62
BEMDGADA_00309	-0.3928	40235.68	20	4.23
BEMDGADA_00310	-1.1486	16487.837	20	3.72
BEMDGADA_00311	-0.8573	13382.81	100	4.64
BEMDGADA_00312	-0.7178	16403.847	20	4.62
BEMDGADA_00313	-0.5795	19677.939	20	4.65
BEMDGADA_00314	-0.3298	17795.64	20	4.45
BEMDGADA_00315	-0.8761	17750.169	20	3.69
BEMDGADA_00316	-0.4505	35722.721	1.9	4.09
BEMDGADA_00317	-0.9311	19535.433	1.9	4.74
BEMDGADA_00318	-0.507	15529.151	4.4	4.58
BEMDGADA_00319	-0.4734	15981.443	1.9	3.75
BEMDGADA_00320	-1.0775	9259.897	4.4	4.39
BEMDGADA_00321	0.6257	94003.687	4.4	3.96
BEMDGADA_00322	-0.4944	18448.146	7.2	4.14
BEMDGADA_00323	-0.2628	24892.176	100	3.95
BEMDGADA_00324	-0.3316	68043	7.2	4.3
BEMDGADA_00325	-0.5609	71320.583	100	4.16
BEMDGADA_00326	-0.6461	17128.648	4.4	4.49
BEMDGADA_00327	-0.6169	23307.179	0.8	6.1
BEMDGADA_00328	-0.6246	23673.029	30	4.37
BEMDGADA_00329	-0.4952	25744.074	7.2	4.37
BEMDGADA_00330	-1.0717	4424.924	1.4	10.52
BEMDGADA_00331	-0.5568	11939.2	7.2	5.39
BEMDGADA_00332	-0.4224	7771.727	20	6.53
BEMDGADA_00333	-0.9253	15235.404	1.9	4.98
BEMDGADA_00334	-0.2493	9509.658	1.4	4.27
BEMDGADA_00335	-1.4137	10845.951	1.3	5.55
BEMDGADA_00336	-1.1423	10343.191	7.2	5.4
BEMDGADA_00337	-0.2174	5981.412	1	3.65
BEMDGADA_00338	-0.4389	37391.805	4.4	4.1
BEMDGADA_00339	-0.5886	18157.754	4.4	4.13
BEMDGADA_00340	0.2517	8944.989	1.4	3.84
BEMDGADA_00341	-0.4574	34222.663	7.2	4.37
BEMDGADA_00342	-0.4931	4842.393	1.9	3.95
BEMDGADA_00343	-0.5901	13259.275	1.9	4.03
BEMDGADA_00344	-0.4754	18025.168	7.2	4.45
BEMDGADA_00345	-0.2976	13654.645	1.9	3.89
BEMDGADA_00346	-0.5249	11554.586	7.2	4.3
BEMDGADA_00347	-0.453	15910.582	20	4.29
BEMDGADA_00348	-0.0796	6082.787	4.4	3.62
BEMDGADA_00349	-0.3691	11476.708	1.9	4.35
BEMDGADA_00350	-0.7664	18082.673	30	4.46
BEMDGADA_00351	-0.4651	9836	20	4.67
BEMDGADA_00352	-0.4887	22595.709	30	4.09
BEMDGADA_00353	-0.0747	12402.936	100	4.84
BEMDGADA_00354	-0.7094	8171.76	7.2	4.61
BEMDGADA_00355	-0.6927	26539.908	4.4	4.3
BEMDGADA_00356	-0.5979	21383.348	1.4	4.26
BEMDGADA_00357	-0.4142	5091.534	7.2	3.92
BEMDGADA_00358	-0.639	60658.139	4.4	5.27
BEMDGADA_00359	0.1681	7531.459	100	3.81
BEMDGADA_00360	0.0574	5462.003	1.9	4.58
BEMDGADA_00361	-0.4982	12638.66	7.2	4.22
BEMDGADA_00362	-0.559	193483.528	1.1	3.95
BEMDGADA_00363	-0.7261	21622.324	1.1	4.21
BEMDGADA_00364	-0.6486	41860.57	30	5.55
BEMDGADA_00365	-0.9493	18802.644	1.9	5.18
BEMDGADA_00366	0.3449	12156	1.3	7.87
BEMDGADA_00367	0.8408	9919.541	7.2	3.97
BEMDGADA_00368	1.3953	9185.002	100	5.37
BEMDGADA_00369	-0.4517	28855.464	7.2	6.63
BEMDGADA_00370	-0.2305	30825.493	1.1	4.95
BEMDGADA_00371	-0.5717	25985.498	4.4	4.47
BEMDGADA_00372	-0.8539	13730.57	1.9	4.01
BEMDGADA_00373	-0.9513	12000.005	0.8	4.39
BEMDGADA_00374	-1.0078	4442.93	1.1	6.15
BEMDGADA_00375	-0.2973	48284.675	1.9	5.23
BEMDGADA_00376	-0.3764	42311.452	7.2	4.61
BEMDGADA_00377	0.8593	33045.55	5.5	8.88
BEMDGADA_00378	0.8844	32747.44	1.9	5.61
BEMDGADA_00379	-0.4136	48983.245	1.9	3.88
BEMDGADA_00380	0.026	23433.137	1	4.39
BEMDGADA_00381	-0.4167	20744.872	1.9	4.46
BEMDGADA_00382	0.9674	28522.605	30	9.61
BEMDGADA_00383	-0.4261	55742.582	7.2	4.5
BEMDGADA_00384	0.6833	31685.015	4.4	4.93
BEMDGADA_00385	0.9565	30082.722	1.1	8.61
BEMDGADA_00386	-0.5031	36172.623	1.3	4.91
BEMDGADA_00387	-0.1653	13692.188	100	4.23
BEMDGADA_00388	-0.3965	57551.924	1.3	4.69
BEMDGADA_00389	-0.4745	50335.202	100	4.25
BEMDGADA_00390	-0.3707	31250.484	1.9	4.6
BEMDGADA_00391	1.0155	19168.582	1.9	9.5
BEMDGADA_00392	1.2114	18921.425	0.8	4.52
BEMDGADA_00393	-0.5158	38853.696	1	4.61
BEMDGADA_00394	-0.0425	52911.887	0.8	4.23
BEMDGADA_00395	-0.3886	43136.964	7.2	4.36
BEMDGADA_00396	-0.1884	37808.948	1.4	4.33
BEMDGADA_00397	0.7832	33051.351	1.9	9.29
BEMDGADA_00398	0.6899	34691.327	1.9	9.42
BEMDGADA_00399	-0.4373	54363.596	7.2	3.98
BEMDGADA_00400	-0.1278	53862.173	100	4.56
BEMDGADA_00401	-0.4647	28302.614	5.5	4.78
BEMDGADA_00402	-0.1402	16592.744	100	6.05
BEMDGADA_00403	-0.2702	13881.449	100	4.43
BEMDGADA_00404	-0.3841	22178.93	7.2	5.33
BEMDGADA_00405	-0.3784	9640.603	3.5	6.9
BEMDGADA_00406	-0.3769	15094.601	20	4.39
BEMDGADA_00407	-0.3534	19840.91	0.8	4.31
BEMDGADA_00408	-0.9044	22471.312	0.8	4.7
BEMDGADA_00409	-0.6014	38571.24	1.4	4.29
BEMDGADA_00410	-0.5475	19121.733	2.8	5.79
BEMDGADA_00411	-0.1613	30844.646	5.5	4.61
BEMDGADA_00412	1.5324	3288.898	4.4	8.34
BEMDGADA_00413	-0.8233	11002.497	7.2	9.25
BEMDGADA_00414	-0.41	37559.114	1	5.09
BEMDGADA_00415	-0.2336	47166.323	1.9	4.45
BEMDGADA_00416	-0.6255	10258.554	30	5.06
BEMDGADA_00417	-0.1487	26920.327	7.2	6.36
BEMDGADA_00418	-0.3784	48095.802	4.4	4.62
BEMDGADA_00419	-0.2055	44394.516	1.9	4.82
BEMDGADA_00420	-0.1304	14232.928	1.9	4.47
BEMDGADA_00421	-0.1415	36858.041	1	4.48
BEMDGADA_00422	-0.0716	32452.851	7.2	4.16
BEMDGADA_00423	-0.5942	64291.438	1.1	4.99
BEMDGADA_00424	-0.2035	33309.183	1.1	4.6
BEMDGADA_00425	-0.3731	17803.056	1.1	6.74
BEMDGADA_00426	-0.2319	24749.701	7.2	4.79
BEMDGADA_00427	0.0405	35694.197	5.5	4.85
BEMDGADA_00428	0.9918	27840.025	7.2	9.71
BEMDGADA_00429	-0.2298	32178.664	1.2	4.61
BEMDGADA_00430	-0.4717	15866.751	4.4	4.8
BEMDGADA_00431	-0.1183	65872.77	100	4.72
BEMDGADA_00432	-0.2507	44312.163	1.9	4.67
BEMDGADA_00433	-0.3376	12998.223	1.1	4.23
BEMDGADA_00434	-0.5908	8434.164	5.5	4.01
BEMDGADA_00435	-0.4345	14485.936	1	4.13
BEMDGADA_00436	-0.3286	9457.477	100	4.93
BEMDGADA_00437	-0.703	14603.192	1.9	5.6
BEMDGADA_00438	-0.4974	13136.23	7.2	4.33
BEMDGADA_00439	-0.511	70529.732	4.4	4.24
BEMDGADA_00440	-0.019	25508.071	1.1	5.58
BEMDGADA_00441	0.952	13623.273	1.9	8
BEMDGADA_00442	0.1586	20900.359	30	4.31
BEMDGADA_00443	-0.1423	19671.854	4.4	4.22
BEMDGADA_00444	-0.6107	7972.776	1.1	4.48
BEMDGADA_00445	-0.4558	23529.133	7.2	4.61
BEMDGADA_00446	0.688	65170.151	100	5
BEMDGADA_00447	-0.2442	22311.458	1	4.4
BEMDGADA_00448	0.5868	4097.742	20	5.93
BEMDGADA_00449	-0.3212	14901.635	1	4.66
BEMDGADA_00450	-0.4049	35331.508	1.1	4.62
BEMDGADA_00451	-0.4121	11654.111	1	4.46
BEMDGADA_00452	-0.6478	7911.601	30	4.21
BEMDGADA_00453	-0.4127	45805.37	1.9	4.54
BEMDGADA_00454	0.7349	11939.186	1	9.99
BEMDGADA_00455	1.0267	6639.871	1	6.52
BEMDGADA_00456	-0.3471	29913.33	1.9	4.44
BEMDGADA_00457	-1.017	8949.806	1	4.86
BEMDGADA_00458	0.339	6163.125	7.2	10.66
BEMDGADA_00459	-0.1368	12308.119	5.5	7.84
BEMDGADA_00460	-0.2119	17474.714	1.4	11.67
BEMDGADA_00461	-0.3462	106753.165	1.9	11.1
BEMDGADA_00462	-0.1189	15149.958	5.5	4.26
BEMDGADA_00463	-0.5042	32707.178	1	4.95
BEMDGADA_00464	-0.0658	41318.376	1.1	4.6
BEMDGADA_00465	-0.33	39606.803	4.4	4.81
BEMDGADA_00466	-0.7047	23491.772	20	10.28
BEMDGADA_00467	-1.2338	6582.489	1.3	8.44
BEMDGADA_00468	-0.1696	39647.113	1	4.61
BEMDGADA_00469	-0.168	17272.164	1.1	4.47
BEMDGADA_00470	-0.5044	22241.473	1.1	4.3
BEMDGADA_00471	-0.6733	20344.27	4.4	4.01
BEMDGADA_00472	-0.6226	13754.144	1.9	4.11
BEMDGADA_00473	-0.8191	22264.126	20	4.58
BEMDGADA_00474	-0.6255	21978.007	20	4.59
BEMDGADA_00475	-0.8382	36486.898	7.2	5.85
BEMDGADA_00476	-0.5337	47093.863	1	4.53
BEMDGADA_00477	-0.6325	4893.372	5.5	4.95
BEMDGADA_00478	-0.4291	10222.221	4.4	3.99
BEMDGADA_00479	0.1316	29906.406	7.2	4.49
