	SG1-2014-09-1	SG1-2014-09-2	SG1-2014-09-3	SG1-2014-09-4	SG1-2014-09-5	SG1-2015-06-1	SG1-2015-06-2	SG1-2015-06-3	SG1-2015-06-4	SG1-2015-06-5	SG1-2016-02-1	SG1-2016-02-2	SG1-2016-02-3	SG1-2016-02-4	SG1-2016-02-5	SG1-2017-02-1	SG1-2017-02-2	SG1-2017-02-3	SG1-2017-02-4	SG1-2017-02-5
Carbohydrate metabolism;C5-Branched	0.467601150025	0.410575346349	0.545990262072	0.600787226671	0.44247615208	0.339067209514	0.774388032139	0.754855088015	0.592951168405	0.667222125921	0.982425517925	0.957547232907	1.01466193469	0.798803305181	0.950416881563	0.530132403386	0.599344389997	0.531395020938	0.569343205528	0.616925786352
Carbohydrate metabolism;Citrate	1.59713719177	1.67963008669	2.17611172073	2.24889096715	1.63634187647	1.05496817367	2.38855727229	2.57602824476	2.02645684117	2.15071484274	3.75942732846	3.33867879444	3.6563998097	2.87545820086	3.33463331931	1.75034990009	1.75850615685	1.88544044336	2.14953303566	2.26902573081
Carbohydrate metabolism;Fructose	0.687987543983	0.691119378161	0.851641688324	0.886252094411	0.702560825032	0.477280181956	1.20259479769	1.12560866475	0.911849702009	1.03125808457	1.48776556727	1.39992540268	1.56597903367	1.15244432777	1.4559326776	0.730059922828	0.729625286354	0.815411960424	0.907382944627	0.941016603653
Carbohydrate metabolism;Galactose	0.675662276518	0.579001178723	0.627643951576	0.647007790117	0.606632391536	0.405841477311	0.985572406165	0.91152585679	0.788822875055	0.858162886155	0.988509998197	0.924832792489	0.989145094598	0.761936253966	0.966398319948	0.641967970779	0.65029058059	0.607251052572	0.815516359448	0.686253625719
Carbohydrate metabolism;Glycolysis	2.15715383158	1.98961030735	2.63186302848	2.65659816753	2.08399208024	1.62361657488	3.06658793171	2.92339769967	2.52388541319	2.77653938691	3.72185309297	3.43810786127	3.78529219367	2.92713778372	3.47585170358	2.1485931686	2.21693827964	2.20562089462	2.45208097956	2.58950369571
Carbohydrate metabolism;Glyoxylate	1.40163588159	1.16993167108	1.42818452938	1.48690423551	1.24882837932	0.912572972622	2.11825634651	1.95576198217	1.65554459898	1.77566999343	2.52939812755	2.25920294353	2.40898717686	1.96068312773	2.188951195	1.39417573977	1.37098608244	1.30582614221	1.65452699066	1.49583311199
Carbohydrate metabolism;Inositol	0.237170748235	0.26599216634	0.231799670034	0.238107993018	0.244138257076	0.174640050192	0.3877187479	0.362182090655	0.300847910493	0.3272693921	0.286183420103	0.340104015578	0.353924519035	0.254470207712	0.297982594202	0.215477309607	0.207726545482	0.205396400199	0.221478645858	0.189512477725
Carbohydrate metabolism;Pentose	1.63652692738	1.65500435116	1.86699797408	1.94745745932	1.61830328762	1.10607832814	2.66883340263	2.55584036763	2.09869269158	2.27599006067	3.6393221554	3.11712382499	3.67554222069	2.66521529966	3.17184700587	1.63827904061	1.56594308144	1.71244968469	2.07319586295	2.15689913261
Carbohydrate metabolism;Propanoate	1.58849481906	1.50965824733	1.82266059277	1.78226773636	1.52310058756	1.17580895696	2.07862442036	2.08358444474	1.77532459314	1.8894889604	2.69174768924	2.32958888296	2.61683567231	2.04043334752	2.36001370712	1.34917574253	1.42435008625	1.45638381945	1.60951744435	1.73475191139
Carbohydrate metabolism;Pyruvate	2.40442632189	2.26059810959	2.95143803758	3.00102921059	2.36163599639	1.79596765273	3.3543028708	3.31289609637	2.80945603851	3.05946282823	4.51247541473	3.98517259947	4.43507793387	3.44562909684	4.09223026167	2.4228495155	2.48640516529	2.54808169798	2.80874894421	2.96878925027
Carbohydrate metabolism;Starch	1.39831032513	1.39107062823	1.63203512053	1.68786464425	1.41967030064	0.897278321856	2.26652255953	2.14699995987	1.83399387955	1.98865514847	2.97347472896	2.46669125439	2.9152896157	2.10501758631	2.72487317936	1.43191801483	1.39865043953	1.42777733659	1.81832490529	1.80943671119
Cell growth and death;Cell	0.621830038095	0.594696053688	0.775405996504	0.810262920202	0.596150911926	0.370847119202	1.1098029766	1.07464190465	0.865599807351	0.95423566749	1.46353933471	1.40313230843	1.62221031265	1.1387456328	1.37250701437	0.729978298467	0.708446395165	0.807653862639	0.931964585241	0.909901706611
Cell growth and death;Ferroptosis	0.244529047416	0.292615923949	0.335027238265	0.335174734832	0.259811595877	0.203734954558	0.274538848546	0.297410166534	0.29070925848	0.301884943515	0.40908152618	0.381549908375	0.383892192811	0.316231113113	0.365039332932	0.252686581183	0.29597814102	0.260150593767	0.324869052002	0.29240937871
Cell growth and death;Necroptosis	0.103584301532	0.0490925576936	0.0906702895896	0.106779676647	0.0654847917266	0.0372317317703	0.201666575377	0.161967928167	0.133693344496	0.142525177039	0.148982407816	0.14856665268	0.14409659438	0.139800594099	0.136979286135	0.0931046918398	0.0797042616669	0.066622098965	0.0945509193718	0.0889585159186
Cell motility;Bacterial	0.176720165601	0.185717068582	0.243831136202	0.25902529051	0.185425594502	0.115443661675	0.246597663056	0.249983393919	0.219719027443	0.238635125045	0.280956970368	0.328722349051	0.320031030373	0.21686070063	0.284384825871	0.212795468884	0.203305861666	0.248012108538	0.187795079128	0.19467143352
Cell motility;Flagellar	0.0908508371388	0.0803207902544	0.122136013387	0.140289479265	0.075223580092	0.0351045655978	0.110303984296	0.133851651923	0.143587620038	0.138758293054	0.202022978015	0.215093507172	0.196937039702	0.148137539877	0.172047946519	0.0817014857478	0.13703050577	0.0749318019815	0.0854885233116	0.109165014722
Cellular community - prokaryotes;Biofilm	0.896620295386	0.658915286421	1.01819590291	1.13032530199	0.760572776297	0.498391559611	1.79889522211	1.53018862236	1.28061511016	1.41136182663	1.42796681952	1.41493866636	1.58264408371	1.39472386384	1.58196050033	0.922013889429	0.849665297292	0.869050347798	1.11969470594	0.93967604666
Cellular community - prokaryotes;Quorum	5.10874111925	5.21077326989	5.94485788421	5.79627390547	5.20767271595	4.57351259436	5.31050834248	5.41118718495	5.22458748682	5.25304832374	5.52975837993	5.56065761458	5.31746274647	5.46881002801	5.28077268762	5.3975833376	4.95187876216	5.67960969597	5.96408611027	5.76499608733
Energy metabolism;Carbon	2.78712913654	2.65102338828	3.35281928917	3.46908149204	2.68113706296	1.96060562149	4.53303242665	4.2906858001	3.52625854164	3.87326995803	5.70552339604	4.97746212999	5.66501676321	4.19572132681	5.16798803186	2.74291053281	2.70447636994	2.85804541063	3.34321908335	3.34956318514
Energy metabolism;Methane	1.25910016107	1.15514342085	1.52911440235	1.56365717072	1.19744316008	0.892505053242	2.00401156077	1.80680837222	1.59272386518	1.7322732793	2.40453402708	2.13826109198	2.45358536628	1.785351899	2.17692569128	1.24905568142	1.21377574042	1.3348454413	1.53625720917	1.55123468079
Energy metabolism;Nitrogen	0.164057282619	0.108147630538	0.15593519982	0.175722164303	0.130663270297	0.121428294647	0.295329034447	0.23832907539	0.203778430913	0.219290325423	0.286221078009	0.250811067754	0.256858926603	0.24934083048	0.239818224088	0.179510500694	0.128997950659	0.149240295842	0.214274574759	0.15880208356
Energy metabolism;Oxidative	1.5905590176	1.42886820328	1.8768046932	2.04283818993	1.49263264432	0.984664711704	3.13257205362	2.7639464649	2.20416728337	2.42517074643	3.38637098608	2.88701304894	3.33158014139	2.54695794547	3.14054879416	1.61269553708	1.54020997322	1.56775931299	2.02334353098	1.84205233623
Energy metabolism;Photosynthesis	1.1385258208	0.592047179466	1.21023424253	1.4668011126	0.809467402119	0.599968813769	3.59421898524	2.41049325752	1.99234793485	2.35465027963	2.31398261125	1.62174580562	2.15198210384	1.44510974187	2.18354054876	1.19594618222	1.17433188066	0.780135069359	1.54381639717	1.07280159481
Energy metabolism;Sulfur	0.540311631283	0.457102720567	0.547286920076	0.593842829842	0.458364890458	0.345144147383	0.915486151802	0.797523287266	0.679435731728	0.745750860482	0.864493686074	0.816075000139	0.942153975175	0.771457572299	0.871796076492	0.488216478843	0.449043474803	0.472322523043	0.592329289211	0.569617021339
Folding, sorting and degradation;Protein	0.857551784478	0.813152019553	1.10415696501	1.17388440268	0.798639179614	0.523250732673	1.62255423067	1.46663783395	1.21635291579	1.34205283081	1.98621210985	1.75442345608	1.95366792599	1.46752489893	1.74330016868	0.964234477128	0.907267783714	1.00405299043	1.26210260274	1.11548909747
Folding, sorting and degradation;RNA	0.959178317459	0.879500606669	1.16062938392	1.22594188227	0.909826399181	0.5239664507	1.73588334667	1.62483773692	1.31378708018	1.46178028026	2.22322775055	2.04780795897	2.2642984817	1.72466387083	2.07504242419	1.04839835576	1.01283190708	1.16447185574	1.29320961814	1.27897905015
Folding, sorting and degradation;Sulfur	0.437505886992	0.355138359062	0.542277262218	0.586861722884	0.39089275683	0.260518228067	0.806816071627	0.726188408123	0.614065650588	0.676735687396	0.931229839934	0.843027236185	0.923830353564	0.717048955846	0.904294065387	0.507627273848	0.443397367608	0.519231118636	0.605280281529	0.550864238476
Global and overview maps;2-Oxocarboxylic	1.52694007736	1.26655941317	1.64800609531	1.75218568179	1.43260372601	1.12987967791	2.36483084706	2.1584907113	1.79405655177	2.02082184035	2.93737325983	2.6703645566	2.88377092917	2.27928420698	2.75440447095	1.52858307028	1.49836255604	1.56487257228	1.82286810222	1.7456795901
Global and overview maps;Biosynthesis	28.2379106621	24.7100881062	32.3158836413	34.2361537164	26.0442591228	18.7415132152	47.90293469	43.3805945763	36.1682229139	39.9100406825	54.6800632423	50.0692010325	55.3259125566	41.8270848362	52.0827075115	28.4940861065	27.5860492077	28.5539818312	34.4840446889	32.815400289
Global and overview maps;Carbon	5.45376353506	5.15021875332	6.34977960068	6.54553299198	5.23913714966	3.86221675794	8.29335356516	7.9622370383	6.65211856953	7.20836257657	10.4683622268	9.26481380622	10.3710373707	7.86423631186	9.37933181376	5.26035734082	5.19230196815	5.45915422517	6.43532418271	6.43780806358
Global and overview maps;Degradation	0.180147890964	0.21808041514	0.197026222397	0.208209256277	0.180772733306	0.225094200332	0.223714851476	0.218288675031	0.217634020801	0.225141501376	0.26210509047	0.246036773939	0.259270925609	0.210546020489	0.246901004122	0.225168449897	0.228458789981	0.187045712842	0.225167324073	0.195307609813
Global and overview maps;Fatty	1.48321500764	1.39429334831	1.70961104373	1.72671595898	1.39465912448	0.983785002996	2.11515312005	2.06939152163	1.72449000382	1.86332192628	2.67260001659	2.40962875664	2.72731230099	2.09514295229	2.52455401463	1.47334628847	1.40829269567	1.58740349958	1.81531294751	1.71332774818
Global and overview maps;Metabolic	26.8945289399	23.4068651611	30.7670336818	32.8822423585	24.7693727628	17.4823696385	47.8812952325	42.4555446246	35.4610375599	39.1172597559	53.0638071055	47.6980784505	53.4802246106	40.2525872411	50.2273928133	27.952174147	26.7624694054	27.3643732326	33.9391163902	31.7373009682
Global and overview maps;Microbial	8.76132229119	7.78627388449	9.79619004297	10.1889093466	8.1989451328	6.20792933889	13.458163749	12.4111996227	10.5625270931	11.4463905621	15.3739576317	14.1040416451	15.6726771562	12.0143431806	14.3607600414	8.44604119341	8.22998922643	8.37016967266	10.0813116324	9.82242126592
Glycan biosynthesis and metabolism;Lipopolysaccharide	0.122084147225	0.0961034939315	0.118987448764	0.136470601696	0.0919925239796	0.0548777966119	0.196862599919	0.2047557127	0.154487496207	0.158480004662	0.280301188025	0.322946225586	0.287810912614	0.365274606498	0.280064474478	0.201421376381	0.139474447208	0.20998180767	0.222073194128	0.240737904207
Glycan biosynthesis and metabolism;N-Glycan	0.104930021479	0.0817896743897	0.128430985661	0.150290662993	0.0880684667771	0.0583299670623	0.26277990225	0.206464186623	0.167281926324	0.191707530678	0.264275305339	0.197509539965	0.243773467238	0.158433196965	0.213933751986	0.117953868259	0.116584998953	0.115224239062	0.131020348935	0.101831445391
Glycan biosynthesis and metabolism;Other	0.0978311790452	0.0760293369255	0.0902331283985	0.0829959240044	0.0920382160819	0.0819759129883	0.120139597984	0.113973704557	0.0890034631866	0.0982433591404	0.162373877295	0.119774623716	0.121803421587	0.0832591747496	0.110633060062	0.0645940439487	0.0671288216079	0.0847440094234	0.0765378116826	0.0970270486657
Glycan biosynthesis and metabolism;Peptidoglycan	0.946446215014	0.830889168071	1.1456132681	1.21344549005	0.864265668799	0.524502885724	1.81757816286	1.68948525579	1.32176692837	1.46967120944	2.23386368309	2.04113571529	2.24726874678	1.64322859972	1.99880418066	1.01237472845	0.999646486062	1.03596572056	1.22325775887	1.28836309127
Lipid metabolism;Biosynthesis	0.453012366684	0.422454527454	0.51619007394	0.515156239509	0.431023640892	0.250265914568	0.608683274845	0.643161653165	0.496313591896	0.546638372159	0.94495413059	0.84191709081	0.974355586341	0.764033763645	0.919277402098	0.519115279187	0.464963691334	0.578968209635	0.653483129171	0.610193990738
Lipid metabolism;Fatty	2.17835160622	2.07354331392	2.47096001807	2.50566750481	2.07635098491	1.66190492363	2.86690071272	2.8452949005	2.46513252285	2.63877055415	3.65801463496	3.38697007459	3.70214429008	2.92962031309	3.46851574143	2.17756143071	2.23493243295	2.28076850491	2.59983427415	2.48715533531
Lipid metabolism;Glycerolipid	0.685169256626	0.550517198021	0.666741208318	0.733737582351	0.618593969897	0.536507185211	1.05651164027	0.950519496473	0.826566671074	0.881950848717	1.09326654027	1.04058677503	1.13646715196	0.90581143846	1.0509786921	0.705538962877	0.768254355376	0.666056787028	0.803861496745	0.761760079338
Lipid metabolism;Glycerophospholipid	0.568781593007	0.462955604034	0.62656074709	0.697518660063	0.490945697219	0.300172824156	0.988065776158	0.916312485003	0.771842585771	0.820181347264	1.14664878185	1.09683875495	1.16012611457	0.900743238633	1.11067357354	0.60195337149	0.572134338841	0.610565513006	0.729212993842	0.662757940971
Lipid metabolism;Sphingolipid	0.0828606826822	0.0634306402856	0.0663279212385	0.0607125378533	0.0787071510228	0.0387023589999	0.0699901133161	0.086355666693	0.0728704292744	0.0810696579063	0.108851258454	0.0844068123164	0.0808355135927	0.0562752721949	0.0705127525511	0.0498634404979	0.060602576135	0.0705515824516	0.0737436564452	0.0767586666645
Lipid metabolism;Steroid	0.0431757824964	0.0333391257903	0.0576069813095	0.0548721648547	0.0375407396777	0.0274752496168	0.0947549577351	0.0852974979408	0.0678551074466	0.0797734214441	0.0374897809441	0.0536990918468	0.0611126208805	0.0499192641681	0.0508434058158	0.033067009616	0.0367360139788	0.040159067416	0.0450810403852	0.0467167752145
Lipid metabolism;Synthesis	0.125226280458	0.107852799114	0.1242560028	0.132620372274	0.113271934741	0.0914822043078	0.178009417241	0.182605626972	0.153584112632	0.159523144044	0.203313642874	0.23082347592	0.20443784802	0.182559810121	0.222890703521	0.138732145232	0.126219819025	0.130870224275	0.144284046871	0.118965132724
Lipid metabolism;alpha-Linolenic	0.115559981345	0.11211879609	0.117420494946	0.117632346783	0.115435386947	0.0771676962777	0.118535191025	0.129065684968	0.101509175757	0.103044763129	0.193610576136	0.190267029824	0.236002466684	0.154297431595	0.196378715056	0.0924428845328	0.0871815600145	0.125147900327	0.111947602398	0.111943131815
Membrane transport;ABC	5.47002415689	5.47303248714	6.56346528743	6.45348522733	5.47159273281	4.55416247015	6.84288626889	6.65815895719	6.19663491782	6.3783011346	7.22106330848	7.09640630947	7.05173931305	6.65775414085	6.99930014013	6.22024619143	5.86002676575	6.20054047291	6.64576271156	6.31097665649
Membrane transport;Bacterial	0.743787715	0.676635770042	0.950777477374	1.0079454204	0.685698738651	0.405976134238	1.36041537033	1.26972619285	1.05163736726	1.13130329303	1.63536399377	1.53842323053	1.72773955218	1.33849078669	1.60552923279	0.782656411065	0.753348357081	0.921370636912	1.026275474	0.974769664777
Membrane transport;Phosphotransferase	0.04510499403	0.0468061689031	0.0598439695894	0.0617253357944	0.0459915529231	0.0233834207757	0.0591809450751	0.0657764303754	0.0511131133344	0.0661166909399	0.0776420423018	0.122441491502	0.0976311615639	0.100266520807	0.106038377843	0.0613407651003	0.0569612505496	0.0698114244288	0.0712272549471	0.0697919681143
Metabolism of cofactors and vitamins;Biotin	0.57291312916	0.502922569784	0.636596663521	0.638785137159	0.537083888955	0.335090846593	0.822190341564	0.819574248682	0.646918685858	0.718244003756	1.10655532084	1.01271960854	1.14696717768	0.954606735099	1.08922762556	0.664517854547	0.558408495595	0.718541483706	0.831921955009	0.734299433766
Metabolism of cofactors and vitamins;Folate	0.772730451747	0.618146521937	0.788525922971	0.854726672794	0.674190328013	0.493370471918	1.30835094681	1.18572267427	1.03462294604	1.11463546378	1.38832974406	1.24571982668	1.38214990948	1.06379284162	1.27614839223	0.837368545892	0.693339784682	0.735432504182	1.00682374659	0.873944684526
Metabolism of cofactors and vitamins;Lipoic	0.132707550997	0.117870822175	0.178751914716	0.198702947015	0.120009298585	0.079049549987	0.32969346977	0.258804368211	0.210427368908	0.234540008106	0.37490131749	0.288177396733	0.32313139575	0.241605944942	0.344828010659	0.17468153774	0.162204567199	0.171021007484	0.201532878052	0.196922181151
Metabolism of cofactors and vitamins;Nicotinate	0.719402288865	0.612097492458	0.779812676066	0.839935650006	0.667803707977	0.460464927688	1.07746449226	0.958228183921	0.808570574366	0.879729180032	1.14305952437	1.12486007475	1.25752332912	0.902614541775	1.14558693951	0.664512853598	0.581714348327	0.659873589743	0.763715785756	0.7979471772
Metabolism of cofactors and vitamins;One	0.533260529979	0.448174486056	0.583320643127	0.621607867431	0.452833133999	0.384134803938	0.915984926078	0.84213564726	0.696156932094	0.784890406695	1.07017244384	0.926238147605	1.08138858485	0.847686744936	0.972798668317	0.570632781638	0.52230783247	0.527982639289	0.69869042194	0.630237634712
Metabolism of cofactors and vitamins;Pantothenate	0.804686769672	0.668056224719	0.842329616805	0.928267090298	0.752658902721	0.60325182873	1.31378870855	1.19454707276	1.00750448091	1.12503992466	1.57356837048	1.4093597638	1.61192127311	1.17877856254	1.40157727721	0.770510671851	0.764020561502	0.800109067366	0.967561450181	0.912401515755
Metabolism of cofactors and vitamins;Porphyrin	1.23437077699	0.802502562509	1.26126983952	1.43796820324	1.0025528887	0.696603354413	2.72628325722	2.07008186616	1.75769887459	1.99339186147	2.02300830301	1.79740406542	2.09602218434	1.54388640898	2.0617894866	1.13933025145	1.11309990749	0.943111957129	1.4110521869	1.11520689208
Metabolism of cofactors and vitamins;Retinol	0.0671094795198	0.0798000074049	0.0850507634737	0.0964497837509	0.0665168592954	0.115498661953	0.0901757379529	0.0690135876031	0.0777494243603	0.084977839988	0.0632853514623	0.0678117879754	0.0858572588626	0.065774888563	0.0634185133788	0.0874733195772	0.0675604993757	0.0657266481165	0.0762499832781	0.0649182153455
Metabolism of cofactors and vitamins;Riboflavin	0.310652790379	0.263386334142	0.420209433401	0.41668187797	0.275574267413	0.173318795991	0.605604043488	0.501584225314	0.446122287919	0.482883912379	0.657666285595	0.54000544424	0.674778308886	0.44284644377	0.598354075561	0.318578024197	0.29385733287	0.298063974984	0.389395043696	0.370793792391
