=====Result of the physicochemical property for each protein======

Pro_id	Hydrophobicity	MW	Half_life	pI
KLCMDANE_00215	-0.548	70408.044	1.3	4.74
KLCMDANE_00216	-0.4102	64079.079	3.5	4.56
KLCMDANE_00217	-0.9708	12137.607	20	6.6
KLCMDANE_00218	-0.5806	66413.644	30	4.72
KLCMDANE_00219	-0.6248	57072.43	3.5	4.79
KLCMDANE_00220	-0.3954	126944.138	1.9	5.15
KLCMDANE_00221	-0.6856	54499.807	1	5.63
KLCMDANE_00222	0.3023	4638.405	7.2	5.97
KLCMDANE_00223	0.3962	14177.718	1	8.65
KLCMDANE_00224	-0.4164	92086.105	3.5	5.7
KLCMDANE_00225	-0.488	128953.821	5.5	4.96
KLCMDANE_00226	0.6765	64179.361	4.4	5.25
KLCMDANE_00227	0.4745	5660.632	1.4	6.69
KLCMDANE_00228	-0.473	58800.219	1.4	4.69
KLCMDANE_00229	-0.4838	41012.711	4.4	4.43
KLCMDANE_00230	-0.3506	52773.061	0.8	4.45
KLCMDANE_00231	-0.4337	73905.308	4.4	5.03
KLCMDANE_00232	-0.1649	24894.201	1.3	4.64
KLCMDANE_00233	-0.3429	38762.692	30	4.99
KLCMDANE_00234	-0.2898	61778.759	1.4	4.49
KLCMDANE_00235	-0.3424	25481.165	4.4	4.59
KLCMDANE_00236	-0.084	37160.957	1.4	4.92
KLCMDANE_00237	-0.3978	31282.021	1.1	4.66
KLCMDANE_00238	-0.3541	36326.639	1.9	4.7
KLCMDANE_00239	-0.3021	23571.719	4.4	4.4
KLCMDANE_00240	0.4888	53021.351	1.4	9.6
KLCMDANE_00241	-0.2008	36151.694	1	5.6
KLCMDANE_00242	-0.246	57828.386	20	5.85
KLCMDANE_00243	-0.5532	118695.61	5.5	4.48
KLCMDANE_00244	-0.2704	49686.206	1.2	5.3
KLCMDANE_00245	-0.4358	48989.897	1.9	5.1
KLCMDANE_00246	-0.584	23167.941	20	4.87
KLCMDANE_00247	-0.182	27102.937	20	6.39
KLCMDANE_00248	0.1785	58556.202	1.4	5.48
KLCMDANE_00249	0.5618	45990.611	1.1	6.89
KLCMDANE_00250	0.6143	31680.303	1.9	6.11
KLCMDANE_00251	-0.254	43364.988	1.9	5.27
KLCMDANE_00252	-0.3321	48906.729	1.3	5.92
KLCMDANE_00253	-0.6278	35084.651	100	6.01
KLCMDANE_00254	-0.5018	30919.892	1.9	5.15
KLCMDANE_00255	-0.6253	24471.588	1.4	7.71
KLCMDANE_00256	-0.3468	46761.784	7.2	5.6
KLCMDANE_00257	-0.1649	38026.3	1.4	4.84
KLCMDANE_00258	-0.4876	27409.009	20	5.01
KLCMDANE_00259	-0.7114	39821.073	1.4	6.57
KLCMDANE_00260	-0.6415	34363.597	1.1	5.95
KLCMDANE_00261	-0.4629	37446.166	1.9	5.34
KLCMDANE_00262	-0.5179	14180.372	1.4	8.64
KLCMDANE_00263	-0.5646	25127.395	3.5	8.76
KLCMDANE_00264	0.1941	5406.203	30	4.93
KLCMDANE_00265	-0.7586	47675.854	0.8	6.05
KLCMDANE_00266	-0.4906	51075.837	1	4.62
KLCMDANE_00267	-0.6251	36531.096	20	5.52
KLCMDANE_00268	-0.5587	39063.361	7.2	6.9
KLCMDANE_00269	-0.2767	35232.564	1.9	4.67
KLCMDANE_00270	-0.4136	45663.193	1.1	4.87
KLCMDANE_00271	-0.3215	31662.378	1.9	9.29
KLCMDANE_00272	-0.5352	34967.986	1.3	8.97
KLCMDANE_00273	-0.5477	22546.095	30	5.27
KLCMDANE_00274	-0.3204	46148.373	1	6.5
KLCMDANE_00275	-0.1621	32437.076	20	5.82
KLCMDANE_00276	0.0462	67335.065	1.1	5.66
KLCMDANE_00277	-0.0976	42395.026	20	4.71
KLCMDANE_00278	-0.321	65729.226	1.2	5.76
KLCMDANE_00279	-0.4661	39681.086	5.5	6.57
KLCMDANE_00280	-0.2819	48770.567	1.9	5.8
KLCMDANE_00281	0.0154	4229.812	1	4.49
KLCMDANE_00282	-0.6231	31256.268	1.4	5.15
KLCMDANE_00283	-0.0562	111500.124	7.2	5.91
KLCMDANE_00284	-0.5798	58869.179	7.2	7.73
KLCMDANE_00285	-0.5412	32674.694	1	4.96
KLCMDANE_00286	0.6634	48099.554	0.8	5.52
KLCMDANE_00287	1.0885	9886.951	4.4	9.39
KLCMDANE_00288	-0.0858	40721.309	1.3	4.97
KLCMDANE_00289	-0.684	12081.194	1	4.2
KLCMDANE_00290	0.0362	14748.383	30	9.99
KLCMDANE_00291	-0.1447	42799.375	1.1	5.43
KLCMDANE_00292	-0.6898	18291.563	1	4.96
KLCMDANE_00293	-0.5313	19955.489	1	4.52
KLCMDANE_00294	-0.2357	56810.739	1.9	5.84
KLCMDANE_00295	-0.4113	18159.743	20	9.12
KLCMDANE_00296	-0.6421	5337.06	1.3	9.98
KLCMDANE_00297	-0.5548	76937.026	1	5.77
KLCMDANE_00298	-0.1461	18042.946	1.9	4.75
KLCMDANE_00299	-0.2348	24531.385	1.3	8.96
KLCMDANE_00300	0.7459	10206.06	1.1	5.74
KLCMDANE_00301	-0.0507	33981.688	100	4.64
KLCMDANE_00302	-0.5437	29280.257	1.4	7.71
KLCMDANE_00303	-0.0603	22954.107	20	5.61
KLCMDANE_00304	0.0209	19360.22	1.9	4.95
KLCMDANE_00305	-0.3869	49192.131	5.5	9.1
KLCMDANE_00306	0.3037	50576.541	4.4	5.46
KLCMDANE_00307	-0.5726	7535.511	100	6.7
KLCMDANE_00308	-0.0994	22095.108	1.9	4.93
KLCMDANE_00309	-0.8494	12184.635	0.8	4.61
KLCMDANE_00310	-0.3515	72644.804	1.9	5.84
KLCMDANE_00311	-0.3617	80442.288	3.5	9.07
KLCMDANE_00312	-0.2413	35518.111	1.1	5.23
KLCMDANE_00313	-0.4249	23764.75	4.4	5.11
KLCMDANE_00314	-0.279	15314.378	1.3	7.81
KLCMDANE_00315	-0.1507	53433.372	1	5.94
KLCMDANE_00316	0.1203	35049.283	1.3	8.54
KLCMDANE_00317	0.0714	21887.055	7.2	5.11
KLCMDANE_00318	-0.1911	18750.186	30	4.79
KLCMDANE_00319	-0.3216	18706.446	0.8	5.41
KLCMDANE_00320	-0.4219	51598.156	7.2	9.22
KLCMDANE_00321	0.1723	34522.435	7.2	5.51
KLCMDANE_00322	-0.945	11844.166	7.2	5.3
KLCMDANE_00323	-0.0113	43102.055	30	4.83
KLCMDANE_00324	-0.0232	44140.118	2.8	5.12
KLCMDANE_00325	0.7335	56467.856	4.4	4.54
KLCMDANE_00326	-0.2696	40860.369	7.2	4.62
KLCMDANE_00327	-0.428	10502.376	4.4	3.98
KLCMDANE_00328	1.0622	7317.663	1.9	12.17
KLCMDANE_00329	-0.2136	50550.617	7.2	4.58
KLCMDANE_00330	-0.1524	52708.943	7.2	3.96
KLCMDANE_00331	-0.5066	45649.695	7.2	4.29
KLCMDANE_00332	-0.2719	50256.673	1.9	4.39
KLCMDANE_00333	-0.5957	15420.805	100	4.56
KLCMDANE_00334	-0.2107	61105.995	7.2	4.37
KLCMDANE_00335	-0.7332	14875.337	1.3	4.36
KLCMDANE_00336	0.1386	21691.601	1.9	4.49
KLCMDANE_00337	-0.4673	34264.559	1.9	4.87
KLCMDANE_00338	-0.7782	24653.592	5.5	4.98
KLCMDANE_00339	-0.0249	25136.355	1.9	4.94
KLCMDANE_00340	0.0071	54333.378	4.4	4.09
KLCMDANE_00341	0.7281	50215.066	1.9	4.33
KLCMDANE_00342	-0.673	58320.782	2.8	4.88
KLCMDANE_00343	-0.3419	42934.804	7.2	4.54
KLCMDANE_00344	-0.2495	41865.748	4.4	4.53
KLCMDANE_00345	0.8068	32286.081	30	9.68
KLCMDANE_00346	0.8188	33482.514	1.9	5.03
KLCMDANE_00347	-0.5532	49322.876	1.9	4.16
KLCMDANE_00348	-0.2968	39880.46	1.9	4.45
KLCMDANE_00349	-0.2092	35119.292	7.2	4.65
KLCMDANE_00350	-0.2418	40949.462	1	4.39
KLCMDANE_00351	-0.5497	52734.721	7.2	4.08
KLCMDANE_00352	0.5748	35574.528	1.9	5.42
KLCMDANE_00353	0.7275	31277.815	1.9	6.29
KLCMDANE_00354	-0.3672	43415.551	1.1	4.33
KLCMDANE_00355	-0.2616	39204.459	7.2	4.5
KLCMDANE_00356	-0.3402	28387.003	30	5.95
KLCMDANE_00357	-0.1364	55393.781	1.1	4.52
KLCMDANE_00358	-0.2389	23074.469	1.9	4.49
KLCMDANE_00359	-0.1666	55270.9	7.2	4.53
KLCMDANE_00360	-0.2208	54790.796	30	4.22
KLCMDANE_00361	-0.1335	22902.343	4.4	4.33
KLCMDANE_00362	-0.3801	56192.7	1.1	4.51
KLCMDANE_00363	-0.479	52394.232	20	4.15
KLCMDANE_00364	0.2857	7245.501	5.5	7.67
KLCMDANE_00365	0.1286	5727.455	30	4.51
KLCMDANE_00366	-0.1013	7873.12	1.4	9.18
KLCMDANE_00367	1.0621	2914.489	20	8.02
KLCMDANE_00368	-0.0695	5241.156	20	10.94
KLCMDANE_00370	-0.1891	41210.743	100	4.69
KLCMDANE_00371	-0.5813	27060.296	1	5.03
KLCMDANE_00372	-0.2151	20608.762	20	4.55
KLCMDANE_00373	-0.5804	10101.298	20	4.16
KLCMDANE_00375	0.3863	41816.207	100	4.48
KLCMDANE_00376	-0.5201	9951.459	1.4	9.62
KLCMDANE_00377	-0.3538	32589.94	2.8	4.41
KLCMDANE_00378	0.0233	24990.84	1	4.36
KLCMDANE_00380	0.4313	61890.953	100	4.68
KLCMDANE_00381	1.0273	15279.116	1.1	11.63
KLCMDANE_00382	0.8493	28549.29	4.4	4.88
KLCMDANE_00383	-0.6039	73038.864	20	4.24
KLCMDANE_00384	-0.6946	16630.55	1	5.81
KLCMDANE_00385	-0.1482	49926.621	1	4.63
KLCMDANE_00386	-0.1965	44501.962	2.8	4.75
KLCMDANE_00387	-0.3126	47218.319	1.9	5.14
KLCMDANE_00388	-0.6373	68258.799	7.2	4.61
KLCMDANE_00389	-0.5171	39143.893	1.4	5.04
KLCMDANE_00390	-0.4684	48402.021	1.4	4.85
KLCMDANE_00391	-0.4406	12215.645	1.4	6.4
KLCMDANE_00392	-0.5572	34567.902	1.9	5.04
KLCMDANE_00394	-0.2956	30113.533	1.9	4.49
KLCMDANE_00395	-0.3101	22944.233	1.4	4.86
KLCMDANE_00396	-0.8898	7520.216	7.2	8.17
KLCMDANE_00397	-0.4361	28007.834	1	4.61
KLCMDANE_00399	-1.0471	13942.041	7.2	4.42
KLCMDANE_00400	0.0053	23767.615	7.2	6.29
KLCMDANE_00401	-0.606	34957.279	20	4.43
KLCMDANE_00402	-0.7198	28903.139	7.2	4.32
KLCMDANE_00403	-0.3458	26724.692	1.9	4.76
KLCMDANE_00404	0.7871	54999.812	4.4	6.66
KLCMDANE_00405	-0.3344	44538.875	1.4	4.78
KLCMDANE_00406	-0.3293	43131.949	4.4	4.73
KLCMDANE_00407	-0.3164	34138.229	30	5.84
KLCMDANE_00408	-0.3678	36788.416	4.4	5.58
KLCMDANE_00409	-0.2861	58686.692	7.2	4.59
KLCMDANE_00410	-0.4715	15461.088	1.9	4.52
KLCMDANE_00411	-0.223	5847.479	20	3.5
KLCMDANE_00412	-0.5087	31760.232	1.1	5.07
KLCMDANE_00413	-0.3631	62798.235	7.2	4.75
KLCMDANE_00414	0.7671	7477.741	7.2	4.15
KLCMDANE_00415	0.9005	43803.906	5.5	4.59
KLCMDANE_00416	1.0914	14413.153	1.9	11.13
KLCMDANE_00417	-0.3679	21858.349	1.1	4.99
KLCMDANE_00418	-0.2073	35743.726	30	4.21
KLCMDANE_00419	0.0172	7018.978	5.5	4.77
KLCMDANE_00420	-0.1727	10163.58	1	5.7
KLCMDANE_00421	-0.5084	103331.527	5.5	5.01
KLCMDANE_00422	-0.2838	17660.682	7.2	10.47
KLCMDANE_00423	-0.462	47156.661	4.4	4.67
KLCMDANE_00424	-0.0089	42541.809	7.2	4.74
KLCMDANE_00425	-0.5141	81374.615	0.8	4.75
KLCMDANE_00426	-0.2727	171776.635	20	5.24
KLCMDANE_00427	-0.0318	38860.277	4.4	5.64
KLCMDANE_00428	-0.1744	20653.134	4.4	5.27
KLCMDANE_00429	-0.4588	37783.359	20	5.58
KLCMDANE_00430	-0.3858	45032.14	20	5.05
KLCMDANE_00432	-0.5482	40635.173	1.9	4.34
KLCMDANE_00433	-0.4048	99460.152	30	5.28
KLCMDANE_00434	-0.375	34686.148	1.9	5.06
KLCMDANE_00435	0.0616	17604.023	20	6.82
KLCMDANE_00436	0.6733	3316.794	100	5.03
KLCMDANE_00437	0.1412	24500.003	20	4.78
KLCMDANE_00438	-0.382	61998.962	1.4	4.67
KLCMDANE_00439	0.4293	44261.452	1.9	6.36
KLCMDANE_00440	-0.37	18128.014	1.9	4.83
KLCMDANE_00441	-0.3249	30880.561	1	4.98
KLCMDANE_00442	-0.6604	36774.761	1.1	4.71
KLCMDANE_00443	-0.3046	37976.149	4.4	4.53
KLCMDANE_00444	-0.0702	30008.774	1	4.56
KLCMDANE_00445	-0.7261	41330.812	7.2	5.92
KLCMDANE_00446	-0.413	33771.775	1.9	6.4
KLCMDANE_00447	-0.611	45919.616	1.1	4.59
KLCMDANE_00448	0.0019	21969.458	4.4	4.41
KLCMDANE_00449	-0.2312	56144.398	20	5
KLCMDANE_00450	0.6927	27407.095	1.9	4.99
KLCMDANE_00451	0.4347	30271.196	5.5	4.96
KLCMDANE_00452	-0.6175	35784.092	20	4.91
KLCMDANE_00453	0.4789	51384.212	30	9.38
KLCMDANE_00454	-0.3464	153928.253	1.9	4.77
KLCMDANE_00455	-0.23	38699.318	4.4	4.55
KLCMDANE_00456	-0.2027	50608.184	20	4.87
KLCMDANE_00457	-0.3799	3970.356	30	4.42
KLCMDANE_00458	-0.1284	50468.188	0.8	5.37
KLCMDANE_00459	-0.2588	30787.818	0.8	4.88
KLCMDANE_00460	-0.555	123720.512	1.9	5.22
KLCMDANE_00461	-0.3505	71801.521	7.2	7.21
KLCMDANE_00462	-0.3758	145448.432	7.2	4.64
KLCMDANE_00463	-0.089	43503.572	1	9.51
KLCMDANE_00464	-0.0396	7076.106	100	4.71
KLCMDANE_00465	-0.0982	109819.298	100	9.49
KLCMDANE_00466	-0.1102	71318.756	1.4	9.17
KLCMDANE_00467	0.2946	66115.116	7.2	9.42
KLCMDANE_00468	0.1263	39494.894	4.4	9.35
KLCMDANE_00469	0.6474	4432.333	5.5	8.27
KLCMDANE_00470	-0.273	113198.534	1.9	5.23
KLCMDANE_00471	-0.5389	30846.844	0.8	3.84
KLCMDANE_00472	-0.2399	20029.362	20	4.4
KLCMDANE_00473	0.0144	22001.032	20	5.02
KLCMDANE_00474	-0.0067	14624.656	1.3	5.32
KLCMDANE_00475	-0.1945	12275.293	30	8.73
KLCMDANE_00476	-0.4963	50158.52	1.9	5.28
KLCMDANE_00477	0.8561	23914.622	0.8	8.84
KLCMDANE_00478	0.6688	3584.247	5.5	4.86
KLCMDANE_00479	-0.3643	8302.558	20	8.03
KLCMDANE_00480	-0.5413	6580.587	100	7.76
KLCMDANE_00481	-0.3693	72442.237	1	4.87
KLCMDANE_00482	-0.3736	39350.982	1.9	4.69
KLCMDANE_00483	-0.7177	42849.718	30	5.84
KLCMDANE_00484	-0.324	30964.757	1.2	5.55
KLCMDANE_00485	0.854	20068.976	7.2	9.16
